,Unnamed: 0,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
18,18,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,19,0.6838235294117647,0.8122270742358079,0.6282783986306658,0.5900635585188866,0.0005297641619108,0.0005375382024794,7.774051482556388e-06,5
19,19,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,20,0.6838235294117647,0.8122270742358079,0.634651815774394,0.6595365464687347,0.000619942555204,0.0006892199162393,6.927734648343176e-05,5
20,20,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,21,0.6838235294117647,0.8122270742358079,0.6535024222205666,0.7129624500870705,0.0004784380435012,0.0007013760041445,0.0002229379751952,5
21,21,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,22,0.6838235294117647,0.8122270742358079,0.6545896471715441,0.6457960963249206,0.0004634961951524,0.0004670862108469,3.5900015973311383e-06,5
22,22,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,23,0.6838235294117647,0.8122270742358079,0.6693908046273624,0.6837242372334004,0.0004047360853292,0.0004751745145767,7.043843652354553e-05,5
23,23,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,24,0.6838235294117647,0.8122270742358079,0.6579321026802063,0.6196253083646297,0.000606890884228,0.0006470994558185,4.020854248665273e-05,5
24,24,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,25,0.6838235294117647,0.8122270742358079,0.6565109701717601,0.6182249300181866,0.0007979063084349,0.0008063266286626,8.420311132795177e-06,5
25,25,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,26,0.6838235294117647,0.8122270742358079,0.6310136639604381,0.551505734026432,0.0002410725865047,0.0006502555334009,0.0004091829468961,5
26,26,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,27,0.6838235294117647,0.8122270742358079,0.6260125374092775,0.5564619980752468,0.0003267539432272,0.0003921720199286,6.54180912533775e-05,5
27,27,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,28,0.6838235294117647,0.8122270742358079,0.6240315180198819,0.4629539422690868,0.000320711027598,0.0004987508291378,0.0001780398015398,5
28,28,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,29,0.6838235294117647,0.8122270742358079,0.6286468038371965,0.761604530364275,0.0005030361935496,0.00083356234245,0.0003305261197965,5
29,29,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,30,0.6838235294117647,0.8122270742358079,0.6236802146715277,0.5061716198921203,0.0001143058325396,0.0002932496718131,0.0001789438392734,5
30,30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,31,0.6838235294117647,0.8122270742358079,0.6236489707348394,0.5674805983901023,0.0006410534260794,0.0006454983958974,4.444990281626815e-06,5
31,31,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,32,0.6838235294117647,0.8122270742358079,0.6237575739037757,0.5975214254111052,0.0004790986713487,0.000488587655127,9.48897286434658e-06,5
32,32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,33,0.6838235294117647,0.8122270742358079,0.6268933438787273,0.6693540893495082,0.0008099120459519,0.0009360375115647,0.0001261254801647,5
33,33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,34,0.6838235294117647,0.8122270742358079,0.6327356713659623,0.6597381263971329,0.0006501700845547,0.0007164087728597,6.623868102906272e-05,5
34,34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,35,0.6838235294117647,0.8122270742358079,0.6273646506608701,0.5565759614109993,0.000591374002397,0.0006384051521308,4.70311388198752e-05,5
35,35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,36,0.6838235294117647,0.8122270742358079,0.6258120402401569,0.5848902940750123,0.0004077800549566,0.0004176916845608,9.911644156090915e-06,5
36,36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,37,0.6838235294117647,0.8122270742358079,0.6236943152605319,0.5550866656005382,0.000438432325609,0.000469232967589,3.0800627428106964e-05,5
37,37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,38,0.6838235294117647,0.8122270742358079,0.627697055830675,0.6464368730783463,0.0008517885580658,0.0009366192971356,8.483072451781482e-05,5
38,38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,39,0.6838235294117647,0.8122270742358079,0.6229718625545502,0.5007834829390049,0.0002994005917571,0.0004717041738331,0.0001723035966278,5
39,39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,40,0.6838235294117647,0.8122270742358079,0.622905337343029,0.5633434996008873,0.0005794024327769,0.00058472645469,5.32400144948042e-06,5
40,40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,41,0.6838235294117647,0.8122270742358079,0.6228508990184933,0.5533368095755578,0.0007034693262539,0.0007108777645044,7.408412329823477e-06,5
41,41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,42,0.6838235294117647,0.8122270742358079,0.6226567263696708,0.5637141175568103,0.00073904794408,0.0007474395097233,8.391578376176767e-06,5
42,42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,43,0.6838235294117647,0.8122270742358079,0.6245949478710399,0.4934057533740997,0.0004923134692944,0.0005642321775667,7.191871554823592e-05,5
43,43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,44,0.6838235294117647,0.8122270742358079,0.6224110184931287,0.6253501392900944,0.0005932809435762,0.0006482852622866,5.500432962435298e-05,5
44,44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,45,0.6838235294117647,0.8122270742358079,0.6224660131276822,0.5582801595330238,0.0006010562065057,0.0006102148327045,9.15865439310437e-06,5
45,45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,46,0.6838235294117647,0.8122270742358079,0.6220612666186165,0.6081469900906086,0.0007390576065517,0.0007819230668246,4.286544935894199e-05,5
46,46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,47,0.6838235294117647,0.8122270742358079,0.6221276352218553,0.5268669657409191,0.0006720789824612,0.000705616432242,3.3537460694788024e-05,5
47,47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,48,0.6838235294117647,0.8122270742358079,0.6263878257835612,0.4786682300269603,0.0005601134616881,0.0006337942904792,7.368082879111171e-05,5
48,48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,49,0.6838235294117647,0.8122270742358079,0.6222894355362537,0.6939224936068058,0.000896326964721,0.0011918973177671,0.000295570353046,5
49,49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,50,0.6838235294117647,0.8122270742358079,0.6236902563010945,0.596553660184145,0.0010148379951715,0.0010571887250989,4.235078449710272e-05,5
50,50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,51,0.6838235294117647,0.8122270742358079,0.6298046439301734,0.6477941900491715,0.0006590543780475,0.0007216329686343,6.257860513869673e-05,5
51,51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,52,0.6838235294117647,0.8122270742358079,0.6222368993011176,0.5600536458194256,0.0004903302760794,0.0005596309201791,6.930064409971237e-05,5
52,52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,53,0.6838235294117647,0.8122270742358079,0.6409932526887632,0.6843316249549389,0.0008143346058204,0.0010740065481513,0.0002596719423308,5
53,53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,54,0.6838235294117647,0.8122270742358079,0.6235557952347923,0.5443561360239982,0.0019142517121508,0.002304095076397,0.00038984339335,5
54,54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,55,0.6838235294117647,0.8122270742358079,0.6224421958128611,0.5933018825948239,0.0007017679163254,0.0007191996555775,1.7431761079933494e-05,5
55,55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,56,0.6838235294117647,0.8122270742358079,0.6218965912566465,0.5800690516829491,0.0009400170529261,0.0009806504240259,4.063337837578729e-05,5
56,56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,57,0.6838235294117647,0.8122270742358079,0.6197809810731926,0.5515173722058535,0.002086300170049,0.0022000665776431,0.000113766407594,5
57,57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,58,0.6838235294117647,0.8122270742358079,0.6236532453228446,0.4654938198626041,0.0009148148819804,0.0011082023847848,0.0001933875319082,5
58,58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,59,0.6838235294117647,0.8122270742358079,0.6250390965564578,0.5185128342360258,0.0009472012752667,0.0009704378899186,2.3236629203893244e-05,5
59,59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,60,0.6838235294117647,0.8122270742358079,0.6181046758212295,0.5813000809401274,0.0010765609331429,0.0011626614723354,8.610048826085404e-05,5
60,60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,61,0.6838235294117647,0.8122270742358079,0.618557307065702,0.6085139881819487,0.0011011037277057,0.0011937734670937,9.266971028409898e-05,5
61,61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,62,0.6838235294117647,0.8122270742358079,0.6161744524450863,0.5335424147546292,0.0010670431656762,0.0010975641198456,3.052098327316344e-05,5
62,62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,63,0.6838235294117647,0.8122270742358079,0.6250971532335469,0.591194149106741,0.0012711965246126,0.0014024022966623,0.0001312057574978,5
63,63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,64,0.6838235294117647,0.8122270742358079,0.6316637268253401,0.5855759877711535,0.0011653944384306,0.0012216229224577,5.622850949293934e-05,5
64,64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,65,0.6838235294117647,0.8122270742358079,0.6396696485725104,0.584537560492754,0.0011854758486151,0.0012196525931358,3.41767881764099e-05,5
65,65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,66,0.6838235294117647,0.8122270742358079,0.6163774074292651,0.4786958754062652,0.0010805510682985,0.0014717840822413,0.0003912330139428,5
66,66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,67,0.6838235294117647,0.8122270742358079,0.6167411336711809,0.4987694054841995,0.0011859503574669,0.0012081363238394,2.21860009332886e-05,5
67,67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,68,0.6838235294117647,0.8122270742358079,0.6243701875209808,0.5046667665243149,0.0010387193178758,0.0011549850460141,0.0001162657499662,5
68,68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,69,0.6838235294117647,0.8122270742358079,0.6160691994078019,0.5082091443240643,0.001345464028418,0.0013887935783714,4.332956814323552e-05,5
69,69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,70,0.6838235294117647,0.8122270742358079,0.6412247147630242,0.4309101738035679,0.000825956929475,0.0009730758611112,0.00014711896074,5
70,70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,71,0.6838235294117647,0.8122270742358079,0.6149344654644237,0.5901552435010672,0.001090062665753,0.0013074754970148,0.0002174128021579,5
71,71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,72,0.6838235294117647,0.8122270742358079,0.6208147874065474,0.5962411988526582,0.001485391985625,0.0017549549229443,0.0002695629955269,5
72,72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,73,0.6838235294117647,0.8122270742358079,0.6127779343548942,0.5683671068400145,0.0008281579939648,0.0008710608817636,4.290285869501531e-05,5
73,73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,74,0.6838235294117647,0.8122270742358079,0.6168815236465603,0.5487958282232285,0.0013870813418179,0.0014779574703425,9.087618673220275e-05,5
74,74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,75,0.6838235294117647,0.8122270742358079,0.6223265820858526,0.4759869825094938,0.003079893765971,0.0038324838969856,0.0007525901310145,5
75,75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,76,0.6838235294117647,0.8122270742358079,0.6439193764738008,0.3876596000045538,0.0012157602468505,0.0012961105676367,8.035033533815295e-05,5
76,76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,77,0.6838235294117647,0.8122270742358079,0.659947500801554,0.3928737882524729,0.0017037796787917,0.0018831375055015,0.000179357783054,5
77,77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,78,0.6838235294117647,0.8122270742358079,0.6131675640741984,0.6082562174648046,0.0014685550704598,0.001815449213609,0.0003468942013569,5
78,78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,79,0.6838235294117647,0.8122270742358079,0.6106005901215124,0.5178133048117161,0.0015083003090694,0.0015850922791287,7.679194095544517e-05,5
79,79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,80,0.6936274509803921,0.8164464023494861,0.6441335035305397,0.6189512714743615,0.0014723010826855,0.001767027657479,0.0002947265456896,5
80,80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,81,0.3406862745098039,0.0692041522491349,0.7184131040292627,0.5900218248367309,0.0012191734276711,0.0014290012186393,0.00020982780552,5
81,81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,82,0.6838235294117647,0.8122270742358079,0.6126298583021351,0.5728304258414677,0.0009503213223069,0.0015491280937567,0.0005988067714497,5
82,82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,83,0.6838235294117647,0.8122270742358079,0.6147456765174866,0.4773082426616123,0.0054957601241767,0.0064762677066028,0.000980507582426,5
83,83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,84,0.6838235294117647,0.8122270742358079,0.6388172609548942,0.4114358889205115,0.0010736082913354,0.0012200026540085,0.0001463943481212,5
84,84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,85,0.6838235294117647,0.8122270742358079,0.6789307898166133,0.3401651178087507,0.0010099272476509,0.0011171160731464,0.0001071887963917,5
85,85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,86,0.6838235294117647,0.8122270742358079,0.6099874575932821,0.5494810785566058,0.0016893686261028,0.0020473771728575,0.0003580085176508,5
86,86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,87,0.6838235294117647,0.8122270742358079,0.6231149753519133,0.431506899850709,0.0011914531933143,0.0012612071586772,6.97539871907793e-05,5
87,87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,88,0.6838235294117647,0.8122270742358079,0.6092248927144444,0.6118242434092931,0.0010941000655293,0.001424788031727,0.0003306880244053,5
88,88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,89,0.696078431372549,0.8171091445427728,0.619647269155465,0.5693423015730721,0.0011276745935902,0.001204790896736,7.711633952567354e-05,5
89,89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,90,0.6838235294117647,0.8122270742358079,0.5995583201155943,0.4753638667719705,0.0013661079574376,0.0015142348129302,0.0001481269137002,5
90,90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,91,0.6838235294117647,0.8122270742358079,0.5978480968989578,0.5615436991055807,0.0008357350016012,0.0008836215129122,4.788653313880786e-05,5
91,91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,92,0.6936274509803921,0.8164464023494861,0.6023214961968216,0.5553623293836911,0.0015968983061611,0.0017682830803096,0.0001713847450446,5
92,92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,93,0.6838235294117647,0.8122270742358079,0.6346142838398615,0.4034451901912689,0.0014370689168572,0.0018895955290645,0.0004525265539996,5
93,93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,94,0.6838235294117647,0.8122270742358079,0.7855474330923137,0.2541683229307333,0.0001039364142343,0.0006455879192799,0.0005416515050455,5
94,94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,95,0.6838235294117647,0.8122270742358079,0.7799248667616471,0.3396861381828784,0.0006913598626852,0.0007267447072081,3.5384866350796074e-05,5
95,95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,96,0.6838235294117647,0.8122270742358079,0.6408402519483193,0.4738875545561313,0.0016402653418481,0.0020255378913134,0.0003852726076729,5
96,96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,97,0.7009803921568627,0.8184523809523809,0.597369040928635,0.565951319038868,0.0021358341909945,0.0027881783898919,0.0006523440824821,5
97,97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,98,0.6838235294117647,0.8122270742358079,0.6323475419890647,0.448028756181399,0.0008171777008101,0.0011752061545848,0.0003580284828785,5
98,98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,99,0.3995098039215686,0.2367601246105919,0.7213704527593127,0.6324191023906073,0.0013006413355469,0.0024219609331339,0.0011213195975869,5
99,99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,100,0.6862745098039216,0.8134110787172012,0.5849030385999119,0.4512647713224093,0.0018280670046806,0.0026878919452428,0.0008598249987699,5
100,100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,101,0.6838235294117647,0.8122270742358079,0.6281942739790561,0.3723461963236332,0.0014846010599285,0.001634060870856,0.0001494598109275,5
101,101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,102,0.3161764705882353,0.0,0.784687271305159,0.6584231436252594,0.002398241078481,0.0038081435486674,0.0014099024701863,5
102,102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,103,0.7083333333333334,0.8221225710014948,0.6418310006459554,0.6205133150021235,0.0011314855655655,0.0016350302612408,0.0005035446956753,5
103,103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,104,0.6838235294117647,0.8122270742358079,0.5953070603164972,0.4696358064810435,0.0012633495498448,0.0016205030260607,0.0003571534180082,5
104,104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,105,0.696078431372549,0.8160237388724035,0.5830042572582469,0.533691168576479,0.0011312406277284,0.001240232726559,0.0001089920551748,5
105,105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,106,0.6887254901960784,0.8145985401459854,0.5858897841444203,0.4951489155491193,0.0009278782526962,0.0010769208893179,0.0001490426220698,5
106,106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,107,0.6053921568627451,0.6694045174537988,0.6686615043995427,0.5514685295522213,0.001433806726709,0.0019549112766981,0.0005211045499891,5
107,107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,108,0.6838235294117647,0.8122270742358079,0.5824295551169152,0.4473351940512657,0.0160121563822031,0.0193387866020202,0.0033266306854784,5
108,108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,109,0.6838235294117647,0.8122270742358079,0.6846204601666507,0.3948668705920378,0.0017222482711076,0.0021013200748711,0.0003790717455558,5
109,109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,110,0.7009803921568627,0.8151515151515152,0.5733886203345131,0.4558693898220857,0.0035228214692324,0.0043977336026728,0.0008749120752327,5
110,110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,111,0.6838235294117647,0.8122270742358079,0.7184682520581227,0.3206676572561264,0.0010665236040949,0.0016208242159336,0.000554300553631,5
111,111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,112,0.7058823529411765,0.8214285714285714,0.5685431741031945,0.483243965357542,0.0015591790433973,0.0019861217588186,0.0004269427445251,5
112,112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,113,0.6985294117647058,0.8177777777777778,0.5800743450721105,0.407873153189818,0.0014297827146947,0.0015554651618003,0.0001256824762094,5
113,113,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,114,0.678921568627451,0.7542213883677298,0.6182618538538615,0.4813398780922094,0.0014558041002601,0.0017701861215755,0.0003143819922115,5
114,114,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,115,0.696078431372549,0.8149253731343283,0.5601902393733754,0.5462558339039484,0.0015408715698868,0.0018846867606043,0.0003438151325099,5
