,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
46,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,47,0.7494050887790591,0.5656211370081364,0.4639343518348012,0.2340981662273407,0.26808831095695496,0.03399013727903366,56
47,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,48,0.7808896210873146,0.5205837100700613,0.3547405011818877,0.23158036172389984,0.2588919997215271,0.02731163427233696,56
48,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,49,0.7907742998352554,0.4999671910901719,0.44365814289360844,0.3483645021915436,0.38761696219444275,0.03925245627760887,56
49,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,50,0.7960827384221124,0.48802539477149354,0.40237784844773294,0.5652015209197998,0.6345829367637634,0.06938140094280243,56
50,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,51,0.7980962840929892,0.4757983019769104,0.38637983210667565,0.4430919587612152,0.49941346049308777,0.05632149800658226,56
51,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,52,0.804319970712063,0.46439171496282383,0.40486602940405386,0.9675020575523376,1.0766633749008179,0.10916130989789963,56
52,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,53,0.8052352187442797,0.4515718785421391,0.3401524493221326,0.35384267568588257,0.3976364731788635,0.04379379004240036,56
53,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,54,0.8035877722862896,0.442123238722716,0.32449162451167857,0.47933316230773926,0.5380465388298035,0.05871337279677391,56
54,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,55,0.7979132344865458,0.4445716327228099,0.4044417267091506,0.39264702796936035,0.43813273310661316,0.045485712587833405,56
55,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,56,0.7882116053450485,0.4593185245292602,0.43079633270224027,0.5181456804275513,0.5801627039909363,0.062017012387514114,56
56,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,57,0.7797913234486545,0.4690587435294035,0.47748338810966484,0.7117089033126831,0.7974403500556946,0.08573146164417267,56
57,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,58,0.7785099762035511,0.4781710429016179,0.4414349517876482,0.6579421162605286,0.7394846677780151,0.08154256641864777,56
58,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,59,0.7730184880102507,0.4890702060515151,0.41385774374274276,0.46999749541282654,0.5253838300704956,0.05538632348179817,56
59,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,60,0.7838184147904081,0.4736558638545814,0.4132589143867206,1.1323866844177246,1.2659332752227783,0.1335466504096985,56
60,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,61,0.7896760021965953,0.46678769640831785,0.3820858089573448,0.7650289535522461,0.8537036776542664,0.08867471665143967,56
61,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,62,0.7988284825187626,0.4529607078363222,0.35131498695866736,0.46451306343078613,0.5160110592842102,0.05149800330400467,56
62,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,63,0.8065165659893831,0.4355902997545058,0.39911109106781495,0.7100371718406677,0.7971358299255371,0.0870986357331276,56
63,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,64,0.8120080541826835,0.42477123430585095,0.3692877487345998,0.5915881991386414,0.6580663323402405,0.06647812575101852,56
64,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,65,0.8160351455244371,0.42078329933640896,0.3753270514409191,0.6153861284255981,0.685746967792511,0.07036085426807404,56
65,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,66,0.8169503935566539,0.4190527281095308,0.2790218749632393,1.5210949182510376,1.6907230615615845,0.16962814331054688,56
66,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,67,0.818597840014644,0.4163775226840338,0.29369656453906956,0.5711142420768738,0.6382340788841248,0.06711984425783157,56
67,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,68,0.8174995423759839,0.4133650437542844,0.3606823935406283,0.7912329435348511,0.8805778622627258,0.08934491872787476,56
68,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,69,0.818597840014644,0.4104457506214543,0.25631760219985156,0.6117186546325684,0.6796252727508545,0.06790658831596375,56
69,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,70,0.8178656415888705,0.40881554785663177,0.3773143801597013,0.8154666423797607,0.909720242023468,0.09425358474254608,56
70,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,71,0.8211605345048508,0.40654299685276096,0.4031002861256378,1.1351017951965332,1.2637945413589478,0.12869277596473694,56
71,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,72,0.8231740801757276,0.402941849022711,0.3703674959268288,3.3001580238342285,3.6754415035247803,0.37528353929519653,56
72,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,73,0.8165842943437671,0.40551959675781724,0.38848771333827503,0.8145115375518799,0.9154145121574402,0.10090295225381851,56
73,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,74,0.8110928061504667,0.417917486514738,0.365688592177217,0.820427656173706,0.9125143885612488,0.09208676218986511,56
74,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,75,0.8065165659893831,0.42910354119203276,0.30697037493893214,0.6950221657752991,0.777087390422821,0.08206523954868317,56
75,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,76,0.8068826652022698,0.4308300518470313,0.30315319580633,0.9021028280258179,1.0058435201644897,0.10374068468809128,56
76,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,77,0.80907926047959,0.42431951486021496,0.33915152676594773,0.6893559694290161,0.7652653455734253,0.07590938359498978,56
77,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,78,0.8127402526084568,0.41656099118586865,0.31537406904889004,0.7851812839508057,0.8748300671577454,0.0896487832069397,56
78,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,79,0.818597840014644,0.40421705548467435,0.28396973871692477,0.6255964636802673,0.6979930996894836,0.07239662855863571,56
79,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,80,0.8209774848984075,0.3983020663621398,0.3393164329904331,0.9446998238563538,1.0523704290390015,0.10767059028148651,56
80,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,81,0.823357129782171,0.396281331515766,0.3338895408420025,1.072178840637207,1.190805435180664,0.11862655729055405,56
81,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,82,0.8261028738788212,0.39422093626346283,0.3306313918629062,0.7416284084320068,0.8269808888435364,0.08535248041152954,56
82,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,83,0.8282994691561413,0.3911236339190083,0.4047725668991916,0.9226174354553223,1.028045654296875,0.10542824864387512,56
83,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,84,0.828116419549698,0.3901060590708675,0.43620934040352166,1.1669188737869263,1.3012406826019287,0.13432180881500244,56
84,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,85,0.8345231557752151,0.38510265266781846,0.20251373705562276,0.5920491218566895,0.6635938882827759,0.07154474407434464,56
85,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,86,0.8372688998718653,0.38393480933951774,0.27223730870339613,0.666628360748291,0.7425397634506226,0.07591143250465393,56
86,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,87,0.8374519494783086,0.38906390200836766,0.27442888892962525,0.9773163199424744,1.0844268798828125,0.10711057484149933,56
87,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,88,0.8352553542009885,0.39717426607017114,0.2888684657381548,0.6447377800941467,0.7137898802757263,0.06905212253332138,56
88,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,89,0.8323265604978949,0.41157935629564707,0.31963575365620533,0.667144775390625,0.7415623664855957,0.0744175910949707,56
89,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,90,0.8290316675819147,0.41868528107925707,0.3396767861662998,0.6805092692375183,0.758825957775116,0.07831670343875885,56
90,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,91,0.8288486179754714,0.42122800940290467,0.3130706053410125,0.7697361707687378,0.853360116481781,0.083623968064785,56
91,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,92,0.8321435108914516,0.4140666621964899,0.33369247647933664,1.011293649673462,1.125862956047058,0.11456925421953201,56
92,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,93,0.8405637927878455,0.3986231359580905,0.3168472999087369,0.9952678680419922,1.1090806722640991,0.11381277441978455,56
93,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,94,0.8407468423942889,0.382879892017796,0.3029422901803628,1.366326928138733,1.5178487300872803,0.15152175724506378,56
94,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,95,0.8445908841295992,0.3715962669968954,0.35940254765196833,0.9034267067909241,1.0068334341049194,0.10340671986341476,56
95,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,96,0.8447739337360425,0.3675682638195039,0.3102630600590991,0.6055144667625427,0.6739329099655151,0.0684184655547142,56
96,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,97,0.842943437671609,0.3680111138670982,0.2775423692289873,0.7953734397888184,0.8847412467002869,0.08936778455972672,56
97,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,98,0.8436756360973824,0.36874765469140397,0.28822669941832174,0.6090925335884094,0.6782208681106567,0.06912833452224731,56
98,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,99,0.8405637927878455,0.3729652791593557,0.24401803047512663,0.5966203212738037,0.6620039343833923,0.06538358330726624,56
99,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,100,0.8394654951491854,0.37663180412149183,0.365197360811622,0.9446303844451904,1.0550792217254639,0.11044885218143463,56
100,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,101,0.8412959912136189,0.37802924018075057,0.29745629132999707,0.6447088718414307,0.7158743143081665,0.07116545736789703,56
101,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,102,0.8401976935749588,0.3794565468693853,0.28883025709739224,0.5987597107887268,0.6677396893501282,0.06897997111082077,56
102,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,103,0.8407468423942889,0.37603107698828986,0.2685784850618802,0.4542548358440399,0.5056056380271912,0.05135079473257065,56
103,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,104,0.841845140032949,0.3710022146703122,0.361391104806015,0.7166475057601929,0.7995132803916931,0.08286577463150024,56
104,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,105,0.8449569833424858,0.36288504422496387,0.26783466262942446,0.6002219319343567,0.6685478091239929,0.06832586973905563,56
105,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,106,0.8495332235035694,0.3569372857799467,0.3272595868188156,0.6104540824890137,0.6785426735877991,0.06808862090110779,56
106,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,107,0.8535603148453231,0.35851150255590286,0.2060751975925606,0.47937625646591187,0.539777934551239,0.060401685535907745,56
107,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,108,0.8552077613033132,0.3632383505032448,0.2943777360570883,0.8222284317016602,0.9218139052391052,0.09958546608686447,56
108,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,109,0.8555738605161999,0.3633682045261996,0.3360243809459332,0.841981053352356,0.9397817850112915,0.09780071675777435,56
109,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,110,0.85722130697419,0.35694660048926385,0.34578563616877156,0.7732117176055908,0.8671349883079529,0.09392328560352325,56
110,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,111,0.8531942156324364,0.3507840949960195,0.3364796970921037,0.9129083752632141,1.0189754962921143,0.10606713593006134,56
111,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,112,0.8486179754713528,0.3567588488662705,0.2189752153969104,0.460584431886673,0.5162068605422974,0.055622439831495285,56
112,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,113,0.841845140032949,0.3677257133585075,0.259482878534722,0.6645123958587646,0.7411367893218994,0.07662437856197357,56
113,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,114,0.8354384038074318,0.38249345046316724,0.20078952505677336,0.4640151858329773,0.5155351161956787,0.051519930362701416,56
114,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,115,0.8321435108914516,0.39513187211055967,0.2828460893094805,0.7853166460990906,0.8743751645088196,0.089058518409729,56
115,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,116,0.833424858136555,0.3929635520620847,0.24302003501423833,0.5416775941848755,0.6057374477386475,0.06405983865261078,56
116,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,117,0.8383671975105254,0.37731549678858517,0.28607094434555613,1.0130512714385986,1.1302164793014526,0.11716525256633759,56
117,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.01,118,0.8427603880651656,0.35981823745324093,0.2837754899918634,0.6223931908607483,0.690717875957489,0.06832467764616013,56
