,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,13,0.0,0.6185006774563826,0.6885715464299376,8.639781299280003e-05,9.811779455048963e-05,1.1719981557689607e-05,22
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,14,0.0,0.6338417648359109,0.6862939956513319,0.0001022284195641987,0.00011006255954271182,7.834138159523718e-06,22
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,15,0.0,0.7282837515568915,0.7565504317933862,4.731485023512505e-05,7.767217903165147e-05,3.0357328796526417e-05,22
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,16,0.0,0.665031771168454,0.6996052649888125,6.512378604384139e-05,7.392535917460918e-05,8.801573130767792e-06,22
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,17,0.0,0.6574061708595916,0.6718946435234764,6.632455188082531e-05,6.677211786154658e-05,4.4756754391528375e-07,22
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,18,0.0,0.6181717485416937,0.5995031448927792,1.617649832041934e-05,6.794270302634686e-05,5.176620470592752e-05,22
18,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,19,0.0,0.618331499682128,0.5799599872394042,4.6779547119513154e-05,4.707142579718493e-05,2.9187935979280155e-07,22
19,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,20,0.0,0.6391607684488515,0.43425862897526135,4.2789197323145345e-06,2.014503115788102e-05,1.5866111425566487e-05,22
20,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,21,0.0,0.7014586248698126,0.3144871022213589,1.2470945875975303e-06,1.391812020301586e-05,1.267102561541833e-05,22
21,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,22,0.0,0.6182592825125192,0.9274180268022147,0.00010612941696308553,0.00016819540178403258,6.206598482094705e-05,22
22,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,23,0.0,0.6225405146602456,0.5136239818551323,5.058290116721764e-05,5.504136788658798e-05,4.458467628865037e-06,22
23,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,24,0.0,0.6194400079832733,0.7146396716887301,8.263753989012912e-05,9.732878970680758e-05,1.4691249816678464e-05,22
24,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,25,0.0,0.6431494751049363,0.76846416646784,0.00010360995656810701,0.00013528864656109363,3.167868999298662e-05,22
25,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,26,0.0,0.6413483842638613,0.6571473972363905,7.240487320814282e-05,7.267345063155517e-05,2.685784750156017e-07,22
26,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,27,0.0,0.627175775875572,0.61691364727237,7.06756763975136e-05,7.868568354751915e-05,8.01000715000555e-06,22
27,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,28,0.0,0.6199975400480605,0.587284394827756,4.101341619389132e-05,4.779469963978045e-05,6.781283900636481e-06,22
28,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,29,0.0,0.618523475095516,0.5350104581226002,5.869748565601185e-05,6.675213080598041e-05,8.054643330979161e-06,22
29,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,30,0.0,0.6253331676694273,0.4942205293612047,2.0245472114766017e-05,2.7791824322775938e-05,7.54635175326257e-06,22
30,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,31,0.0,0.6246607624392473,0.5465521987188946,0.00010297766129951924,0.00010322311572963372,2.454534069329384e-07,22
31,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,32,0.0,0.6574112560230357,0.37551060197028246,1.3854587450623512e-06,2.054511605820153e-05,1.9159657313139178e-05,22
32,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,33,0.0,0.6248458530611665,0.6990420906381173,8.578674896853045e-05,0.00010554379696259275,1.9757047994062304e-05,22
33,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,34,0.0,0.6508971321901292,0.39140709801153706,3.8850685086799785e-06,1.8986409486387856e-05,1.5101340977707878e-05,22
34,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,35,0.0,0.6260461297654013,1.1111504858190362,4.253102815710008e-05,0.00020876352209597826,0.00016623249393887818,22
35,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,36,0.0,0.6193149239962338,0.5532633770595897,7.904264202807099e-05,9.182649955619127e-05,1.2783853890141472e-05,22
36,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,37,0.0,0.629310789681573,0.7341691025278785,8.716048614587635e-05,0.00010945001849904656,2.228952871519141e-05,22
37,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,38,0.0,0.6192490936235617,0.548299660465934,6.047618808224797e-05,8.489403262501583e-05,2.441784272377845e-05,22
38,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,39,0.0,0.6194317964197115,0.4985344233837994,2.4376915462198667e-05,4.334824552643113e-05,1.897133006423246e-05,22
39,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,40,0.0,0.6222059396842053,0.788461637226018,0.00010944905807264149,0.00015290462761186063,4.345557317719795e-05,22
40,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,41,0.0,0.6252107815888092,0.6580504804849625,0.00010167871369048953,0.00010464808292454109,2.9693696887989063e-06,22
41,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,42,0.0,0.6189333930725359,0.5511826282197779,7.537797500845045e-05,9.070320811588317e-05,1.5325234926422127e-05,22
42,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,43,0.0,0.6227583350571058,0.4397515310482545,2.3820175556465983e-06,4.417433956405148e-05,4.179232200840488e-05,22
43,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,44,0.0,0.6218663702029308,0.8641673727469013,9.015231626108289e-05,0.00017189975187648088,8.174743561539799e-05,22
44,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,45,0.0,0.6232823251767923,0.6471298743378032,8.275252912426367e-05,8.372094453079626e-05,9.68413246482669e-07,22
45,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,46,0.0,0.6184118726781307,0.5310922229831869,6.792078784201294e-05,8.708982932148501e-05,1.916904147947207e-05,22
46,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,47,0.0,0.6196162184231154,0.4986207726326855,4.424426515470259e-05,5.924606375629082e-05,1.5001799511082936e-05,22
47,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,48,0.0,0.618239409823454,0.6894952010024678,7.780821761116385e-05,8.791043364908546e-05,1.0102219675900415e-05,22
48,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,49,0.0,0.6182824796392717,0.6073191967877476,8.196021371986717e-05,8.209261432057247e-05,1.3240160967598058e-07,22
49,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,50,0.0,0.6181716554947482,0.5813085352832621,9.595415031071752e-05,9.645228419685736e-05,4.981345114174474e-07,22
50,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,51,0.0,0.618947827406512,0.5455581898039038,6.088322334107943e-05,6.437335832742974e-05,3.4901354410976637e-06,22
51,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,52,0.0,0.6181780070293951,0.6461549089713529,0.00010312238737242296,0.00010923097579507157,6.108587058406556e-06,22
52,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,53,0.0,0.6187018624698842,0.5455166469920766,0.00011442858522059396,0.00011660486052278429,2.1762762116850354e-06,22
53,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,54,0.0,0.6185483486597775,0.663661064343019,0.0001281174918403849,0.00013584320549853146,7.725712748651858e-06,22
54,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,55,0.0,0.6297482274870836,0.7251007819717581,0.00013233099889475852,0.0001615780493011698,2.924705040641129e-05,22
55,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,56,0.0,0.6206036460308628,0.594777169010856,7.348082726821303e-05,8.490374602843076e-05,1.1422922398196533e-05,22
56,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,57,0.0,0.61989481986024,0.6073333946141329,0.00011641554738162085,0.00011662807082757354,2.1252564863516454e-07,22
57,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,58,0.0,0.6182460402714387,0.5470529033379121,9.260688239010051e-05,0.00010215512156719342,9.548237358103506e-06,22
58,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,59,0.0,0.6257731204724494,0.48186036565087054,3.0421713745454326e-05,5.0565671699587256e-05,2.014395795413293e-05,22
59,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,60,0.0,0.626754445201568,0.544298569587144,0.00013125619443599135,0.00013148805010132492,2.3184858832792088e-07,22
60,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,61,0.0,0.6324695212240438,0.9139292099259118,0.00011892571637872607,0.0003043737669941038,0.00018544805061537772,22
61,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,62,0.0,0.6182841851966072,0.4915331035852432,1.564549165777862e-07,0.00011133206862723455,0.00011117561371065676,22
62,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,63,0.0,0.6194731497582588,0.5430017834359949,4.007441020803526e-05,4.3760122935054824e-05,3.6857122722722124e-06,22
63,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,64,0.0,0.6182626663273527,0.6800886560570111,0.00014828691200818866,0.00016281844000332057,1.4531534361594822e-05,22
64,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,65,0.0,0.6184365844908561,0.6116472458297556,0.00012981901818420738,0.00013039319310337305,5.74176112877467e-07,22
65,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,66,0.0,0.6190743434975166,0.6221709606322375,0.00015655363677069545,0.00015862913278397173,2.0754966953973053e-06,22
66,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,67,0.0,0.618218129827776,0.5439691318707032,6.206382386153564e-05,7.177096995292231e-05,9.70714791037608e-06,22
67,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,68,0.0,0.6186510611126441,0.5663802824237131,7.102552626747638e-05,7.186923903645948e-05,8.437161227448087e-07,22
68,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,69,0.0,0.6194303841081285,0.5621122314171357,6.839576963102445e-05,6.917701830388978e-05,7.81247933900886e-07,22
69,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,70,0.0,0.6225922257845639,0.5140448399565437,7.59820468374528e-05,8.023661939660087e-05,4.254574832884828e-06,22
70,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,71,0.0,0.6263432828069643,0.5081738610159267,9.303139813710004e-05,9.525210043648258e-05,2.220700025645783e-06,22
71,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,72,0.0,0.6521792698452491,0.3551496998830275,4.433615686139092e-06,3.820856727543287e-05,3.377495158929378e-05,22
72,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,73,0.0,0.6302876681771897,0.6482869856736876,0.00016790538211353123,0.00018929583893623203,2.1390455003711395e-05,22
73,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,74,0.0,0.622762881390011,0.6264052587476644,0.0001507789274910465,0.0001604283752385527,9.649447747506201e-06,22
74,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,75,0.0,0.6183352047250471,0.7232536380941218,0.00013198883971199393,0.00016611207684036344,3.4123229852411896e-05,22
75,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,76,0.0,0.6195476553367294,0.5338818517598238,3.28492205881048e-05,4.701840953202918e-05,1.4169189853419084e-05,22
76,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,77,0.0,0.6184555130605479,0.655638510259715,0.0002060908154817298,0.00022023776546120644,1.4146948160487227e-05,22
77,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,78,0.0,0.6189600452211977,0.6027196426283229,0.00015988212544471025,0.0001605271827429533,6.450509317801334e-07,22
78,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,79,0.0,0.6887336983025529,0.7380005470731041,0.0001880480267573148,0.0002610967494547367,7.30487154214643e-05,22
79,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,80,0.0,0.6183841594757925,0.6015701258724385,1.4107703464105725e-05,0.00033873305073939264,0.0003246253472752869,22
80,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,81,0.0,0.6193796860352727,0.5474511485208164,0.00012421169958543032,0.0001258820848306641,1.6703916116966866e-06,22
81,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,82,0.0,0.6205607632189306,0.547742852026766,0.00010318253771401942,0.00010397640289738774,7.938685939734569e-07,22
82,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,83,0.0,0.6191313883275477,0.610604506189173,0.00010505954560358077,0.00010783821198856458,2.778665930236457e-06,22
83,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,84,0.0,0.6269894274136493,0.4632830562916669,3.564906364772469e-05,5.589181819232181e-05,2.024275454459712e-05,22
84,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,85,0.0,0.6340064617968698,0.48233952481638304,0.00012272495951037854,0.0001254446106031537,2.7196554128749995e-06,22
85,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,86,0.0,0.6217065221480741,0.6551746069030329,0.00022472823911812156,0.00025033167912624776,2.5603443646105006e-05,22
86,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,87,0.0,0.6241814908180529,0.5336200386285782,7.159482629504055e-05,7.260916027007625e-05,1.0143306781174033e-06,22
87,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,88,0.0,0.6236987994372389,0.8942968319762837,0.00015068256470840424,0.0003248215070925653,0.00017413894238416106,22
88,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,89,0.0,0.6225996281354482,0.6147367902777411,0.00014366664981935173,0.0001439058978576213,2.3925377945488435e-07,22
89,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,90,0.0,0.6184596794707174,0.5401920215650038,9.452596714254469e-05,0.0001162289991043508,2.170303196180612e-05,22
90,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,91,0.0,0.6187451620593326,0.5273510279980573,8.245659410022199e-05,9.604752267478034e-05,1.3590932212537155e-05,22
91,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,92,0.0,0.6219411449122975,0.5071207070892507,8.759253250900656e-05,9.685348777566105e-05,9.260952538170386e-06,22
92,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,93,0.0,0.6219479371118182,0.5675349460406738,0.0001257447001989931,0.00012592607527039945,1.8137478718927014e-07,22
93,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,94,0.0,0.627414371903616,0.4817863866686821,0.00014409192954190075,0.00015027819608803838,6.186271548358491e-06,22
94,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,95,0.0,0.6182534078150305,0.7737736212936316,0.00021037712576799095,0.00029719516169279814,8.681802864884958e-05,22
95,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,96,0.0,0.6277045418742959,0.39013951176946815,3.2005482353270054e-07,9.452286030864343e-05,9.420280548511073e-05,22
96,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,97,0.0,0.618171330854183,0.7753815171393481,0.0001727672351989895,0.0002710440894588828,9.82768542598933e-05,22
97,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,98,0.0,0.6228953952552708,0.45382208390669393,9.01780731510371e-06,5.7824974646791816e-05,4.8807167331688106e-05,22
98,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,99,0.0,0.61817171896687,0.7163551018996672,0.00018287355487700552,0.0002342273510294035,5.135379251441918e-05,22
99,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,100,0.0,0.6203781086524934,0.6848142125389793,0.00018988121883012354,0.00021818008099216968,2.8298856705077924e-05,22
100,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,101,0.0,0.620944328208006,0.6288378176364032,0.00011917098163394257,0.00011984741286141798,6.764287263649749e-07,22
101,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,102,0.0,0.62142924452556,0.6212014217268337,0.00015621702186763287,0.00015733923646621406,1.1222186913073529e-06,22
102,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,103,0.0,0.6216472016491053,0.4151746375994249,5.680922186002135e-07,0.00014795664174016565,0.00014738854952156544,22
103,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,104,0.0,0.6233988513473336,0.536270585656166,0.00013094808673486114,0.00013181532267481089,8.672287776789744e-07,22
104,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,105,0.0,0.619927316221572,0.609073870967735,0.0002348963898839429,0.00024405935255344957,9.16296812647488e-06,22
105,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,106,0.0,0.6235040592328283,0.5137495693835346,7.791855750838295e-05,8.674683340359479e-05,8.828276804706547e-06,22
106,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,107,0.0,0.6246828339027084,0.522746355696158,0.0002144212630810216,0.0002146223996533081,2.011360891174263e-07,22
107,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,108,0.0,0.6189624153020727,0.6289475615728986,0.0002787440025713295,0.0003065796918235719,2.7835683795274235e-05,22
108,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,109,0.0,0.6247433460395755,0.7365244179964066,0.00024098787980619818,0.00034235979546792805,0.00010137191566172987,22
109,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,110,0.0,0.6182959946512266,0.5313924494114789,0.00019702795543707907,0.00023282664187718183,3.579867916414514e-05,22
110,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,111,0.0,0.6203299753993522,0.6211012450131503,0.0002720467164181173,0.0002846212300937623,1.2574503671203274e-05,22
111,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,112,0.0,0.6214969952142876,0.6029516965150833,0.00022208433074411005,0.0002229556266684085,8.712960948287218e-07,22
112,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,113,0.0,0.6229029325128511,0.46893893778324125,1.2715972843579948e-05,0.0001361861650366336,0.00012347019219305366,22
113,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,114,0.0,0.6267874136225868,0.49690084511583493,0.0002267117815790698,0.00022905191872268915,2.340139872103464e-06,22
114,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,115,0.0,0.6373794822747471,0.4385801261121577,0.00025689174071885645,0.00026480696396902204,7.915225069154985e-06,22
115,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,116,0.0,0.6624328323447978,0.39547901180657474,8.092422649497166e-05,0.00010450302215758711,2.3578795662615448e-05,22
116,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,117,0.0,0.641935701588638,0.5522695149887691,0.00021378816745709628,0.0002264663198729977,1.2678154234890826e-05,22
117,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,118,0.0,0.6195682505614885,0.8046093141490763,0.00035882764495909214,0.0005922834970988333,0.0002334558666916564,22
118,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.001,SGD,0.0001,119,0.0,0.6206384910881975,0.6094691273840992,0.0002003645640797913,0.00020146428141742945,1.0997140407198458e-06,22
