,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,11,0.5091743119266054,0.8044751890755575,0.43598812000762505,0.008408227935433388,0.011749942786991596,0.003341714385896921,88
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,12,0.5091743119266054,0.7703049169221056,0.42879814627601515,0.012112949974834919,0.022189227864146233,0.010076277889311314,88
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,13,0.5091743119266054,0.69140395822875,0.26642509478207843,0.011668270453810692,0.0151383550837636,0.0034700841642916203,88
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,14,0.6720183486238532,0.5553068021021852,0.35850263967983087,0.015604816377162933,0.023338517174124718,0.007733701262623072,88
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,15,0.8600917431192661,0.42152421600228057,0.33572332914283665,0.01732264645397663,0.023835785686969757,0.006513139698654413,88
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,16,0.8899082568807339,0.34797004343719656,0.2875663012319075,0.02568233385682106,0.03094850853085518,0.005266174674034119,88
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,17,0.8899082568807339,0.3146195449276802,0.3561054607345299,0.02083561196923256,0.025204936042428017,0.004369323141872883,88
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,18,0.8910550458715596,0.3014593671221252,0.3555992348849858,0.02558794990181923,0.029856473207473755,0.004268523771315813,88
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,19,0.8967889908256881,0.29727092535670746,0.3864182557847181,0.027130190283060074,0.03166959434747696,0.004539404530078173,88
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,20,0.8956422018348624,0.3035440583704808,0.30066529776456513,0.02682415209710598,0.030072500929236412,0.0032483492977917194,88
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,21,0.893348623853211,0.3024466640290317,0.3308147052271207,0.02863266132771969,0.03347952663898468,0.004846865311264992,88
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,22,0.8876146788990825,0.3136001769624172,0.3935892441468737,0.047584887593984604,0.05337869003415108,0.005793803371489048,88
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,23,0.8818807339449541,0.32168571883385333,0.3609300529711287,0.059158530086278915,0.06580144166946411,0.006642910186201334,88
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,24,0.8876146788990825,0.32368543487759904,0.25870019873307853,0.028492476791143417,0.03213842213153839,0.0036459455732256174,88
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,25,0.8910550458715596,0.3035592066312055,0.24415162543723873,0.04243362694978714,0.04964430257678032,0.007210677023977041,88
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,26,0.8887614678899083,0.278989972700493,0.3078336027112197,0.04488760605454445,0.052464913576841354,0.00757730845361948,88
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,27,0.8944954128440367,0.2644437893951705,0.3629283410412344,0.04965883493423462,0.05614931508898735,0.0064904820173978806,88
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,28,0.8818807339449541,0.2819802384789384,0.23877161475512282,0.03716335445642471,0.04232944920659065,0.005166095215827227,88
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,29,0.8807339449541285,0.30641875976542815,0.20754573958375575,0.026357153430581093,0.029690532013773918,0.003333378117531538,88
29,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,30,0.8681192660550459,0.33854014573430796,0.2976244400937999,0.05092364177107811,0.05876479670405388,0.007841154932975769,88
30,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,31,0.8451834862385321,0.38411933703160067,0.20663427770381199,0.03372231125831604,0.038084644824266434,0.0043623317033052444,88
31,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,32,0.8371559633027523,0.4030923826637071,0.26854944948784326,0.04248666763305664,0.04893210157752037,0.0064454348757863045,88
32,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,33,0.8360091743119266,0.4091914451313675,0.22367100144090896,0.0286441370844841,0.032743826508522034,0.004099688492715359,88
33,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,34,0.841743119266055,0.4020973426383843,0.16584728769058443,0.01660221628844738,0.018969079479575157,0.002366863191127777,88
34,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,35,0.8543577981651376,0.36745740230613894,0.2525679903417106,0.03721776604652405,0.042599935084581375,0.005382170435041189,88
35,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,36,0.875,0.312601301220989,0.22566074892529286,0.02605641447007656,0.030426425859332085,0.004370010923594236,88
36,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,37,0.8956422018348624,0.27221672592359947,0.22061554415770593,0.03064228966832161,0.03452616557478905,0.003883875673636794,88
37,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,38,0.9071100917431193,0.23976655673543248,0.19522158879395152,0.02354779653251171,0.02677316777408123,0.003225371241569519,88
38,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,39,0.9139908256880734,0.2249756230536951,0.24112675109354315,0.04061944782733917,0.04604571312665939,0.0054262662306427956,88
39,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,40,0.9139908256880734,0.21734437554937983,0.19374045550410465,0.03318564593791962,0.037373125553131104,0.004187481012195349,88
40,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,41,0.9174311926605505,0.2130896751726166,0.2326389262939549,0.029823878780007362,0.03376034274697304,0.003936464432626963,88
41,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,42,0.9185779816513762,0.21398765847531206,0.21007040347798137,0.02699880301952362,0.030275393277406693,0.0032765911892056465,88
42,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,43,0.9151376146788991,0.21552849692557383,0.15144090311316014,0.025327779352664948,0.02847048081457615,0.003142700996249914,88
43,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,44,0.9128440366972477,0.21486966914300798,0.20639708672533744,0.029081840068101883,0.032974086701869965,0.0038922473322600126,88
44,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,45,0.9162844036697247,0.21283736792521193,0.09855068748240062,0.01507166214287281,0.016794992610812187,0.0017233300022780895,88
45,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,46,0.9197247706422018,0.21084557242110508,0.24491078002399513,0.03561334311962128,0.04092078283429146,0.005307440645992756,88
46,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,47,0.9162844036697247,0.21416826289864854,0.18352452835798347,0.0333232656121254,0.03737132251262665,0.004048058297485113,88
47,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,48,0.9105504587155964,0.22076438687775934,0.1934000401310517,0.025740409269928932,0.028657913208007812,0.0029175039380788803,88
48,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,49,0.9059633027522935,0.23028229127441524,0.2002881999892204,0.02945549041032791,0.03295255824923515,0.0034970680717378855,88
49,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,50,0.9025229357798165,0.25189034725377046,0.1504996765201213,0.0236705020070076,0.02689775824546814,0.0032272564712911844,88
50,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,51,0.8922018348623854,0.2758752403849172,0.17401238663376056,0.027241678908467293,0.030322641134262085,0.003080961760133505,88
51,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,52,0.8807339449541285,0.30668927229291526,0.13824433142303447,0.022358443588018417,0.024666346609592438,0.0023079030215740204,88
52,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,53,0.8807339449541285,0.30625115387961954,0.2119175589706918,0.02579585649073124,0.02999976836144924,0.004203911405056715,88
53,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,54,0.8922018348623854,0.28791197832810494,0.2150919865205651,0.030110754072666168,0.03433748707175255,0.004226733930408955,88
54,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,55,0.9048165137614679,0.249410353746231,0.20490054510618477,0.022523323073983192,0.026871079578995705,0.0043477569706737995,88
55,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,56,0.9151376146788991,0.2177211956949819,0.16163666394184642,0.02607806771993637,0.02929629758000374,0.003218228928744793,88
56,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,57,0.9220183486238532,0.2029502471105768,0.16626601895920678,0.02098255790770054,0.02351934090256691,0.0025367827620357275,88
57,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,58,0.9197247706422018,0.19916251252208828,0.13237754983578767,0.022323500365018845,0.024921132251620293,0.002597631188109517,88
58,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,59,0.9185779816513762,0.19864364247769117,0.12692189309944463,0.019558794796466827,0.021663878113031387,0.0021050823852419853,88
59,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,60,0.9197247706422018,0.19828357110056308,0.16515809304004175,0.02288217842578888,0.025558752939105034,0.002676575444638729,88
60,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,61,0.9197247706422018,0.1987857848508369,0.16203921931340698,0.02397274598479271,0.02669317089021206,0.002720425371080637,88
61,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,62,0.9185779816513762,0.1995074029994804,0.16109410130090757,0.026255248114466667,0.02900030091404915,0.002745052333921194,88
62,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,63,0.9220183486238532,0.19867417895568346,0.16467275604624196,0.02524043619632721,0.028054136782884598,0.0028137003537267447,88
63,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,64,0.9197247706422018,0.19542335714598041,0.15501444504188838,0.04264908656477928,0.04845953732728958,0.0058104507625103,88
64,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,65,0.9220183486238532,0.19478902199365403,0.18079449563427424,0.02437351644039154,0.027107590809464455,0.002734073903411627,88
65,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,66,0.9208715596330275,0.1974615387558732,0.15362113264233235,0.02302461676299572,0.02599826268851757,0.0029736459255218506,88
66,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,67,0.9231651376146789,0.2035673330580696,0.1653590571287416,0.02347862720489502,0.025903362780809402,0.0024247351102530956,88
67,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,68,0.9197247706422018,0.21378787701795682,0.15732477081950164,0.023408081382513046,0.026072023436427116,0.00266394205391407,88
68,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,69,0.9139908256880734,0.22882606498384422,0.15410904832454184,0.020364362746477127,0.022709546610713005,0.0023451847955584526,88
69,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,70,0.9105504587155964,0.24380546885995416,0.1533242515425875,0.02294749580323696,0.025497306138277054,0.0025498108007013798,88
70,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,71,0.9094036697247706,0.24223471151818649,0.21796109207789413,0.0321057066321373,0.03680388256907463,0.004698174074292183,88
71,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,72,0.9139908256880734,0.23551453952891155,0.15371252492041093,0.02068720944225788,0.02312980592250824,0.002442596945911646,88
72,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,73,0.9174311926605505,0.22914000204123489,0.17025241516318848,0.021568836644291878,0.023821834474802017,0.0022529978305101395,88
73,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,74,0.9185779816513762,0.22484096447262195,0.11714332453742496,0.01682169735431671,0.018562328070402145,0.001740631298162043,88
74,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,75,0.9162844036697247,0.2258053748492459,0.14210248073795811,0.019150862470269203,0.02128085307776928,0.0021299903746694326,88
75,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,76,0.9174311926605505,0.22530703370057797,0.16519298026806525,0.02150687202811241,0.02397194504737854,0.002465073252096772,88
76,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,77,0.9139908256880734,0.22656706550987352,0.15038766644667537,0.020209558308124542,0.022517306730151176,0.0023077477235347033,88
77,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,78,0.9185779816513762,0.2226655280875435,0.14304198834976306,0.023150557652115822,0.02586154080927372,0.0027109826914966106,88
78,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,79,0.9208715596330275,0.21425018072504243,0.13905585829144745,0.022223634645342827,0.024891579523682594,0.00266794441267848,88
79,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,80,0.9243119266055045,0.20652034529271202,0.13229555518919373,0.0209414791315794,0.023114480078220367,0.0021730016451328993,88
80,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,81,0.9288990825688074,0.20000160064274838,0.16322668864926196,0.0242336206138134,0.02702976204454899,0.002796141430735588,88
81,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,82,0.9288990825688074,0.19757593602557247,0.1520877685225886,0.026107370853424072,0.02926122583448887,0.00315385521389544,88
82,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,83,0.9277522935779816,0.19520029710571563,0.13342872848310933,0.0227506160736084,0.025209764018654823,0.0024591470137238503,88
83,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,84,0.930045871559633,0.19229971788345127,0.18691086536167528,0.027257002890110016,0.030331924557685852,0.0030749209690839052,88
84,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,85,0.9288990825688074,0.19095930661749813,0.14639422613809902,0.020840806886553764,0.023306073620915413,0.0024652667343616486,88
85,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,86,0.930045871559633,0.19096497194029802,0.13321906272070588,0.018885936588048935,0.021478675305843353,0.0025927391834557056,88
86,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,87,0.930045871559633,0.19274629249211844,0.15097976203542202,0.0232391394674778,0.02593843638896942,0.0026992978528141975,88
87,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,88,0.9277522935779816,0.19739533746358726,0.13202020119695757,0.020730871707201004,0.022989537566900253,0.0022586651612073183,88
88,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,89,0.9254587155963303,0.20112113301309015,0.13685693210850744,0.019919782876968384,0.02213655598461628,0.0022167740389704704,88
89,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,90,0.926605504587156,0.20423795369564804,0.12953303961932597,0.02188214473426342,0.024317028000950813,0.002434883965179324,88
90,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,91,0.9220183486238532,0.2076963933116389,0.1359672954689648,0.020077839493751526,0.02252238802611828,0.0024445494636893272,88
91,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,92,0.9220183486238532,0.2111449185716108,0.14795587973679755,0.020247656852006912,0.02247733809053898,0.0022296817041933537,88
92,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,93,0.9197247706422018,0.21073536732054632,0.12563717576519012,0.01760653406381607,0.019502509385347366,0.0018959755543619394,88
93,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,94,0.9208715596330275,0.21551667760049395,0.13206354453643807,0.01949220523238182,0.021597599610686302,0.0021053936798125505,88
94,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,95,0.9151376146788991,0.2216050330839983,0.16680389125884337,0.02485574781894684,0.027591316029429436,0.002735568443313241,88
95,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,96,0.9139908256880734,0.2257644884254134,0.12446214388685554,0.01821141317486763,0.02017243765294552,0.001961024943739176,88
96,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,97,0.9162844036697247,0.22202680241572884,0.1453580208370113,0.04043274000287056,0.044927772134542465,0.004495031666010618,88
97,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,98,0.9220183486238532,0.21281494685542693,0.15210511976831848,0.0229773111641407,0.02573181502521038,0.0027545029297471046,88
98,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,99,0.9288990825688074,0.203554201076542,0.15412917590742423,0.024129297584295273,0.026963144540786743,0.0028338469564914703,88
99,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,100,0.9311926605504587,0.1969540691891805,0.14174286046274406,0.02246413566172123,0.02513756789267063,0.0026734317652881145,88
100,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,101,0.9323394495412844,0.19534340725545216,0.11680400170470503,0.016885245218873024,0.018880337476730347,0.0019950915593653917,88
101,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,102,0.9311926605504587,0.192264810381799,0.15267418492453128,0.023034049198031425,0.02598695456981659,0.002952905837446451,88
102,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,103,0.9323394495412844,0.19050579799826198,0.14800200405800504,0.023614004254341125,0.026346856728196144,0.0027328520081937313,88
103,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,104,0.930045871559633,0.19114298674004546,0.13114900521680034,0.022077767178416252,0.024445386603474617,0.002367618726566434,88
104,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,105,0.930045871559633,0.19070914576317125,0.1435601581865657,0.023959850892424583,0.02711990475654602,0.0031600540969520807,88
105,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,106,0.9311926605504587,0.1894681507298603,0.16068436542263953,0.02107640914618969,0.023684361949563026,0.0026079523377120495,88
106,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,107,0.9323394495412844,0.18849146845237857,0.11245314362472111,0.01834126003086567,0.020316151902079582,0.001974891871213913,88
107,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,108,0.9323394495412844,0.18885342211573633,0.15870043723030408,0.02542905882000923,0.028696445748209953,0.0032673871610313654,88
108,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,109,0.9357798165137615,0.19515144688487396,0.11541225815215676,0.017715519294142723,0.02032085321843624,0.002605334622785449,88
109,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,110,0.9243119266055045,0.2079128677820052,0.12442185613392873,0.018059702590107918,0.019990423694252968,0.0019307206384837627,88
110,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,111,0.9162844036697247,0.2283244915477453,0.14466707039881094,0.020317722111940384,0.02249903418123722,0.0021813111379742622,88
111,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,112,0.9139908256880734,0.24372081088175604,0.11385582814876793,0.018262792378664017,0.020507927983999252,0.0022451351396739483,88
112,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,113,0.9128440366972477,0.24360624250930246,0.14100881346543742,0.01672174036502838,0.019106891006231308,0.002385150408372283,88
113,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,114,0.9139908256880734,0.23851305664593883,0.1347458393455864,0.01831035688519478,0.020416226238012314,0.002105868421494961,88
114,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,115,0.9185779816513762,0.22449314711324939,0.14598224994128528,0.02351183071732521,0.02658190205693245,0.0030700713396072388,88
115,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,116,0.9231651376146789,0.212329472688565,0.13022448510428977,0.018973033875226974,0.02097046934068203,0.001997434999793768,88
116,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,117,0.9254587155963303,0.2007999260687705,0.1276368960231511,0.02036862075328827,0.02255350723862648,0.0021848862525075674,88
