,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
20,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,21,0.0,1.1309314384089626,0.18593956007283516,0.020051579922437668,0.027992431074380875,0.007940851151943207,22
21,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,22,0.15589609645665362,0.7173848611707906,0.36141460521823976,0.07203139364719391,0.11322032660245895,0.041188936680555344,22
22,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,23,0.0,1.0818038056142458,0.27114785551940174,0.017875131219625473,0.04899637773633003,0.03112124651670456,22
23,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,24,0.0,0.6017271742110945,0.3978808818512004,0.051516104489564896,0.077266164124012,0.025750059634447098,22
24,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,25,0.41387365215513083,0.6390259984795373,0.2864547015929764,0.038467876613140106,0.047504227608442307,0.00903635285794735,22
25,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,26,0.15403680174596293,0.51414448091092,0.408495854721828,0.05618428438901901,0.0696994811296463,0.01351519487798214,22
26,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,27,0.0,0.602225098161752,0.30139042265205224,0.03987530246376991,0.04850704222917557,0.00863174069672823,22
27,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,28,0.0,0.591923406959035,0.37223712056875224,0.056776124984025955,0.07053237408399582,0.013756249099969864,22
28,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,29,0.0,0.6785299044870238,0.2462517669551413,0.07703191041946411,0.09341981261968613,0.016387905925512314,22
29,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,30,0.0,0.7037737226213208,0.3703073511958461,0.4342391788959503,0.556232750415802,0.12199357897043228,22
30,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,31,0.0,0.6702768743493175,0.18468936050564727,0.030435560271143913,0.031630661338567734,0.0011951002525165677,22
31,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,32,0.0,1.008663941715055,0.2647434864743528,0.00566672720015049,0.010180126875638962,0.004513399675488472,22
32,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,33,0.0,0.6191048892854735,0.4111139027655802,0.0203279759734869,0.031090697273612022,0.010762721300125122,22
33,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,34,0.0,0.7662937520569517,0.31106490673158654,0.006184379104524851,0.011806417256593704,0.005622038152068853,22
34,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,35,0.0,0.8917414304864315,0.6050160473043269,0.01161474734544754,0.046788379549980164,0.03517363220453262,22
35,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,36,0.0,0.8071604339221051,0.255735938242552,0.025442667305469513,0.062043674290180206,0.03660100698471069,22
36,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,37,0.0,0.6785907399563389,0.44867901720783926,0.030642066150903702,0.05135970935225487,0.020717643201351166,22
37,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,38,0.0,0.8563432471670267,0.24854389405809343,0.020972641184926033,0.040281619876623154,0.01930897869169712,22
38,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,39,0.0,0.7529316989292625,0.28879064893858,0.018173839896917343,0.019730903208255768,0.001557063078507781,22
39,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,40,0.0,0.6767579062294414,0.37782044250687413,0.03438452631235123,0.050638794898986816,0.01625427044928074,22
40,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,41,0.0,0.6243937404556129,0.3582674799148332,0.019543977454304695,0.023568103089928627,0.004024125635623932,22
41,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,42,0.0,0.7699588393323294,0.22810577465729281,0.019055204465985298,0.02207977883517742,0.003024573903530836,22
42,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,43,0.0,1.1079216429124807,0.25045189553533087,0.004606582224369049,0.008008233271539211,0.0034016508143395185,22
43,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,44,0.0,1.1152001965136928,0.5101194440302523,0.015403345227241516,0.07862020283937454,0.06321685761213303,22
44,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,45,0.0,0.6199924185985827,0.43417520883747124,0.023013334721326828,0.03873031213879585,0.015716977417469025,22
45,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,46,0.0,0.9629951782865833,0.20042055253870786,0.02092483453452587,0.035835426300764084,0.014910591766238213,22
46,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,47,0.0,0.7963473648970364,0.27067904338155957,0.01507900282740593,0.016604876145720482,0.001525873551145196,22
47,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,48,0.0,0.6188858337984741,0.4434874330223962,0.025476714596152306,0.031031882390379906,0.005555168259888887,22
48,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,49,0.0,0.6183751691843717,0.3687779553234577,0.017106566578149796,0.01779033988714218,0.000683772552292794,22
49,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,50,0.0,0.6501696835492403,0.28746446126394654,0.02817358449101448,0.02977920137345791,0.0016056169988587499,22
50,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,51,0.0,0.793595430960182,0.3516053835099394,0.01775681972503662,0.01991153322160244,0.002154712565243244,22
51,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,52,0.0,0.6513355195749807,0.38475650603967637,0.01642858237028122,0.01852237619459629,0.0020937935914844275,22
52,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,53,0.0,0.7247790068615484,0.198990861652419,0.027327533811330795,0.02980903722345829,0.0024815036449581385,22
53,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,54,0.0,0.6241096824635076,0.3269397173584862,0.021136291325092316,0.023580968379974365,0.0024446770548820496,22
54,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,55,0.0,0.6765189043438161,0.3523457866077396,0.023074563592672348,0.025379663333296776,0.002305099740624428,22
55,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,56,0.0,0.6724211895511351,0.40815999280576676,0.018225383013486862,0.0234981719404459,0.0052727884612977505,22
56,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,57,0.0,0.6330520310474717,0.32915541641414164,0.021152812987565994,0.022147564217448235,0.0009947506478056312,22
57,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,58,0.0,0.7093094704487851,0.2798331170850857,0.02148495241999626,0.022628286853432655,0.001143334899097681,22
58,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,59,0.0,0.755594446515764,0.3350829755675725,0.008775887079536915,0.010623927228152752,0.0018480400322005153,22
59,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,60,0.0,0.6564834322638184,0.27856372478841385,0.018083713948726654,0.02670590952038765,0.008622194640338421,22
60,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,61,0.0,0.8630110598702467,0.4636987459930507,0.01600576750934124,0.019284117966890335,0.003278350690379739,22
61,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,62,0.0,1.1264551220362196,0.22328230670060628,0.0027414336800575256,0.04567241296172142,0.042930979281663895,22
62,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,63,0.0,0.7328901789115585,0.431952979889783,0.011370493099093437,0.017533589154481888,0.006163096055388451,22
63,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,64,0.0,0.6910888020318883,0.2718472861938856,0.024879541248083115,0.037338074296712875,0.012458533979952335,22
64,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,65,0.0,0.6829670098901705,0.24666377820751886,0.029401373118162155,0.03773800656199455,0.008336632512509823,22
65,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,66,0.0,0.649207828609088,0.17807873070494018,0.03520810231566429,0.036550767719745636,0.0013426643563434482,22
66,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,67,0.0,0.6565981313927483,0.35960610607130966,0.012450307607650757,0.0140696344897151,0.0016193266492336988,22
67,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,68,0.0,0.6779619645298892,0.42634026088159194,0.010798228904604912,0.01238039880990982,0.0015821699053049088,22
68,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,69,0.0,0.7703359801578158,0.36738623124970626,0.014349222183227539,0.015650970861315727,0.0013017490273341537,22
69,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,70,0.0,0.7555355302250112,0.31163442998447205,0.017494145780801773,0.017946450039744377,0.00045230332762002945,22
70,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,71,0.0,0.7710426597649814,0.2819920341611247,0.02133333869278431,0.022011294960975647,0.0006779570248909295,22
71,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,72,0.0,0.8697666002593878,0.20502318914302373,0.014688024297356606,0.01559592504054308,0.0009079010342247784,22
72,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,73,0.0,0.6234834478556655,0.28103512780825524,0.02588014304637909,0.031212378293275833,0.005332235246896744,22
73,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,74,0.0,0.652989641059446,0.3130423772995445,0.01898227445781231,0.02006896212697029,0.0010866883676499128,22
74,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,75,0.0,0.6232339541875679,0.417306343593042,0.02242424711585045,0.024563154205679893,0.0021389080211520195,22
75,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,76,0.0,0.6840445422034227,0.441412309950895,0.013191437348723412,0.017340032383799553,0.004148594569414854,22
76,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,77,0.0,0.7010070385823723,0.26897761569443074,0.02586252987384796,0.034537266939878464,0.008674736134707928,22
77,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,78,0.0,0.6355020067164006,0.36417430420829494,0.018904253840446472,0.023406771942973137,0.004502519033849239,22
78,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,79,0.0,0.8637340159816597,0.39709572212939914,0.02101794071495533,0.03123963437974453,0.0102216936647892,22
79,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,80,0.0,1.0221814551312505,0.2845914247657426,0.008739728480577469,0.04535619542002678,0.03661646693944931,22
80,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,81,0.0,0.6588979075655682,0.26897534771229736,0.02718832530081272,0.03490576520562172,0.007717439904808998,22
81,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,82,0.0,0.7172989399378537,0.3202912638725882,0.0208247359842062,0.021742738783359528,0.0009180023916997015,22
82,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,83,0.0,0.6308881811058248,0.4184578216973353,0.016443559899926186,0.018240513280034065,0.0017969529144465923,22
83,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,84,0.0,0.8012163488350752,0.3259850807657296,0.012305340729653835,0.015863711014389992,0.0035583702847361565,22
84,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,85,0.0,0.8568806672141752,0.22468147253278978,0.020213406533002853,0.02099909447133541,0.0007856874726712704,22
85,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,86,0.0,0.6266396757755571,0.2577888673383065,0.03148385509848595,0.03657688945531845,0.005093034356832504,22
86,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,87,0.0,0.6483885069157331,0.41994761910120193,0.01155305840075016,0.013149643316864967,0.0015965853817760944,22
87,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,88,0.0,1.0570895171347465,0.39941898311742324,0.02783012203872204,0.04550638794898987,0.01767626591026783,22
88,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,89,0.0,0.6475274339887022,0.33154070169918914,0.025071069598197937,0.04250713810324669,0.017436068505048752,22
89,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,90,0.0,0.655189058139124,0.29807242816314095,0.014171297661960125,0.014719386585056782,0.0005480891559273005,22
90,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,91,0.0,0.6860892215302883,0.33086133332584394,0.008083151653409004,0.009108324535191059,0.0010251733474433422,22
91,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,92,0.0,0.9181960773092644,0.2935760608027604,0.01254996471107006,0.015683326870203018,0.0031333626247942448,22
92,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,93,0.0,0.7084132989171807,0.3313191995363344,0.02058985084295273,0.023030037060379982,0.0024401862174272537,22
93,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,94,0.0,0.8925043023155845,0.17511929411610422,0.021138349547982216,0.023326225578784943,0.0021878767292946577,22
94,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,95,0.0,0.6759679358424121,0.36514402640644794,0.02242451161146164,0.0365973636507988,0.014172852039337158,22
95,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,96,0.0,1.235507260595683,0.16845230052078314,0.001394364982843399,0.03156182914972305,0.030167464166879654,22
96,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,97,0.0,0.6825506050168103,0.5163670085455208,0.019058026373386383,0.05535305663943291,0.036295030266046524,22
97,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,98,0.0,0.7993879138513376,0.3570522378876128,0.008000018075108528,0.023806311190128326,0.0158062931150198,22
98,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,99,0.0,0.7062327552387733,0.4054311229508709,0.03429025411605835,0.052148908376693726,0.017858652397990227,22
99,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,100,0.0,0.6849335240953751,0.37967719538983974,0.021574128419160843,0.022517329081892967,0.0009431999060325325,22
100,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,101,0.0,0.6246485089072744,0.4715695917606354,0.01765434443950653,0.021519901230931282,0.003865557024255395,22
101,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,102,0.0,0.6186823207913464,0.39026229070838203,0.02146276831626892,0.022560233250260353,0.001097465050406754,22
102,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,103,0.0,1.3281626958855008,0.12365310515531087,0.0010681785643100739,0.025143509730696678,0.024075331166386604,22
103,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,104,0.0,0.7209509024183258,0.36509068872017614,0.01756744645535946,0.029494304209947586,0.011926857754588127,22
104,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,105,0.0,0.6367892793571676,0.28337011936713347,0.02839222177863121,0.030607014894485474,0.0022147935815155506,22
105,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,106,0.0,0.7738176993741334,0.38587749481878497,0.011171652004122734,0.014604249969124794,0.0034325984306633472,22
106,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,107,0.0,0.700843769971651,0.25457549430853266,0.026048967614769936,0.02744336426258087,0.0013943962985649705,22
107,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,108,0.0,0.6199552011853866,0.2996960740959779,0.033119719475507736,0.03656869754195213,0.0034489776007831097,22
108,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,109,0.0,0.7300203510823141,0.39139103127474134,0.021689169108867645,0.02400406263768673,0.002314892830327153,22
109,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,110,0.0,0.933361760788519,0.2768555053001778,0.013681741431355476,0.03289157897233963,0.019209837540984154,22
110,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,111,0.0,0.6280188644660338,0.3732511306435547,0.02611403539776802,0.03826073929667473,0.012146702967584133,22
111,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,112,0.0,0.6346470604416068,0.3843424072319811,0.018807871267199516,0.020964957773685455,0.0021570867393165827,22
112,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,113,0.0,0.9092513161590536,0.3154500734738328,0.005077505949884653,0.010779638774693012,0.005702132824808359,22
113,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,114,0.0,0.8406268036888755,0.27267508887770503,0.02296086773276329,0.023761151358485222,0.0008002844406291842,22
114,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,115,0.0,0.9289852283781267,0.14006619230336087,0.022349098697304726,0.02330084890127182,0.0009517510770820081,22
115,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,116,0.0,0.882340001639064,0.24219129244288937,0.0179422777146101,0.01936173252761364,0.0014194543473422527,22
116,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,117,0.0,0.6688861909485956,0.3538364681923254,0.018096715211868286,0.020905671641230583,0.002808955730870366,22
117,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,118,0.0,0.860169102217405,0.32075298445468603,0.024306129664182663,0.034870073199272156,0.010563944466412067,22
118,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,119,0.0,0.6287313740672046,0.46755236808887946,0.0176050066947937,0.02634544111788273,0.008740433491766453,22
119,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,120,0.0,0.6325653099831734,0.33029732798564837,0.019672716036438942,0.020487336441874504,0.0008146195323206484,22
120,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,121,0.0,1.2296262906423507,0.18398034531961788,0.002997111529111862,0.01736365631222725,0.014366544783115387,22
121,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,122,0.0,0.74093658551005,0.34167196721431214,0.01805638149380684,0.025992169976234436,0.007935788482427597,22
122,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,123,0.0,1.0770962003988165,0.18486721848391674,0.004297342617064714,0.008887331932783127,0.004589989315718412,22
123,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,124,0.0,1.1410376211159101,0.4298214497976005,0.024704575538635254,0.08431842923164368,0.05961385369300842,22
124,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,125,0.0,0.7177271642757737,0.417174537293613,0.014121882617473602,0.04753272607922554,0.03341084346175194,22
125,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,126,0.0,0.775749099277358,0.3582396234470334,0.01621634140610695,0.017269443720579147,0.0010531024308875203,22
126,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.01,127,0.0,0.627568946994898,0.42023634295910595,0.015795685350894928,0.019593944773077965,0.003798258490860462,22
