,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
15,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,16,0.6985294117647058,0.8183161004431314,0.6210249086805418,0.6175733014941216,8.27980966278119e-06,9.70357268670341e-06,1.423763364982733e-06
16,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,17,0.7058823529411765,0.8170731707317073,0.5988447257116729,0.6760792244225741,1.1437420653237496e-05,1.4222539903130382e-05,2.7851190225192113e-06
17,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,18,0.7009803921568627,0.8069620253164557,0.6150120742180768,0.6798226170241832,7.38355447538197e-06,8.127813089231495e-06,7.442587275363621e-07
18,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,19,0.7181372549019608,0.8254931714719271,0.5525201065283195,0.6192885868251323,9.823557775234804e-06,1.0899507287831511e-05,1.0759495125967078e-06
19,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,20,0.6470588235294118,0.6949152542372882,0.6660519511091942,0.6568086490035057,1.9043029169552028e-05,2.2967289623920806e-05,3.924261363863479e-06
20,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,21,0.678921568627451,0.7242105263157895,0.6474390292868895,0.6138372473418713,1.7783228031476028e-05,1.878757575468626e-05,1.004347495836555e-06
21,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,22,0.696078431372549,0.8160237388724035,0.5443601164163328,0.6382609453052283,2.2244686988415197e-05,2.7639927793643437e-05,5.395239895733539e-06
22,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,23,0.7524509803921569,0.8083491461100569,0.6259755188343572,0.7030025810003281,9.997000233852305e-06,1.5961069948389195e-05,5.9640692597895395e-06
23,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,24,0.7254901960784313,0.8292682926829268,0.5341178961828643,0.639006995409727,1.1220119631616399e-05,1.4110377378528938e-05,2.890257292165188e-06
24,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,25,0.7892156862745098,0.8617363344051447,0.5010884088628432,0.6126650810241699,1.77944984898204e-05,1.8600398107082583e-05,8.059001856963732e-07
25,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,26,0.696078431372549,0.8176470588235294,0.6861770398476544,0.4838354080915451,7.507185728172772e-06,2.2792195522924885e-05,1.5285009794752114e-05
26,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,27,0.696078431372549,0.8176470588235294,0.699265262075499,0.5553329013288021,3.358289541210979e-05,3.5888300772057846e-05,2.3054062694427557e-06
27,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,28,0.6985294117647058,0.8177777777777778,0.7101504298693994,0.35944509264081714,1.3583088730229065e-05,1.3996595043863636e-05,4.135063420562801e-07
28,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,29,0.7377450980392157,0.8330733229329174,0.6586448374916526,0.972621856443584,2.597277853055857e-05,6.372469943016768e-05,3.7751920899609104e-05
29,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,30,0.7083333333333334,0.8210526315789474,0.6124949525384342,0.6477486297488213,1.800186055334052e-06,8.876597348717041e-06,7.076411293382989e-06
30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,31,0.7132352941176471,0.8229954614220878,0.5895256739036709,0.6084227330982686,9.30129135667812e-06,9.95122354652267e-06,6.499325309050619e-07
31,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,32,0.7303921568627451,0.8312883435582822,0.5587091650448593,0.5656078241765499,7.4255899562558625e-06,8.101341336441692e-06,6.757514370292483e-07
32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,33,0.7745098039215687,0.8456375838926175,0.554547331496781,0.59883077070117,2.1767657017335296e-05,2.6373261789558455e-05,4.605604317475809e-06
33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,34,0.7794117647058824,0.8404255319148937,0.528982494391647,0.5672958850860595,2.056321500276681e-05,2.1142444893484935e-05,5.792296065010305e-07
34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,35,0.7205882352941176,0.8272727272727273,0.5305957043287801,0.5391351111233235,2.3237595087266527e-05,3.118238237220794e-05,7.944787284941413e-06
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,36,0.7794117647058824,0.856687898089172,0.4744228855067608,0.5253122624009847,1.8007280232268386e-05,2.022377520916052e-05,2.2164947495184606e-06
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,37,0.7450980392156863,0.8385093167701864,0.4772272948540893,0.44885320514440535,2.0410108845680952e-05,2.2586362319998443e-05,2.176253929064842e-06
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,38,0.6911764705882353,0.7123287671232876,0.6016412424106224,0.5442321721464396,4.6443627070402727e-05,6.0201360611245036e-05,1.375773354084231e-05
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,39,0.6985294117647058,0.8177777777777778,0.5766090793060321,0.669822084158659,5.903156124986708e-05,0.0001373937411699444,7.836217992007732e-05
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,40,0.6985294117647058,0.8172362555720654,0.5142179447061875,0.5091171326115728,2.5733030270203017e-05,2.924647014879156e-05,3.513439196467516e-06
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,41,0.7009803921568627,0.8184523809523809,0.48271166679321553,0.45772138945758345,2.1743109755334444e-05,2.3046357455314137e-05,1.3032476999796927e-06
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,42,0.7279411764705882,0.8300153139356815,0.45179377876076043,0.4826486736536026,2.6657749913283624e-05,2.827895514201373e-05,1.6212059108511312e-06
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,43,0.7205882352941176,0.8277945619335347,0.47866782078555986,0.3871152430772781,2.046590634563472e-05,2.2088270270614885e-05,1.6223647207880276e-06
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,44,0.8259803921568627,0.88107202680067,0.4080399044004141,0.48662250153720377,7.480508793378249e-05,8.723606879357249e-05,1.2430982678779401e-05
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,45,0.7892156862745098,0.8626198083067093,0.430843807610811,0.3930813826620579,2.2749540221411735e-05,2.9095859645167366e-05,6.346319423755631e-06
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,46,0.8112745098039216,0.8475247524752475,0.4193597056117712,0.46056320481002333,5.360826617106795e-05,6.583917274838313e-05,1.2230904758325778e-05
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,47,0.7671568627450981,0.8527131782945736,0.49061395958358167,0.44177733808755876,3.072332401643507e-05,5.449539457913488e-05,2.377207056269981e-05
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,48,0.821078431372549,0.8797364085667215,0.38959430888587354,0.32928802315145733,3.908106009475887e-05,4.2770509026013315e-05,3.6894480217597447e-06
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,49,0.6887254901960784,0.7080459770114943,0.5179534572012284,0.4628211008384824,5.886740473215468e-05,8.482827252009884e-05,2.5960867787944153e-05
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,50,0.8431372549019608,0.8907849829351536,0.3585259761734336,0.4952197685837746,3.2029747671913356e-05,5.073925058241002e-05,1.8709502910496667e-05
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,51,0.8406862745098039,0.8747591522157996,0.37320708614938397,0.44874433148652315,3.065753844566643e-05,3.8103346014395356e-05,7.445806204486871e-06
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,52,0.8014705882352942,0.869983948635634,0.43049319848126055,0.39084961675107477,1.60341733135283e-05,3.598258990678005e-05,1.994841659325175e-05
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,53,0.6862745098039216,0.7050691244239631,0.530308904893258,0.5719115781597793,5.911436164751649e-05,0.000122384779388085,6.327041774056852e-05
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,54,0.8235294117647058,0.8811881188118812,0.37015148851217006,0.5355266787111759,2.7634032448986545e-05,7.12174442014657e-05,4.358341175247915e-05
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,55,0.8455882352941176,0.8923076923076924,0.3481312183772816,0.35924409329891205,2.2901411284692585e-05,2.4460003260173835e-05,1.5585918617944117e-06
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,56,0.8823529411764706,0.9130434782608695,0.32570184475066616,0.350660449732095,3.2184823794523254e-05,3.586331513361074e-05,3.678490202219109e-06
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,57,0.8774509803921569,0.9113475177304965,0.31669429572773916,0.3501387368887663,4.162960613030009e-05,4.4036922190571204e-05,2.407316515018465e-06
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,58,0.8627450980392157,0.9041095890410958,0.3444503986587127,0.24560659509152175,2.9508457373594865e-05,3.3792679460020736e-05,4.28422163167852e-06
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,59,0.8823529411764706,0.9142857142857143,0.31673260566358474,0.2966651998460293,5.9701578720705584e-05,6.62656020722352e-05,6.564024261024315e-06
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,60,0.8799019607843137,0.9097605893186004,0.31279272892895865,0.3037466716021299,5.5893335229484364e-05,5.920435432926752e-05,3.3110202366515296e-06
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,61,0.8431372549019608,0.8769230769230769,0.3378182107619211,0.3045773585792631,5.063657590653747e-05,5.413136022980325e-05,3.494784323265776e-06
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,62,0.8406862745098039,0.8903878583473862,0.36957706222493275,0.30696102157235144,3.293794725323096e-05,5.262932972982526e-05,1.96913824765943e-05
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,63,0.803921568627451,0.8380566801619433,0.4024010979953934,0.34855893310159447,6.669749564025551e-05,9.907745698001236e-05,3.2379961339756846e-05
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,64,0.8602941176470589,0.9038785834738617,0.3599643696683879,0.398217286914587,5.7808276324067265e-05,9.599514305591583e-05,3.818686673184857e-05
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,65,0.8308823529411765,0.863905325443787,0.36758256849705007,0.4099003368988633,6.886482879053801e-05,0.00010561670933384448,3.675187690532766e-05
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,66,0.8161764705882353,0.8764415156507414,0.375507740705621,0.432124662026763,3.983295027865097e-05,7.424585055559874e-05,3.4412900276947767e-05
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,67,0.8651960784313726,0.9043478260869565,0.3209599634522901,0.2737744816578925,3.7215006159385666e-05,4.205919321975671e-05,4.844185696128989e-06
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,68,0.8725490196078431,0.9094076655052264,0.32993511453855273,0.23261005645617844,2.379038414801471e-05,2.5818420908763073e-05,2.0280369881220395e-06
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,69,0.8651960784313726,0.9012567324955116,0.31122007177156563,0.27230789200402794,5.414865518105216e-05,5.816486009280197e-05,4.016206275991863e-06
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,70,0.8578431372549019,0.902027027027027,0.3782462629434817,0.21810837583616377,3.341792762512341e-05,4.1951407183660194e-05,8.53347773954738e-06
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,71,0.8799019607843137,0.9090909090909091,0.30573827535936643,0.2759743566159159,7.362464384641498e-05,9.37020595301874e-05,2.0077419321751222e-05
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,72,0.8872549019607843,0.9163636363636364,0.3037146792619252,0.2920945666730404,5.110745769343339e-05,5.428510849014856e-05,3.177652160957223e-06
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,73,0.8921568627450981,0.9222614840989399,0.3025854736128274,0.29371039373800156,6.851185025880113e-05,7.515963807236403e-05,6.647786449320847e-06
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,74,0.8995098039215687,0.9258589511754068,0.2979274721012688,0.21667379196733236,4.436559902387671e-05,4.776407513418235e-05,3.3984777019213652e-06
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,75,0.8676470588235294,0.9084745762711864,0.3737823211715794,0.20766499182209372,3.555807415978052e-05,4.595859718392603e-05,1.0400523024145514e-05
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,76,0.875,0.9125214408233276,0.33714180342926114,0.19172985823825,7.91697166278027e-05,8.380363578908145e-05,4.633919616026105e-06
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,77,0.8700980392156863,0.9094017094017094,0.3392315787062341,0.1754009358584881,4.8258560127578676e-05,5.0372047553537413e-05,2.1134871985850623e-06
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,78,0.8382352941176471,0.8715953307392996,0.35448826133620503,0.3056876216549426,0.0001057609697454609,0.00013498860062099993,2.922762905654963e-05
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,79,0.8700980392156863,0.9087779690189329,0.3314927830817361,0.30966290067881347,7.405580254271626e-05,9.913157555274665e-05,2.5075774829019792e-05
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,80,0.8259803921568627,0.8594059405940594,0.38872590701223586,0.2629275759449229,4.4054297177353874e-05,7.129375444492325e-05,2.7239457267569378e-05
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,81,0.8504901960784313,0.8829174664107485,0.3301121038110817,0.28733657917806077,4.105581683688797e-05,4.575201455736533e-05,4.696196356235305e-06
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,82,0.8602941176470589,0.9032258064516129,0.3693283436746866,0.2678222499255623,3.666280099423602e-05,6.589370605070144e-05,2.9230905056465417e-05
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,83,0.8700980392156863,0.9071803852889667,0.3272075644310783,0.15296573282352516,4.311055090511218e-05,4.6847519115544856e-05,3.736970029422082e-06
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,84,0.8602941176470589,0.9042016806722689,0.4058050185113269,0.13750505979572022,3.649777136160992e-05,4.132695175940171e-05,4.829180852539139e-06
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,85,0.8725490196078431,0.910958904109589,0.3691020390183172,0.13455592037311623,6.732705514878035e-05,7.094271859386936e-05,3.6156613987259334e-06
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,86,0.8578431372549019,0.8888888888888888,0.3456416696346566,0.18269286501620496,6.136288720881566e-05,8.234254346461967e-05,2.0979658074793406e-05
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,87,0.8774509803921569,0.9152542372881356,0.4105422274282604,0.23134145177900792,4.6699689846718684e-05,8.121200517052785e-05,3.451231532380916e-05
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,88,0.8578431372549019,0.8888888888888888,0.3530909897138675,0.2731333532237581,8.157955016940832e-05,0.00012834288645535707,4.676333992392756e-05
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,89,0.8897058823529411,0.9197860962566845,0.32047214107040095,0.23146520006869525,4.29346073360648e-05,5.511763083632104e-05,1.2183024409750942e-05
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,90,0.875,0.9094138543516874,0.3068442666063122,0.22238013664526596,5.88723887631204e-05,6.348968599922955e-05,4.617298145603854e-06
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,91,0.8848039215686274,0.9176882661996497,0.3333185997828111,0.1977747696141402,4.766982237924822e-05,5.4367959819501266e-05,6.6981360760109965e-06
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,92,0.8725490196078431,0.9081272084805654,0.3209425156899527,0.24860141957178708,6.476794806076214e-05,7.324195757973939e-05,8.474010428471956e-06
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,93,0.8725490196078431,0.9097222222222222,0.35328280277477175,0.1445118655450642,2.801554546749685e-05,3.2580370316281915e-05,4.564825303532416e-06
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,94,0.8235294117647058,0.8846153846153846,0.5717580110912084,0.13130375146865844,2.1310755982995033e-05,3.828358603641391e-05,1.6972830053418875e-05
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,95,0.8455882352941176,0.8944723618090452,0.3987725105355768,0.20538592205072442,4.31824846600648e-05,5.114189116284251e-05,7.959407412272412e-06
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,96,0.8725490196078431,0.9057971014492754,0.31289371890107204,0.1379080604761839,5.104028241476044e-05,6.359603867167607e-05,1.2555758075905032e-05
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,97,0.8774509803921569,0.9090909090909091,0.31757127455271345,0.21346566149344048,5.293737558531575e-05,5.7367797126062214e-05,4.430422450241167e-06
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,98,0.8431372549019608,0.8940397350993378,0.45946997689886715,0.18814650140702724,6.145199586171657e-05,8.197795250453055e-05,2.052595664281398e-05
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,99,0.8112745098039216,0.8444444444444444,0.4822186487635561,0.26520600461711485,7.190472388174385e-05,0.00016482415958307683,9.291943570133299e-05
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,100,0.8480392156862745,0.8966666666666666,0.3932422659743358,0.363231454603374,6.607354589505121e-05,0.00016265899466816336,9.658544877311215e-05
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,101,0.8725490196078431,0.9087719298245615,0.3201205581791845,0.13759324861069522,5.5031352530932054e-05,6.363619468174875e-05,8.604841241321992e-06
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,102,0.8504901960784313,0.8833652007648184,0.35849793154892384,0.22599101063484944,6.747060979250818e-05,9.111392864724621e-05,2.364331521675922e-05
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,103,0.8602941176470589,0.9038785834738617,0.39941541742825626,0.23295728862285614,4.067893314640969e-05,8.610017539467663e-05,4.5421242248266935e-05
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,104,0.8897058823529411,0.9194991055456172,0.312027237113273,0.17105099763721227,5.829434667248279e-05,7.624524732818827e-05,1.7950902474694885e-05
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,105,0.875,0.9097345132743363,0.3224633572367476,0.1265717754761378,3.151134660583921e-05,3.593534347601235e-05,4.423998234415194e-06
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,106,0.8848039215686274,0.9185441941074524,0.3543283013060835,0.13461907468736173,3.0191889891284518e-05,3.6013650969835e-05,5.82176107855048e-06
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,107,0.8406862745098039,0.87279843444227,0.41080669627762306,0.28100147439787787,7.861616177251562e-05,0.0001370653772028163,5.844921543030068e-05
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,108,0.8725490196078431,0.9097222222222222,0.3304171036271488,0.26228962590297067,7.081935473252088e-05,0.00012377886741887778,5.295951632433571e-05
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,109,0.8676470588235294,0.906896551724138,0.3497663072547784,0.1428011588441829,4.17705814470537e-05,4.554440238280222e-05,3.7738197988801403e-06
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.0001,110,0.8897058823529411,0.9180327868852459,0.2978654805680408,0.20900258872037134,0.00010556268534855917,0.00011811604781541973,1.2553359738376457e-05
