,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,41,0.6838235294117647,0.8122270742358079,0.6282496335459691,0.5732166454195976,0.0006992407725192606,0.0008082229760475457,0.00010898218170041218
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,42,0.6838235294117647,0.8122270742358079,0.6199977567382887,0.5615690268576146,0.0008123567095026374,0.0008585262694396079,4.616953810909763e-05
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,43,0.6838235294117647,0.8122270742358079,0.6269552392118117,0.49975197315216063,0.00048670973046682775,0.0006050244555808604,0.00011831473238999024
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,44,0.6838235294117647,0.8122270742358079,0.6490841925728554,0.6027196053415537,0.0007408600649796426,0.0007994169136509299,5.855687049916014e-05
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,45,0.6838235294117647,0.8122270742358079,0.6793822701655182,0.5398023217916489,0.0008394678588956594,0.0008676095749251544,2.8141745133325458e-05
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,46,0.6838235294117647,0.8122270742358079,0.6861433430629618,0.6229467537254095,0.000964658276643604,0.0011856337077915668,0.00022097541659604758
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,47,0.6838235294117647,0.8122270742358079,0.6854503385576547,0.4836104389280081,0.0010310921352356672,0.0010812366381287575,5.0144517445005476e-05
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,48,0.6838235294117647,0.8122270742358079,0.6843385404231501,0.41258737854659555,0.0008276414591819048,0.0008587294723838568,3.108802775386721e-05
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,49,0.6838235294117647,0.8122270742358079,0.6262210511109408,0.689933686517179,0.0013893705327063799,0.001990895951166749,0.00060152547666803
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,50,0.6838235294117647,0.8122270742358079,0.6006513372355816,0.5712495543062687,0.0010329588549211621,0.0011406908743083477,0.00010773207031888887
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,51,0.696078431372549,0.8181818181818182,0.6359127748246286,0.6073989067226648,0.0008432315080426633,0.0009134889114648104,7.025738887023181e-05
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,52,0.7083333333333334,0.8143525741029641,0.6641130774628883,0.5565274700522422,0.0006437239935621619,0.0009434542153030634,0.0002997302508447319
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,53,0.40931372549019607,0.24922118380062305,0.7025199766252556,0.6161430284380913,0.0008559353882446885,0.0008900425746105611,3.410721546970308e-05
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,54,0.6421568627450981,0.7032520325203252,0.6638976417335809,0.5760146275162696,0.0008994193049147725,0.0017321095801889896,0.0008326902752742171
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,55,0.7107843137254902,0.8228228228228228,0.5880059027204326,0.5760482802987099,0.0009188277763314545,0.0012826278107240796,0.0003638000343926251
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,56,0.6936274509803921,0.8169838945827232,0.6070246532851574,0.5107373759150505,0.0010574490297585726,0.0011333239963278174,7.587499567307532e-05
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,57,0.6838235294117647,0.8122270742358079,0.6400890321123833,0.49090368337929247,0.0013870925176888704,0.0014863027026876807,9.921017044689506e-05
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,58,0.6838235294117647,0.8122270742358079,0.679583886090447,0.4122658114880323,0.0012388813775032759,0.0012985528446733952,5.9671481722034514e-05
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,59,0.6838235294117647,0.8122270742358079,0.7037620819082447,0.5057255506515503,0.0010404417989775538,0.0011166607728227973,7.621895201737061e-05
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,60,0.6838235294117647,0.8122270742358079,0.6827538168313456,0.591569154523313,0.0011010199086740613,0.0014168655034154654,0.00031584559474140406
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,61,0.696078431372549,0.8181818181818182,0.6207045906899022,0.6392129775136709,0.0014455176424235106,0.0019749682396650314,0.00052945053903386
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,62,0.7058823529411765,0.8187311178247734,0.5906424434746013,0.47507545799016954,0.0013120740186423063,0.0014294994762167335,0.0001174254430225119
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,63,0.6323529411764706,0.691358024691358,0.6667657401047501,0.532327564060688,0.0013717720285058022,0.0014880192466080189,0.00011624724720604718
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,64,0.3431372549019608,0.07586206896551724,0.7945994501020394,0.5402558654546737,0.0011343029327690601,0.0012892222730442882,0.0001549193257233128
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,65,0.34068627450980393,0.06920415224913495,0.842222556179645,0.5541277699172497,0.0013963719829916954,0.0016720951534807682,0.00027572314138524234
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,66,0.6617647058823529,0.724,0.637504845273261,0.531366303935647,0.0011616849806159735,0.002826849464327097,0.0016651644837111235
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,67,0.7107843137254902,0.8217522658610272,0.577685637216942,0.46215792894363406,0.0011986440513283014,0.0016214406350627542,0.0004227965255267918
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,68,0.6936274509803921,0.8164464023494861,0.7359523571589414,0.4431101506575942,0.0007437536842189729,0.0008495286456309259,0.00010577493958408013
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,69,0.6838235294117647,0.8122270742358079,0.8708276549975077,0.4650455366820097,0.0016632063779979944,0.0020774875301867723,0.00041428121039643884
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,70,0.6838235294117647,0.8122270742358079,0.9559346327156413,0.361756794527173,0.0014017308130860329,0.0015600812621414661,0.0001583505072630942
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,71,0.6911764705882353,0.8152492668621701,0.8182045287069153,0.6235828630626201,0.0015569647075608373,0.002961123129352927,0.00140415842179209
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,72,0.7132352941176471,0.8180404354587869,0.5589878810387031,0.59809885378927,0.001684717833995819,0.003035149769857526,0.0013504319358617067
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,73,0.44362745098039214,0.35327635327635326,0.7476941639301824,0.48233736539259553,0.0011253730626776814,0.0012465289328247309,0.00012115589925087988
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,74,0.3602941176470588,0.12121212121212122,0.9316753710017485,0.47851916775107384,0.0016541474033147097,0.0021145734935998917,0.0004604261484928429
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,75,0.5245098039215687,0.5051020408163265,0.7200806415548512,0.5238010860979557,0.0011387139093130827,0.0031862303148955107,0.002047516405582428
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,76,0.7156862745098039,0.81875,0.5520621342401878,0.37991401497274635,0.0014072719495743513,0.0031521387863904238,0.0017448668368160725
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,77,0.696078431372549,0.8181818181818182,0.8406600511687643,0.27497177124023436,0.0009608654072508216,0.0011057506781071424,0.00014488527085632086
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,78,0.6838235294117647,0.8122270742358079,0.7843717520727831,0.5728130529634654,0.0019530232530087233,0.0028118742629885674,0.0008588509517721832
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,79,0.6862745098039216,0.8134110787172012,0.632812668003288,0.47329440228641034,0.002488949801772833,0.003445552196353674,0.0009566023363731802
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,80,0.7058823529411765,0.8214285714285714,0.6369142579097374,0.5792228564620018,0.00157667207531631,0.002276487648487091,0.000699815631378442
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,81,0.3161764705882353,0.0,0.9486897447529961,0.5156589997666223,0.0014664346817880869,0.0018017301335930824,0.0003352953935973346
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,82,0.3161764705882353,0.0,0.9556155099588282,0.5615396218640465,0.00127650354988873,0.0024098646827042103,0.0011333611328154802
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,83,0.6985294117647058,0.8177777777777778,0.6108474076962939,0.4933988322104727,0.001250185421667993,0.002310029696673155,0.0010598442750051618
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,84,0.6838235294117647,0.8122270742358079,0.8157794257881594,0.32633430830069954,0.001100475201383233,0.0015711825108155608,0.00047070736763998866
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,85,0.6838235294117647,0.8122270742358079,1.002428640629731,0.24634952491947582,0.001068665413185954,0.0011326149106025696,6.394951924448833e-05
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,86,0.6838235294117647,0.8122270742358079,0.8847461059397342,0.5994412155023643,0.002101730089634657,0.0034124136436730623,0.0013106834376230836
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,87,0.6838235294117647,0.8122270742358079,0.6870455274394914,0.37898604667612484,0.0014413401950150728,0.0016396862920373678,0.00019834606791846454
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,88,0.47058823529411764,0.5731225296442688,0.6986482529079213,0.6313204614179475,0.001293954555876553,0.001874688663519919,0.0005807341076433659
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,89,0.3161764705882353,0.0,0.9178175715839162,0.5155778469783919,0.001380721922032535,0.0014331408310681581,5.2418945415411144e-05
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,90,0.3161764705882353,0.0,0.7801434900246415,0.503248968720436,0.001759057748131454,0.002746408339589834,0.0009873505914583802
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,91,0.6838235294117647,0.8122270742358079,0.6199036415885476,0.5941040962934494,0.001208617934025824,0.0016973619349300861,0.0004887440009042621
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,92,0.6838235294117647,0.8122270742358079,0.6216565329654544,0.5420056685805321,0.0012578855967149138,0.001498296856880188,0.00024041124561335891
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,93,0.6838235294117647,0.8122270742358079,0.6676727562558418,0.3252685613930225,0.001135410275310278,0.0012771066976711154,0.00014169646601658314
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,94,0.6838235294117647,0.8122270742358079,0.8770872956397486,0.2016303762793541,7.181032560765743e-05,0.0006071810494177043,0.0005353707238100469
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,95,0.6838235294117647,0.8122270742358079,1.0836658435417157,0.3100847548494737,0.0006542002083733678,0.0006837024120613933,2.9502209144993685e-05
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,96,0.6838235294117647,0.8122270742358079,1.0026317090526515,0.479336050649484,0.0018076276173815131,0.002823157235980034,0.0010155296185985208
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,97,0.6838235294117647,0.8122270742358079,0.6244315741693273,0.7026915159076451,0.0015874808887019753,0.003237610450014472,0.0016501295613124967
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,98,0.4387254901960784,0.3400576368876081,0.6933169423365125,0.41024530939757825,0.0009390467312186956,0.0010015724692493677,6.252574530662969e-05
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,99,0.3161764705882353,0.0,1.0137979820662855,0.5445921701689561,0.0009660095092840493,0.0011361646465957165,0.0001701551373116672
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,100,0.3161764705882353,0.0,0.9549826804329368,0.5043133892118931,0.001181596890091896,0.0031141922809183598,0.0019325953908264637
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,101,0.6911764705882353,0.8157894736842105,0.6434491241679472,0.4586795687675475,0.001378385117277503,0.00293731945566833,0.0015589343383908272
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,102,0.6838235294117647,0.8122270742358079,0.6198239507628422,0.5478314156333606,0.0009632310830056667,0.0012323029804974794,0.00026907186838798225
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,103,0.6838235294117647,0.8122270742358079,0.7014408985189363,0.5059749454259872,0.0009203350637108088,0.0009451241930946708,2.478910391801037e-05
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,104,0.6838235294117647,0.8122270742358079,0.7678184570635066,0.440369463711977,0.0012362321140244603,0.0013388844672590494,0.00010265230957884341
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,105,0.6838235294117647,0.8122270742358079,0.7298909685775345,0.59720605413119,0.0008341082138940692,0.001129140262492001,0.00029503204859793186
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,106,0.6838235294117647,0.8122270742358079,0.62834812262479,0.5277299811442694,0.0008828239515423775,0.0011469778837636113,0.0002641539613250643
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,107,0.3333333333333333,0.05555555555555555,0.7101612184561935,0.55980412637194,0.0012738604564219713,0.0019110459834337234,0.000637185585219413
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,108,0.3161764705882353,0.0,0.9148846946510614,0.42056397770841925,0.0013906392268836498,0.0016485948581248522,0.0002579556603450328
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,109,0.3161764705882353,0.0,0.7433732993462506,0.4997176443537076,0.0006277365610003471,0.002348748967051506,0.001721012406051159
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,110,0.6911764705882353,0.8157894736842105,0.6062322960180395,0.3583539252479871,0.0017714692512527108,0.0019043737556785345,0.00013290454808156937
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,111,0.6838235294117647,0.8122270742358079,0.7513947974817425,0.2997727354367574,0.0010548424907028675,0.0014902190305292606,0.0004353764816187322
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,112,0.6838235294117647,0.8122270742358079,0.8982521289703893,0.48844376504421233,0.001387143973261118,0.0017711421241983771,0.00038399818004108965
112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.5,0.9,SGD,0.001,113,0.6838235294117647,0.8122270742358079,0.8654782978050849,0.4968544814735651,0.0013878019526600838,0.002015194622799754,0.0006273927283473313
