,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
13,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,14,0.5270758122743683,1.408073432956423,0.7238582488785429,0.02199181169271469,0.027014225721359253,0.005022414028644562,41
14,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,15,0.4729241877256318,1.2461579459054128,0.7788170536980032,0.009742547757923603,0.02326534129679203,0.013522793538868427,32
15,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,16,0.4729241877256318,0.8055981244359698,0.7117165106371408,0.012619853019714355,0.020066037774086,0.00744618522003293,41
16,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,17,0.5270758122743683,1.0019715666770934,0.6694794227800718,0.006844636052846909,0.011191703379154205,0.004347067326307297,41
17,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,18,0.5270758122743683,0.7227103999682836,0.7466587104266736,0.010344119742512703,0.018373699858784676,0.008029580116271973,41
18,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,19,0.4729241877256318,0.8108083912304469,0.735364667326212,0.006255041807889938,0.00880233570933342,0.002547294134274125,32
19,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,20,0.5270758122743683,0.8299261425222669,0.6282832954351496,0.012724844738841057,0.01633373647928238,0.003608891274780035,41
20,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,21,0.4729241877256318,1.1104316660336087,0.6931555399671196,0.0039575668051838875,0.00993046909570694,0.005972902290523052,32
21,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,22,0.5270758122743683,0.9324996403285435,0.6107668082888533,0.013441698625683784,0.031638193875551224,0.01819649524986744,41
22,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,23,0.4729241877256318,0.6953802943229676,0.6290530328343555,0.013728056102991104,0.03045952320098877,0.016731467097997665,41
23,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,24,0.5270758122743683,0.903677545275007,0.6741629201918841,0.00382135808467865,0.009850583039224148,0.006029224954545498,32
24,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,25,0.5270758122743683,0.695516232081822,0.6417620764636411,0.008166967891156673,0.019894635304808617,0.011727667413651943,41
25,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,26,0.5270758122743683,0.7016316601208278,0.6709758607670665,0.0029221526347100735,0.004095631185919046,0.001173478551208973,32
26,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,27,0.4729241877256318,0.699365712915148,0.6348571630512796,0.02201094664633274,0.025895535945892334,0.0038845897652208805,41
27,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,28,0.5270758122743683,0.6942296317645482,0.6625028157379569,0.005922821816056967,0.008671139366924763,0.002748317550867796,41
28,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,29,0.5270758122743683,0.7000716379710606,0.6730249925967187,0.0030078392010182142,0.003934286069124937,0.0009264468681067228,31
29,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,30,0.4729241877256318,0.7442082575389317,0.626744170741337,0.016742056235671043,0.025917375460267067,0.009175319224596024,41
30,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,31,0.4729241877256318,0.7059952531542096,0.6348893885205432,0.010536489076912403,0.011924805119633675,0.0013883160427212715,41
31,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,32,0.5270758122743683,0.6987509506089347,0.6489720982749287,0.007651554420590401,0.012979650869965553,0.005328096449375153,41
32,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,33,0.5270758122743683,0.7007330077035087,0.6744297478348017,0.002410819288343191,0.003264438360929489,0.0008536190143786371,32
33,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,34,0.4729241877256318,0.713161746093205,0.6128158307657009,0.020158089697360992,0.030081868171691895,0.009923779405653477,41
34,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,35,0.5270758122743683,0.6923704658235822,0.656407315920039,0.00953513290733099,0.011661370284855366,0.0021262371446937323,41
35,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,36,0.5270758122743683,0.6915318420955113,0.6291069669694436,0.012242104858160019,0.013273884542286396,0.0010317793348804116,41
36,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,37,0.5270758122743683,0.6914529374667576,0.6233593184773515,0.018084578216075897,0.018808772787451744,0.0007241939310915768,41
37,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,38,0.5270758122743683,0.6950190033231463,0.6617360083068289,0.006311312317848206,0.007937345653772354,0.001626033103093505,41
38,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,39,0.4729241877256318,0.699915155342647,0.6349915008719375,0.015467586927115917,0.01995551772415638,0.0044879307970404625,41
39,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,40,0.5270758122743683,0.6913609249251229,0.6548143993063671,0.00807107612490654,0.01017164345830679,0.0021005673334002495,41
40,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,41,0.5270758122743683,0.6921238660812378,0.6582416442836203,0.007700543850660324,0.008479215204715729,0.0007786715286783874,41
41,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,42,0.5270758122743683,0.6914079632077899,0.6262338032082814,0.01979917846620083,0.020811989903450012,0.0010128122521564364,41
42,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,43,0.5270758122743683,0.706277631010328,0.6733096376061439,0.0030842595733702183,0.005894757341593504,0.0028104977682232857,32
43,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,44,0.4729241877256318,0.6943639142172677,0.6018188582687845,0.022588051855564117,0.030550891533493996,0.007962838746607304,41
44,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,45,0.5270758122743683,0.6913571204457964,0.6376609466061359,0.008514453656971455,0.009789750911295414,0.0012752972543239594,41
45,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,46,0.5270758122743683,0.6915172968591963,0.6540687964456837,0.007560672704130411,0.008499282412230968,0.0009386095916852355,41
46,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,47,0.5270758122743683,0.7121977141925266,0.6657386228442193,0.0025691878981888294,0.006624293513596058,0.0040551056154072285,32
47,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,48,0.5270758122743683,0.6924890926906041,0.6178478355814772,0.01656222529709339,0.026327824220061302,0.00976559892296791,41
48,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,49,0.5270758122743683,0.6916926894869123,0.627435403190008,0.012633075006306171,0.013481601141393185,0.0008485264261253178,41
49,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,50,0.5270758122743683,0.6914666192872184,0.654615375326901,0.009849788621068,0.01054344605654478,0.0006936572608537972,41
50,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,51,0.5270758122743683,0.6916839276041303,0.6249640772255456,0.018233517184853554,0.01888161711394787,0.0006480999290943146,41
51,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,52,0.5270758122743683,0.6927528245108469,0.6594162727274546,0.008895435370504856,0.009573682211339474,0.0006782469572499394,41
52,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,53,0.5270758122743683,0.6968795163290841,0.6658541050649458,0.0049544330686330795,0.008468428626656532,0.0035139955580234528,31
53,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,54,0.4729241877256318,0.6933173622403827,0.6217496152331189,0.014228513464331627,0.018991008400917053,0.004762494936585426,41
54,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,55,0.4729241877256318,0.7084892289979118,0.6116966305709467,0.011024797335267067,0.013794575817883015,0.0027697784826159477,41
55,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,56,0.5270758122743683,0.6913718206541879,0.6750833312049508,0.003840444143861532,0.010759658180177212,0.0069192140363156796,32
56,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,57,0.5270758122743683,0.691808453627995,0.6252812271437993,0.011616012081503868,0.012470046989619732,0.0008540351409465075,41
57,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,58,0.4729241877256318,0.6945117133004325,0.6572845659604887,0.011665992438793182,0.012907440774142742,0.0012414483353495598,41
58,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,59,0.5270758122743683,0.6946541973522731,0.6751677069813014,0.0034282971173524857,0.008364268578588963,0.004935971461236477,32
59,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,60,0.5270758122743683,0.6916310463632857,0.6028492556839453,0.0220381747931242,0.02506670169532299,0.0030285269021987915,41
60,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,61,0.4729241877256318,0.7108969279697963,0.6170253119090708,0.010880429297685623,0.015449506230652332,0.004569076467305422,41
61,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,62,0.5270758122743683,0.6913817184312003,0.6786729910681325,0.003403298556804657,0.009251318871974945,0.005848020315170288,31
62,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,63,0.5270758122743683,0.6926863721438816,0.6451860826189925,0.010310826823115349,0.011807653121650219,0.0014968267641961575,41
63,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,64,0.5270758122743683,0.6914298517363412,0.6351402412100536,0.011803103610873222,0.012884266674518585,0.001081162947230041,41
64,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,65,0.5270758122743683,0.6914206572941372,0.6527790767390554,0.009748648852109909,0.01065970677882433,0.0009110582759603858,41
65,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,66,0.5270758122743683,0.6913705331938608,0.6287895970955127,0.016513649374246597,0.01738123409450054,0.0008675853605382144,41
66,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,67,0.4729241877256318,0.7064332519258771,0.6106120462461215,0.013322679325938225,0.017130902037024498,0.003808222943916917,41
67,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,68,0.5270758122743683,0.6915353911263602,0.6753254495561123,0.0040235393680632114,0.006896255072206259,0.0028727157041430473,32
68,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,69,0.5270758122743683,0.6923227190971375,0.6572645622055704,0.007300083059817553,0.008219702169299126,0.0009196192841045558,41
69,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,70,0.5270758122743683,0.6915984068598066,0.631194806098938,0.013768400996923447,0.014485758729279041,0.0007173580233938992,41
70,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,71,0.4729241877256318,0.6942590168544225,0.637033104460414,0.0143086276948452,0.01540098525583744,0.001092357560992241,41
71,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,72,0.5270758122743683,0.6919679897172111,0.6443083132185586,0.008798155933618546,0.011399103328585625,0.002600947627797723,41
72,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,73,0.5270758122743683,0.6927801592009408,0.6289343821566279,0.015018470585346222,0.01705494336783886,0.002036473248153925,41
73,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,74,0.5270758122743683,0.691346309866224,0.6552197782004752,0.00613692682236433,0.007520230021327734,0.00138330296613276,41
74,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,75,0.4729241877256318,0.6951640469687326,0.6026012986898422,0.020518392324447632,0.02316879667341709,0.0026504038833081722,41
75,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,76,0.5270758122743683,0.6922790288925171,0.6797391258180141,0.00405057892203331,0.007542566861957312,0.0034919881727546453,32
76,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,77,0.4729241877256318,0.6937383583613804,0.6662407050772411,0.006994673050940037,0.009208397008478642,0.0022137239575386047,41
77,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,78,0.5270758122743683,0.6914142625672477,0.625957031875122,0.013674517162144184,0.015400952659547329,0.0017264356138184667,41
78,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,79,0.5270758122743683,0.6928935408592224,0.6280387388496864,0.014541187323629856,0.01637563854455948,0.0018344514537602663,41
79,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,80,0.5270758122743683,0.6916438732828413,0.6477122654275196,0.007626856677234173,0.008539105765521526,0.0009122489718720317,41
80,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,81,0.5270758122743683,0.6914177928652082,0.6237009502765608,0.01801258698105812,0.018747039139270782,0.0007344529149122536,41
81,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,82,0.4729241877256318,0.6954721570014953,0.661451151748983,0.009018408134579659,0.010547068901360035,0.0015286603011190891,41
82,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,83,0.4729241877256318,0.696712805543627,0.6324984392014945,0.013451128266751766,0.01432214118540287,0.0008710127440281212,41
83,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,84,0.5270758122743683,0.6915998475892203,0.6534195014616339,0.01112618949264288,0.01328442431986332,0.00215823482722044,41
84,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,85,0.4729241877256318,0.6996441977364677,0.606185975234683,0.01644194684922695,0.020699476823210716,0.004257530439645052,41
85,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,86,0.5270758122743683,0.6915703620229449,0.6779063537716865,0.003593462985008955,0.00829655583947897,0.004703092854470015,32
86,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,87,0.4729241877256318,0.695536242212568,0.6690096359427382,0.006396056618541479,0.008448026143014431,0.002051969524472952,41
87,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,88,0.5270758122743683,0.6930514557021005,0.6115431992745981,0.020867515355348587,0.022183261811733246,0.0013157458743080497,41
88,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,89,0.5270758122743683,0.6963721053940909,0.664565360546112,0.0026853899471461773,0.006876302417367697,0.0041909124702215195,30
89,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,90,0.4729241877256318,0.6987747005053929,0.6261271164548107,0.008916053920984268,0.019367961212992668,0.0104519072920084,41
90,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,91,0.5270758122743683,0.692151825768607,0.6556818110186879,0.008133399300277233,0.01034743245691061,0.002214033156633377,41
91,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,92,0.5270758122743683,0.6913462843213762,0.6290121001441304,0.011159194633364677,0.012466591782867908,0.0013073969166725874,41
92,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,93,0.5270758122743683,0.6921773280416216,0.6795961923897267,0.002995125949382782,0.004257944878190756,0.001262818812392652,32
93,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,94,0.4729241877256318,0.6938742194856916,0.6117883721502816,0.01687578111886978,0.021428873762488365,0.004553091712296009,41
94,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,95,0.5270758122743683,0.6914991327694484,0.6511581278428797,0.009791148826479912,0.011095358990132809,0.0013042102800682187,41
95,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,96,0.5270758122743683,0.6913981710161482,0.6301155003832608,0.015110103413462639,0.01584823988378048,0.0007381365867331624,41
96,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,97,0.5270758122743683,0.6923014436449323,0.6858477542176843,0.003954980988055468,0.0055605084635317326,0.001605527475476265,32
97,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,98,0.5270758122743683,0.6921630399567741,0.603933247560408,0.023693475872278214,0.027146155014634132,0.0034526793751865625,41
98,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,99,0.5270758122743683,0.6913527420588902,0.6639538904515708,0.008836494758725166,0.010132163763046265,0.001295669237151742,41
99,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,100,0.5270758122743683,0.6923469032560076,0.6146068169576366,0.020373739302158356,0.021092774346470833,0.0007190342876128852,41
100,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,101,0.5270758122743683,0.6998792052268982,0.6744640817865729,0.0038652620278298855,0.006067735608667135,0.0022024735808372498,32
101,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,102,0.5270758122743683,0.6915067144802638,0.6164667330863999,0.015344707295298576,0.019864404574036598,0.004519697278738022,41
102,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,103,0.5270758122743683,0.692628846849714,0.6801900960505008,0.0032281139865517616,0.005128906574100256,0.0019007927039638162,32
103,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,104,0.4729241877256318,0.6965789437294007,0.6062409153435289,0.016697965562343597,0.023955857381224632,0.00725789088755846,41
104,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,105,0.4729241877256318,0.7026809096336365,0.6045434275051442,0.013698022812604904,0.01537100225687027,0.0016729789786040783,41
105,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,106,0.5270758122743683,0.6915810567992074,0.6736482577398419,0.0033962512388825417,0.010567449033260345,0.007171197794377804,32
106,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,107,0.5270758122743683,0.691737517288753,0.6531314316319257,0.007527312263846397,0.0083313612267375,0.0008040490793064237,41
107,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,108,0.5270758122743683,0.692044769014631,0.6316169748219048,0.015533292666077614,0.017862005159258842,0.002328712958842516,41
108,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,109,0.5270758122743683,0.6913555758340019,0.6515118558232378,0.008050152100622654,0.008998571895062923,0.0009484196780249476,41
109,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,110,0.5270758122743683,0.6922774621418544,0.6168527587521366,0.017707526683807373,0.019103961065411568,0.00139643345028162,41
110,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,111,0.5270758122743683,0.6913921543530055,0.6587884936390853,0.008443385362625122,0.00981106050312519,0.001367675606161356,41
111,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,112,0.5270758122743683,0.6913617014884949,0.6292891235613242,0.017743702977895737,0.018718669191002846,0.0009749666205607355,41
112,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,113,0.5270758122743683,0.6915573137147086,0.6214554383987334,0.01761692203581333,0.01827917993068695,0.0006622584769502282,41
113,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,114,0.5270758122743683,0.6914775473730904,0.6646891947199658,0.010980942286550999,0.011640910990536213,0.0006599686457775533,41
114,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,115,0.4729241877256318,0.6990380661828177,0.6086363354834115,0.01330979447811842,0.01590019278228283,0.0025903983041644096,41
115,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,116,0.5270758122743683,0.6925036566598075,0.6812040926888585,0.0029614251106977463,0.00920782145112753,0.006246396340429783,32
116,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,117,0.5270758122743683,0.6913878508976528,0.6659915471949229,0.008485360071063042,0.0097782788798213,0.0012929185759276152,41
117,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,118,0.5270758122743683,0.6915395906993321,0.6232267071561116,0.01593073271214962,0.016716113314032555,0.0007853808929212391,41
118,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,119,0.5270758122743683,0.6914498295102801,0.6165821766707956,0.01751200295984745,0.018329733982682228,0.0008177308482117951,41
119,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,Adagrad,0.01,SGD,0.01,120,0.5270758122743683,0.6915501832962037,0.6594032835669634,0.005529315210878849,0.006514843087643385,0.0009855281095951796,41
