,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_weight_decay,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
10,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,11,0.6838235294117647,0.8122270742358079,0.6269242114880506,0.524941223685164,0.6005943417549133,0.6736275553703308,0.07303322106599808
11,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,12,0.6838235294117647,0.8122270742358079,0.6285274607293746,0.5356644736137242,0.4793955683708191,0.5329207181930542,0.053525134921073914
12,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,13,0.6838235294117647,0.8122270742358079,0.6261375587360531,0.30011560457060116,0.2443924844264984,0.2678166627883911,0.0234241746366024
13,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,14,0.6838235294117647,0.8122270742358079,0.619063539832246,0.4495250913547352,0.39541614055633545,0.4703114926815033,0.07489534467458725
14,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,15,0.6838235294117647,0.8122270742358079,0.6136866550819546,0.2934038646286353,0.1213928610086441,0.15542013943195343,0.034027282148599625
15,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,16,0.6838235294117647,0.8122270742358079,0.6190644672103957,0.33842909559607504,0.3151238262653351,0.35203292965888977,0.03690910339355469
16,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,17,0.6838235294117647,0.8122270742358079,0.6237989985475353,0.592603999725543,0.5693921446800232,0.6725279688835144,0.103135846555233
17,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,18,0.6838235294117647,0.8122270742358079,0.6132262723118651,0.5854574659839272,0.4382511377334595,0.5578902959823608,0.11963917315006256
18,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,19,0.6838235294117647,0.8122270742358079,0.6101561936677671,0.4430483406642452,0.6163365840911865,0.6822900772094727,0.06595348566770554
19,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,20,0.6838235294117647,0.8122270742358079,0.6193646695099625,0.4982760692364536,0.6299009323120117,0.7080782651901245,0.07817736268043518
20,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,21,0.6838235294117647,0.8122270742358079,0.639392100128473,0.5664878766052425,0.35578206181526184,0.4442085027694702,0.08842644840478897
21,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,22,0.6838235294117647,0.8122270742358079,0.6582242659493989,0.5471672539249994,0.3539443612098694,0.3986860513687134,0.044741690158843994
22,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,23,0.6838235294117647,0.8122270742358079,0.6787995906437144,0.6451904115499929,0.3786006569862366,0.45731040835380554,0.07870975881814957
23,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,24,0.6838235294117647,0.8122270742358079,0.6848462749929989,0.42487603188492357,0.21697992086410522,0.24219807982444763,0.02521815523505211
24,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,25,0.6838235294117647,0.8122270742358079,0.6788130484375299,0.34993718964979054,0.19722241163253784,0.22911007702350616,0.03188766911625862
25,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,26,0.6838235294117647,0.8122270742358079,0.6556345680180717,0.29760004873387513,0.08544549345970154,0.206938698887825,0.12149320542812347
26,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,27,0.6838235294117647,0.8122270742358079,0.6320793663754183,0.4336381298722699,0.1548026204109192,0.2197609841823578,0.064958356320858
27,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,28,0.6838235294117647,0.8122270742358079,0.6246359804097343,0.30149115377571434,0.09547973424196243,0.1569533497095108,0.06147361546754837
28,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,29,0.6838235294117647,0.8122270742358079,0.6278821060470506,0.6059524509124458,0.20965363085269928,0.3229926526546478,0.11333902180194855
29,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,30,0.6838235294117647,0.8122270742358079,0.6350496189267028,0.41443306595319884,0.10163457691669464,0.1446775645017624,0.04304298758506775
30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,31,0.6838235294117647,0.8122270742358079,0.6402616687849456,0.3986718164989725,0.17969423532485962,0.19263382256031036,0.012939585372805595
31,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,32,0.6838235294117647,0.8122270742358079,0.6321486877460106,0.532740133011248,1.355799674987793,1.5362117290496826,0.18041208386421204
32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,33,0.6838235294117647,0.8122270742358079,0.6205238062961429,0.5825075746746734,0.39499837160110474,0.49742448329925537,0.10242609679698944
33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,34,0.6838235294117647,0.8122270742358079,0.6269447575597202,0.5371375670656562,0.7157948017120361,0.8066573143005371,0.09086249023675919
34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,35,0.6838235294117647,0.8122270742358079,0.6240458289782206,0.36843127126339825,0.29927200078964233,0.33256447315216064,0.03329247981309891
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,36,0.6838235294117647,0.8122270742358079,0.6238811834185731,0.4984564966754988,0.37256550788879395,0.41823554039001465,0.0456700325012207
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,37,0.6838235294117647,0.8122270742358079,0.6275621109149035,0.4077927049249411,0.15005530416965485,0.16342878341674805,0.013373483903706074
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,38,0.6838235294117647,0.8122270742358079,0.6303919460259232,0.4722955835983157,0.36564263701438904,0.40622183680534363,0.040579188615083694
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,39,0.6838235294117647,0.8122270742358079,0.6274875945904675,0.3300700315274298,0.08759953826665878,0.12697425484657288,0.03937471657991409
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,40,0.6838235294117647,0.8122270742358079,0.6239056733309054,0.4387001342140138,0.17759960889816284,0.18579697608947754,0.00819736160337925
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,41,0.6838235294117647,0.8122270742358079,0.6233725688036751,0.3780421063769609,0.18977268040180206,0.20631253719329834,0.016539860516786575
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,42,0.6838235294117647,0.8122270742358079,0.6270072997785082,0.36849357683677225,0.18831615149974823,0.1967935860157013,0.00847743172198534
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,43,0.6838235294117647,0.8122270742358079,0.6315732937233121,0.38287357075605544,0.13472847640514374,0.14310915768146515,0.008380675688385963
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,44,0.6838235294117647,0.8122270742358079,0.6341182653810463,0.5852755484636873,0.24699467420578003,0.2811813950538635,0.0341867171227932
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,45,0.6838235294117647,0.8122270742358079,0.6324937326066634,0.4274674064246938,0.288718044757843,0.3141387701034546,0.025420717895030975
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,46,0.6838235294117647,0.8122270742358079,0.6268923598177293,0.5488901374861598,0.2508483827114105,0.2852849066257477,0.03443652391433716
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,47,0.6838235294117647,0.8122270742358079,0.62432614903824,0.3580268423538655,0.2165561020374298,0.2237999439239502,0.007243848405778408
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,48,0.6838235294117647,0.8122270742358079,0.6239173564256406,0.32157077598385514,0.0886947438120842,0.10656306892633438,0.017868326976895332
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,49,0.6838235294117647,0.8122270742358079,0.622841581994412,0.4801716530462727,0.20891782641410828,0.24563539028167725,0.03671756014227867
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,50,0.6838235294117647,0.8122270742358079,0.624758749031553,0.490394098777324,0.17452019453048706,0.1862313449382782,0.011711147613823414
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,51,0.6838235294117647,0.8122270742358079,0.6373738553009781,0.5994424468139187,0.17015540599822998,0.2049504518508911,0.034795038402080536
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,52,0.6838235294117647,0.8122270742358079,0.6455768416909611,0.46329092103987934,0.25773558020591736,0.27938464283943176,0.021649070084095
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,53,0.6838235294117647,0.8122270742358079,0.6550480150708965,0.5635174171999097,0.27661189436912537,0.32308682799339294,0.04647493734955788
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,54,0.6838235294117647,0.8122270742358079,0.6552627110013775,0.3903107692487538,0.14186783134937286,0.18077582120895386,0.038907989859580994
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,55,0.6838235294117647,0.8122270742358079,0.6594076729288288,0.5233662398066372,1.5471649169921875,1.7469592094421387,0.19979435205459595
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,56,0.6838235294117647,0.8122270742358079,0.6584263303700615,0.4609279366210103,0.1551705151796341,0.16609527170658112,0.010924763046205044
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,57,0.6838235294117647,0.8122270742358079,0.6510755314546472,0.38269094419665634,0.14724385738372803,0.17120909690856934,0.02396523766219616
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,58,0.6838235294117647,0.8122270742358079,0.6359003162851521,0.3562673803884536,0.1342570185661316,0.19363592565059662,0.059378910809755325
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,59,0.6838235294117647,0.8122270742358079,0.6250932923718995,0.4487051932606846,0.12493304163217545,0.15100215375423431,0.02606911025941372
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,60,0.6838235294117647,0.8122270742358079,0.6261750623291614,0.48305864006979393,0.14052920043468475,0.15256091952323914,0.012031716294586658
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,61,0.6838235294117647,0.8122270742358079,0.6283508632697311,0.5111718534026295,0.20130619406700134,0.2295643836259842,0.028258193284273148
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,62,0.6838235294117647,0.8122270742358079,0.6295479670459149,0.3832426643464714,0.17583540081977844,0.18532274663448334,0.009487350471317768
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,63,0.6838235294117647,0.8122270742358079,0.6280419183712379,0.4479337231721729,0.17044448852539062,0.20252637565135956,0.03208188712596893
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,64,0.6838235294117647,0.8122270742358079,0.6265636477984634,0.49688145623076707,0.11068998277187347,0.12881985306739807,0.0181298665702343
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,65,0.6838235294117647,0.8122270742358079,0.6245839040653378,0.49086777241900564,0.1867757886648178,0.20772425830364227,0.02094847336411476
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,66,0.6838235294117647,0.8122270742358079,0.6246658066908518,0.32033580387942495,0.12500952184200287,0.14614522457122803,0.02113570272922516
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,67,0.6838235294117647,0.8122270742358079,0.6245877532398,0.4067837463691831,0.18524226546287537,0.19513849914073944,0.009896229021251202
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,68,0.6838235294117647,0.8122270742358079,0.6246665757076413,0.48585094437003135,0.19632276892662048,0.21915489435195923,0.022832132875919342
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,69,0.6838235294117647,0.8122270742358079,0.6245483498947293,0.42232046644203364,0.28315871953964233,0.302424818277359,0.019266098737716675
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,70,0.6838235294117647,0.8122270742358079,0.6359288242517733,0.31347754534799604,0.21124404668807983,0.2533338963985443,0.04208984971046448
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,71,0.6838235294117647,0.8122270742358079,0.638984319041757,0.565494468738325,0.18405066430568695,0.2279641479253769,0.04391347989439964
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,72,0.6838235294117647,0.8122270742358079,0.628120960558162,0.5435093984007835,0.25165054202079773,0.3204462230205536,0.06879568845033646
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,73,0.6838235294117647,0.8122270742358079,0.6235557619263145,0.5823638564907014,0.17610779404640198,0.20115458965301514,0.025046788156032562
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,74,0.6838235294117647,0.8122270742358079,0.6236795473332498,0.45567497697193177,0.20923322439193726,0.22328948974609375,0.014056266285479069
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,75,0.6838235294117647,0.8122270742358079,0.6246733273945603,0.3780643637292087,0.1648094207048416,0.17469522356987,0.00988580472767353
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,76,0.6838235294117647,0.8122270742358079,0.6240039876863068,0.2445067140040919,0.18042337894439697,0.20892634987831116,0.028502970933914185
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,77,0.6838235294117647,0.8122270742358079,0.626784660652572,0.2918432348407805,0.1403258740901947,0.15804167091846466,0.017715804278850555
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,78,0.6838235294117647,0.8122270742358079,0.6263796652064604,0.5058774039149284,0.1911594718694687,0.21439582109451294,0.023236345499753952
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,79,0.6838235294117647,0.8122270742358079,0.6247529995207693,0.40570318237878383,0.22490227222442627,0.23996835947036743,0.015066083520650864
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,80,0.6838235294117647,0.8122270742358079,0.6244653270525091,0.5605575886322185,0.1826549470424652,0.23811021447181702,0.055455274879932404
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,81,0.6838235294117647,0.8122270742358079,0.6340729296207428,0.5364310075661967,0.15955668687820435,0.21396705508232117,0.05441037565469742
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,82,0.6838235294117647,0.8122270742358079,0.6410063832413917,0.4393281143690858,0.09515753388404846,0.10810325294733047,0.012945719063282013
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,83,0.6838235294117647,0.8122270742358079,0.6420218932862375,0.3948653146624565,0.13130274415016174,0.1586289256811142,0.027326177805662155
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,84,0.6838235294117647,0.8122270742358079,0.6363372644957375,0.34060559187616624,0.11363642662763596,0.169772669672966,0.05613624304533005
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,85,0.6838235294117647,0.8122270742358079,0.6274976549195308,0.2570250488285507,0.1078559160232544,0.17189960181713104,0.06404368579387665
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,86,0.6838235294117647,0.8122270742358079,0.6240150870061388,0.3926644543451922,0.1482008546590805,0.1524614542722702,0.004260595887899399
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,87,0.6838235294117647,0.8122270742358079,0.6283682713321611,0.3840121914499572,0.18926046788692474,0.2075989991426468,0.018338527530431747
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,88,0.6838235294117647,0.8122270742358079,0.6304231817815819,0.6093136989644595,0.20958994328975677,0.25642144680023193,0.04683149978518486
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,89,0.6838235294117647,0.8122270742358079,0.624449635253233,0.5970984184848411,0.1989232748746872,0.25191518664360046,0.05299191176891327
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,90,0.6838235294117647,0.8122270742358079,0.6240650579041126,0.39652902116732947,0.20754100382328033,0.21642239391803741,0.00888138823211193
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,91,0.6838235294117647,0.8122270742358079,0.624244034874673,0.5647281324490905,0.1284295618534088,0.13762745261192322,0.009197892621159554
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,92,0.6838235294117647,0.8122270742358079,0.6239740906977186,0.5671643108129502,0.16441848874092102,0.21039341390132904,0.04597492516040802
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,93,0.6838235294117647,0.8122270742358079,0.6239694199141335,0.25635288165261344,0.11118891835212708,0.13876695930957794,0.027578037232160568
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,94,0.6838235294117647,0.8122270742358079,0.6252727718914256,0.20039473604410887,0.015474706888198853,0.12246420979499817,0.10698950290679932
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,95,0.6838235294117647,0.8122270742358079,0.6308239038084068,0.35017637486259134,0.09091629087924957,0.13536503911018372,0.04444875195622444
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,96,0.6838235294117647,0.8122270742358079,0.639339021023582,0.3587072544420759,0.17029961943626404,0.17662709951400757,0.006327475421130657
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,97,0.6838235294117647,0.8122270742358079,0.6445548826572942,0.5486082781106234,0.19278761744499207,0.23317807912826538,0.04039045423269272
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,98,0.6838235294117647,0.8122270742358079,0.65171744046258,0.438354860432446,0.13969501852989197,0.15236879885196686,0.012673784047365189
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,99,0.6838235294117647,0.8122270742358079,0.6482159352185679,0.6350845078316827,0.159569650888443,0.26521432399749756,0.10564466565847397
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,100,0.6838235294117647,0.8122270742358079,0.6455763607632881,0.35126777080198124,0.2971903085708618,0.3161931037902832,0.019002802670001984
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,101,0.6838235294117647,0.8122270742358079,0.6453772368384343,0.2803844921911756,0.15119753777980804,0.15824899077415466,0.007051453460007906
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,102,0.6838235294117647,0.8122270742358079,0.6393509004630294,0.5982591855650148,0.13106465339660645,0.19511961936950684,0.06405497342348099
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,103,0.6838235294117647,0.8122270742358079,0.6328507574165568,0.5645168377707401,0.17368978261947632,0.1974462866783142,0.02375650964677334
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,104,0.6838235294117647,0.8122270742358079,0.6280862589677175,0.4172434896230698,0.132462739944458,0.14031818509101868,0.007855440489947796
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,105,0.6838235294117647,0.8122270742358079,0.6248923096002317,0.6136885243778428,0.1232626736164093,0.14346733689308167,0.020204667001962662
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,106,0.6838235294117647,0.8122270742358079,0.6239484063550538,0.4872020908320943,0.08515273779630661,0.09087327122688293,0.0057205320335924625
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,107,0.6838235294117647,0.8122270742358079,0.6251543035694197,0.5641532362749179,0.13560426235198975,0.16768869757652283,0.03208443522453308
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,108,0.6838235294117647,0.8122270742358079,0.6278719627389721,0.3782575392474731,0.1504954993724823,0.1602514088153839,0.009755912236869335
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,109,0.6838235294117647,0.8122270742358079,0.6286016077387566,0.4043819061790903,0.06570547819137573,0.11241381615400314,0.04670834168791771
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,110,0.6838235294117647,0.8122270742358079,0.6298207564681184,0.3391283348823587,0.20345951616764069,0.21362155675888062,0.010162047110497952
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,111,0.6838235294117647,0.8122270742358079,0.6283626077221889,0.2854401670396328,0.12259413301944733,0.1757054179906845,0.053111281245946884
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,112,0.6838235294117647,0.8122270742358079,0.6270104862895667,0.45234436591466276,0.15947440266609192,0.16753113269805908,0.008056730031967163
112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,113,0.6838235294117647,0.8122270742358079,0.6254277071532082,0.42606000763674573,0.15070940554141998,0.16075246036052704,0.010043054819107056
113,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.1,114,0.6838235294117647,0.8122270742358079,0.6250290648609984,0.49608734368036195,0.1535298079252243,0.17248426377773285,0.018954453989863396
