,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,12,0.9071100917431193,0.3576880259759224,0.11752659065042366,0.014708839356899261,0.018179845064878464,0.0034710061736404896,1320
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,13,0.9162844036697247,0.380722858597604,0.05838980510900273,0.013757281936705112,0.015806099399924278,0.002048817463219166,1760
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,14,0.9036697247706422,0.3635064394423127,0.10899988055965364,0.010133757255971432,0.012102680280804634,0.0019689230248332024,968
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,15,0.9185779816513762,0.2856934706487163,0.08818617278153151,0.012964620254933834,0.015321214683353901,0.002356594428420067,1320
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,16,0.8944954128440367,0.34389797240760556,0.07954406418476333,0.012654531747102737,0.014670142903923988,0.0020156106911599636,1496
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,17,0.9013761467889908,0.3573535609399737,0.10638517760021363,0.010643399320542812,0.012543603777885437,0.0019002043409273028,1056
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,18,0.9288990825688074,0.288882120043427,0.08830838188068764,0.012877390719950199,0.01521360594779253,0.0023362149950116873,1320
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,19,0.9220183486238532,0.3252519758570664,0.10800820114008614,0.01213215570896864,0.014123233035206795,0.001991077559068799,1144
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,20,0.930045871559633,0.28177433530452933,0.07500039418939654,0.01287547405809164,0.015036709606647491,0.002161235548555851,1496
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,21,0.926605504587156,0.3263293562925297,0.07385240518824567,0.011383043602108955,0.013261568732559681,0.00187852478120476,1320
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,22,0.8876146788990825,0.4707850511161127,0.078669275276771,0.011157353408634663,0.012873283587396145,0.0017159305280074477,1232
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,23,0.9208715596330275,0.33010378670694474,0.06746393454514134,0.011083832941949368,0.013180031441152096,0.0020961984992027283,1320
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,24,0.926605504587156,0.36894445875860177,0.0530985401867005,0.010870111174881458,0.012743884697556496,0.0018737735226750374,1408
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,25,0.9369266055045872,0.29290755121181883,0.05727172288556367,0.009608296677470207,0.011628649197518826,0.002020352054387331,1144
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,26,0.9002293577981652,0.47098503067823544,0.07594428410271649,0.010955375619232655,0.013208948075771332,0.002253572456538677,1144
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,27,0.8956422018348624,0.4596192210246787,0.08756293530476486,0.012303553521633148,0.014616774395108223,0.0023132208734750748,1232
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,28,0.9025229357798165,0.4406332258083548,0.04984890961013287,0.012472744099795818,0.014208612032234669,0.001735867583192885,1760
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,29,0.9243119266055045,0.2863224683744126,0.05589525747494627,0.008826840668916702,0.01042387168854475,0.0015970314852893353,1320
29,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,30,0.9311926605504587,0.2764377961737059,0.07687201862236419,0.008346009999513626,0.009988738223910332,0.0016427281079813838,1056
30,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,31,0.9059633027522935,0.42979168672106066,0.0409095046071863,0.009875144809484482,0.011504726484417915,0.0016295819077640772,1672
31,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,32,0.8864678899082569,0.5601199094795247,0.05833853256042917,0.007665783166885376,0.008723927661776543,0.0010581443784758449,1056
32,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,33,0.908256880733945,0.4345683736486735,0.04986912213403203,0.009195899590849876,0.010810253210365772,0.001614353503100574,1320
33,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,34,0.9208715596330275,0.36212331830276123,0.0426140768710163,0.008870967663824558,0.010016383603215218,0.0011454159393906593,1320
34,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,35,0.9323394495412844,0.3041798921401822,0.07049326487967703,0.008286327123641968,0.009622123092412949,0.0013357957359403372,968
35,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,36,0.9334862385321101,0.30383491202719765,0.052957417950677696,0.010593771934509277,0.012535101734101772,0.0019413302652537823,1408
36,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,37,0.9334862385321101,0.3110197317353829,0.05390157955236948,0.0094927828758955,0.01116724219173193,0.0016744593158364296,1320
37,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,38,0.9380733944954128,0.3227319096683935,0.043707559094648664,0.00920327939093113,0.010713762603700161,0.0015104827471077442,1408
38,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,39,0.930045871559633,0.3481571458666847,0.056233615365261426,0.008103429339826107,0.009500800631940365,0.001397371175698936,1056
39,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,40,0.9277522935779816,0.3952768920949359,0.039086852795623274,0.009586100466549397,0.01087928470224142,0.0012931840028613806,1496
40,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,41,0.9334862385321101,0.33137585384838114,0.0531697535743347,0.007931269705295563,0.009494231082499027,0.0015629613772034645,1056
41,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,42,0.9288990825688074,0.36383687364723966,0.037956075218728756,0.009543954394757748,0.010988484136760235,0.0014445300912484527,1496
42,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,43,0.9380733944954128,0.32494787667940583,0.029203578557847436,0.008007092401385307,0.009336739778518677,0.001329647726379335,1496
43,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,44,0.9162844036697247,0.4258291062743669,0.045004969874374634,0.006828168872743845,0.007906445302069187,0.001078276545740664,968
44,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,45,0.8600917431192661,0.7371305918210773,0.013513986837664433,0.007622169330716133,0.008516257628798485,0.0008940885309129953,2464
45,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,46,0.9231651376146789,0.3750125339364277,0.06686010795111047,0.004393990151584148,0.005820634309202433,0.001426644274033606,528
46,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,47,0.9357798165137615,0.3389943166904073,0.024877548840655357,0.010675057768821716,0.012345968745648861,0.001670910743996501,2024
47,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,48,0.9311926605504587,0.3611285760619909,0.04481688072048183,0.006832892075181007,0.007734739687293768,0.0009018476703204215,968
48,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,49,0.9288990825688074,0.3613243680020795,0.0413742560792703,0.009094184264540672,0.010695869103074074,0.0016016848385334015,1320
49,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,50,0.8841743119266054,0.6025352626775285,0.02551786446304825,0.008459762670099735,0.009836742654442787,0.00137697986792773,1760
50,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,51,0.8474770642201835,0.8155142291064653,0.03103104032343157,0.006094064097851515,0.007135231979191303,0.0010411678813397884,1144
51,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,52,0.8841743119266054,0.6282906270208939,0.021722189933382312,0.00665184436365962,0.007629693951457739,0.0009778495877981186,1496
52,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,53,0.926605504587156,0.3408263710346404,0.055916808678547245,0.005395440384745598,0.0071264044381678104,0.0017309640534222126,704
53,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,54,0.8990825688073395,0.5437693275562864,0.02478001442526798,0.009621141478419304,0.01184531394392252,0.002224172465503216,1936
54,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,55,0.9059633027522935,0.5008587302393632,0.0344633403261143,0.006368076428771019,0.007527600508183241,0.0011595241958275437,1056
55,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,56,0.9403669724770642,0.32551784449686305,0.02898297624392076,0.00757378526031971,0.009227780625224113,0.0016539953649044037,1320
