,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
27,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,28,0.0,0.6189123549079167,0.5685370204123584,5.781850632047281e-05,6.159872282296419e-05,3.7802153656230075e-06,22
28,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,29,0.0,0.6187481500265253,0.5245112557302821,8.001923561096191e-05,9.11719398573041e-05,1.1152706065331586e-05,22
29,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,30,0.0,0.6183127487888773,0.5085773546587337,2.711444722081069e-05,4.5440971007337794e-05,1.8326523786527105e-05,22
30,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,31,0.0,0.6180667485899598,0.5446686400608584,0.00013107413542456925,0.0001342026371276006,3.1285080694942735e-06,22
31,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,32,0.0,0.6184879464047556,0.4216986748305233,1.7981983546633273e-06,4.5940640120534226e-05,4.41424417658709e-05,22
32,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,33,0.0,0.619631183056431,0.6335448755459352,0.00010233022476313636,0.00010580794332781807,3.477716063571279e-06,22
33,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,34,0.0,0.6227101654041814,0.4089111371473832,5.590201908489689e-06,3.473112883511931e-05,2.9140926926629618e-05,22
34,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,35,0.0,0.6226512387053658,0.9493992006236857,5.37144806003198e-05,0.00020611703803297132,0.00015240255743265152,22
35,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,36,0.0,0.6229539072240582,0.5008925255049359,0.0001213777213706635,0.00012317995424382389,1.802230826797313e-06,22
36,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,37,0.0,0.6212354925752596,0.7853026593273336,0.00013415914145298302,0.00019152766617480665,5.7368521083844826e-05,22
37,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,38,0.0,0.620501626083869,0.47527463192289526,9.591390698915347e-05,0.00010445803491165861,8.544130650989246e-06,22
38,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,39,0.0,0.6206958849011487,0.4576041787862778,3.7592428270727396e-05,5.510298069566488e-05,1.7510552424937487e-05,22
39,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,40,0.0,0.6194283420802983,0.7718313103372401,0.00017614648095332086,0.0002436025533825159,6.745607970515266e-05,22
40,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,41,0.0,0.6183905581026586,0.6598564849658445,0.00017356890020892024,0.0001877521863207221,1.4183282473823056e-05,22
41,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,42,0.0,0.6181349206061764,0.5048432518135417,0.00013320543803274632,0.00014411388838198036,1.0908457625191659e-05,22
42,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,43,0.0,0.618204332945001,0.4230795811523091,3.773478965740651e-06,8.422198152402416e-05,8.044850255828351e-05,22
43,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,44,0.0,0.6182914794856356,0.7683899288827722,0.00015935878036543727,0.0002531562640797347,9.37974764383398e-05,22
44,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,45,0.0,0.6188586834277815,0.629458948969841,0.00016755210526753217,0.00017077248776331544,3.220379312551813e-06,22
45,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,46,0.0,0.6189888226621933,0.4989971935749054,0.00014253069821279496,0.0001785439671948552,3.6013265344081447e-05,22
46,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,47,0.0,0.6183540325128395,0.4970511095090345,9.82868077699095e-05,0.00014502486737910658,4.673805960919708e-05,22
47,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,48,0.0,0.6181984696224445,0.6552103598009456,0.00015445084136445075,0.00016113401215989143,6.683168521703919e-06,22
48,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,49,0.0,0.6181071052569469,0.5875615824352611,0.00017018186917994171,0.00017079307872336358,6.112065875640837e-07,22
49,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,50,0.0,0.6181191385702323,0.5594417539509859,0.0002001640386879444,0.00020270571985747665,2.541682988521643e-06,22
50,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,51,0.0,0.6185099245937726,0.5291820276867261,0.00012050040095346048,0.00013228277384769171,1.1782371075241826e-05,22
51,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,52,0.0,0.6189846246297123,0.6129020956429568,0.00020708056399598718,0.00021383448620326817,6.753922662028344e-06,22
52,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,53,0.0,0.6201055109045888,0.5080217458985069,0.00024411601771134883,0.0002489423786755651,4.8263664211845025e-06,22
53,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,54,0.0,0.6200299943221435,0.6310914462262935,0.00028479075990617275,0.0003019575960934162,1.716685073915869e-05,22
54,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,55,0.0,0.6180869206672407,0.6992413019592111,0.00030689541017636657,0.000393194000935182,8.62985834828578e-05,22
55,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,56,0.0,0.6269061064902153,0.553261762586507,0.00017258785373996943,0.0001818431046558544,9.255245458916761e-06,22
56,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,57,0.0,0.6419601335780312,0.5628608494997025,0.0003236838383600116,0.00032928347354754806,5.599642008746741e-06,22
57,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,58,0.0,0.6187883440319818,0.5252397125417536,0.0002530714264139533,0.000327924732118845,7.485330570489168e-05,22
58,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,59,0.0,0.6199913113626815,0.48052998130971736,6.780819239793345e-05,0.0001416953600710258,7.388716767309234e-05,22
59,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,60,0.0,0.6259479727453858,0.517065021124753,0.00025856721913442016,0.0002614525437820703,2.885339199565351e-06,22
60,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,61,0.0,0.6229029320578539,0.8514330481941051,0.00020280425087548792,0.00048800426884554327,0.00028520001797005534,22
61,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,62,0.0,0.6252407342878007,0.33432649008252396,4.1317252907902e-07,0.00011202036694157869,0.00011160719441249967,22
62,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,63,0.0,0.6289289270648519,0.5197443416172808,0.0001041767536662519,0.00010870470578083768,4.527953933575191e-06,22
63,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,64,0.0,0.6285933777121188,0.6376947183500636,0.0003768815367948264,0.00042561008012853563,4.8728536057751626e-05,22
64,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,65,0.0,0.6265755304853424,0.5715263794768941,0.000341120787197724,0.00035301674506627023,1.1895946954609826e-05,22
65,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,66,0.0,0.6230915825785571,0.573012945597822,0.00040778963011689484,0.00042722371290437877,1.943407187354751e-05,22
66,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,67,0.0,0.6215173320005868,0.5003797256133773,0.00015456078108400106,0.0001635056541999802,8.944874025473837e-06,22
67,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,68,0.0,0.6206713421199158,0.5356666907668114,0.0001624664437258616,0.000163707765750587,1.2413281638146145e-06,22
68,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,69,0.0,0.6205278926223289,0.5295502088286661,0.00018355420615989715,0.0001858972682384774,2.343060486964532e-06,22
69,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,70,0.0,0.6219590265332288,0.48175176178867163,0.0001933188905240968,0.0002072075440082699,1.3888652574678417e-05,22
70,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,71,0.0,0.6256057670098225,0.4746301029216159,0.00022286889725364745,0.0002354736061533913,1.260470617125975e-05,22
71,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,72,0.0,0.639325735109453,0.34407928572459656,1.1974407243542373e-05,0.00011209834337932989,0.00010012393613578752,22
72,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,73,0.0,0.6499773152456939,0.5794642776250839,0.0003636914771050215,0.000385882769478485,2.219130692537874e-05,22
73,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,74,0.0,0.6522286094099511,0.5928709330883893,0.0003453571116551757,0.0003786845481954515,3.3327432902297005e-05,22
74,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,75,0.0,0.6393984755259434,0.7321211008863016,0.00031612860038876534,0.0004518787027336657,0.00013575010234490037,22
75,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,76,0.0,0.6312520519922707,0.49734758355400777,7.706279575359076e-05,7.953069143695757e-05,2.4678993213456124e-06,22
76,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,77,0.0,0.6216386838723685,0.6214176019484347,0.0004564974515233189,0.0005116233369335532,5.512588904821314e-05,22
77,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,78,0.0,0.618125155226875,0.5703600238670002,0.0003010385553352535,0.0003073568514082581,6.318301529972814e-06,22
78,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,79,0.0,0.6269842352120931,0.7045741824941201,0.00032265784102492034,0.00045535489334724844,0.0001326970523223281,22
79,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,80,0.0,0.6331183578221853,0.45695725950327787,1.6272912034764886e-05,0.0002560738066677004,0.00023980089463293552,22
80,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,81,0.0,0.6331374299435215,0.5334530610929835,0.0003004731552209705,0.00035189883783459663,5.142568988958374e-05,22
81,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,82,0.0,0.6282812120350263,0.5473053328015587,0.00022983478265814483,0.0002849881711881608,5.515339216799475e-05,22
82,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,83,0.0,0.6237918861949717,0.5803888499736787,0.0002304649678990245,0.0002402078389422968,9.742868314788211e-06,22
83,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,84,0.0,0.6190463525193338,0.49140359488400553,8.370541763724759e-05,0.0001951129816006869,0.00011140756396343932,22
84,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,85,0.0,0.6185728059015201,0.47877116609703413,0.000245656818151474,0.00029040974914096296,4.475291643757373e-05,22
85,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,86,0.0,0.6212924065935703,0.5730019966309721,0.0004064490203745663,0.00041670570499263704,1.0256676432618406e-05,22
86,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,87,0.0,0.6265111404065867,0.5155304971066388,0.0001329068763880059,0.0001382478221785277,5.340939424058888e-06,22
87,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,88,0.0,0.6253586745899142,0.8346064009449699,0.0002819733927026391,0.0005957024986855686,0.00031372910598292947,22
88,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,89,0.0,0.6234636161163563,0.5810797826810317,0.00031531075364910066,0.0003302384284324944,1.4927683878340758e-05,22
89,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,90,0.0,0.6228225062821657,0.47715195173566993,0.00020324141951277852,0.00021132065739948303,8.07924061518861e-06,22
90,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,91,0.0,0.6232460794103054,0.48669322742657223,0.00016846993821673095,0.00017810563440434635,9.635694368625991e-06,22
91,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,92,0.0,0.6249573744890344,0.4725748235529118,0.0001652913197176531,0.00017791158461477607,1.2620258530660067e-05,22
92,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,93,0.0,0.6265987335270597,0.5389623807235198,0.0002360002399655059,0.00023655363474972546,5.534014917429886e-07,22
93,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,94,0.0,0.6296383961466433,0.4409001484513283,0.0002731095883063972,0.0002821983944159001,9.08881065697642e-06,22
94,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,95,0.0,0.6270383603245248,0.7269043574279006,0.00036729511339217424,0.0005095635424368083,0.00014226841449271888,22
95,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,96,0.0,0.629290021785343,0.30054567822001194,6.467453204095364e-07,0.00012328533921390772,0.00012263859389349818,22
96,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,97,0.0,0.6263801111974789,0.7209313690662384,0.00029193752561695874,0.0004482508229557425,0.00015631329733878374,22
97,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,98,0.0,0.6264060669727908,0.4092192823236639,1.934679676196538e-05,7.325301703531295e-05,5.390622027334757e-05,22
98,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,99,0.0,0.6229904696686577,0.6779549688100814,0.00032547273440286517,0.0004172307380940765,9.175801824312657e-05,22
99,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,100,0.0,0.6190171560258356,0.6625348833474247,0.0003487906651571393,0.0004248830955475569,7.60924449423328e-05,22
100,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,101,0.0,0.6184161623925654,0.6092073689807546,0.0002161504962714389,0.0002240157191408798,7.865216502978e-06,22
101,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,102,0.0,0.6217355491550824,0.5898044488646768,0.0002767003024928272,0.0002805196272674948,3.819311586994445e-06,22
102,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,103,0.0,0.6213568248821579,0.390016675808213,8.612405508756638e-07,0.00025738441036082804,0.0002565231698099524,22
103,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,104,0.0,0.6199189884062032,0.5328825739296998,0.00020414301252458245,0.0002308291004737839,2.6686087949201465e-05,22
104,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,105,0.0,0.6191204602026757,0.5643563882871108,0.00036502559669315815,0.00036539603024721146,3.7042630651740183e-07,22
105,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,106,0.0,0.6182778650567732,0.5190677862275731,0.00011868434376083314,0.00015895850083325058,4.027415343443863e-05,22
106,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,107,0.0,0.618258640056348,0.5014190476049076,0.0003140529152005911,0.00032489997101947665,1.0847054909390863e-05,22
107,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,108,0.0,0.618598971430582,0.5843374880877408,0.000372218870325014,0.00038425950333476067,1.2040644833177794e-05,22
108,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,109,0.0,0.6182023314119295,0.7026023596525193,0.0003293675254099071,0.0004577269428409636,0.00012835943198297173,22
109,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,110,0.0,0.6181592702410603,0.48793580532073977,0.0002559994754847139,0.0002738188486546278,1.781936407496687e-05,22
110,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,111,0.0,0.6181648100605448,0.6022554050792348,0.0003431251388974488,0.000360940583050251,1.781543505785521e-05,22
111,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,112,0.0,0.6184679597388697,0.5919584300030362,0.0002759881899692118,0.00028095179004594684,4.963611900166143e-06,22
112,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,113,0.0,0.6181625605539511,0.4376785430041227,1.5947218344081193e-05,0.00013517867773771286,0.00011923145939363167,22
113,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,114,0.0,0.6184372076096426,0.4901729120449586,0.000269802229013294,0.00028779933927580714,1.799711026251316e-05,22
114,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,115,0.0,0.6208077848867606,0.43565213951197534,0.00030192386475391686,0.00033358874497935176,3.166487658745609e-05,22
115,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,116,0.0,0.6275946877839911,0.41394861719825043,9.593549475539476e-05,0.00015947312931530178,6.353763455990702e-05,22
116,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,117,0.0,0.6360078956789643,0.5297238834879614,0.00024398919777013361,0.00024432336795143783,3.3417268241464626e-07,22
117,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,118,0.0,0.6346607622299486,0.7610181125727566,0.00042526674224063754,0.0006732437177561224,0.0002479769755154848,22
118,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,0.0001,SGD,0.0001,119,0.0,0.6296111686539104,0.6294056575406681,0.0002458100498188287,0.00028206658316776156,3.6256544262869284e-05,22
