,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
19,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,20,0.8455882352941176,0.8908145580589255,0.7831033753897703,0.009631934216044222,0.0001366761716781184,0.00014885792916174978,1.218176112161018e-05,1500
20,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,21,0.8333333333333334,0.8827586206896552,0.8409267945429676,0.00936852110195517,0.00012921306188218296,0.00014226890925783664,1.3055842828180175e-05,1500
21,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,22,0.8382352941176471,0.8858131487889274,0.8371840276317123,0.007462721506160839,0.00015456235269084573,0.00016646333097014576,1.1900983736268245e-05,1500
22,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,23,0.8382352941176471,0.8846153846153846,0.7953042257405982,0.007267439131174858,0.000104333164927084,0.00011090115731349215,6.567993295902852e-06,1500
23,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,24,0.8480392156862745,0.8938356164383562,0.773860006558928,0.007219543740896431,0.00012480688747018576,0.0001328869111603126,8.080026418610942e-06,1500
24,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,25,0.8480392156862745,0.8931034482758621,0.7235507019624279,0.006193897652828794,0.00012410020281095058,0.00013228178431745619,8.181583325495012e-06,1500
25,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,26,0.8529411764705882,0.8951048951048951,0.7131094936231225,0.004814471894611294,0.00010047654359368607,0.000105825558421202,5.349013918021228e-06,1500
26,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,27,0.8529411764705882,0.8958333333333334,0.7648956406063756,0.0043843779846763934,9.161559137282893e-05,9.660702926339582e-05,4.991441073798342e-06,1500
27,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,28,0.8308823529411765,0.8836424957841484,0.8870753852739547,0.0037059139060603543,6.918864528415725e-05,7.452032878063619e-05,5.331684860720998e-06,1500
28,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,29,0.8333333333333334,0.8851351351351351,0.9100360037566633,0.002558593910828737,7.75108637753874e-05,8.188799256458879e-05,4.377130608190782e-06,1500
29,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,30,0.8529411764705882,0.8947368421052632,0.8060159058645071,0.001955080167124591,7.896768511272967e-05,8.444210834568366e-05,5.474425961438101e-06,1500
30,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,31,0.8553921568627451,0.8955752212389381,0.8011479936055063,0.0016915216480760137,7.338560681091622e-05,7.645978621440008e-05,3.0741814498469466e-06,1500
31,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,32,0.8382352941176471,0.8877551020408163,0.9315416820099927,0.0016132738285227484,7.45789147913456e-05,7.985757838468999e-05,5.278660864860285e-06,1500
32,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,33,0.8235294117647058,0.8803986710963455,1.0750566376627118,0.001243674637132305,6.930021481821314e-05,7.117426866898313e-05,1.8740539644568344e-06,1500
33,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,34,0.8284313725490197,0.8821548821548821,1.0243778681155984,0.0014143724127784175,5.945989687461406e-05,6.353663775371388e-05,4.0767390601104125e-06,1500
34,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,35,0.8406862745098039,0.8857644991212654,0.904612443435968,0.0010890006100380558,5.992937076371163e-05,6.21231592958793e-05,2.1937898964097258e-06,1500
35,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,36,0.8480392156862745,0.8908450704225352,0.8725608399602375,0.0010018550744639166,5.4173808166524395e-05,5.559395867749117e-05,1.4201506246536155e-06,1500
36,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,37,0.8455882352941176,0.8923076923076924,1.0004468035295562,0.0010741259434769745,5.065020013717003e-05,5.464621426654048e-05,3.996014584117802e-06,1500
37,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,38,0.8333333333333334,0.8847457627118644,1.0487470011859983,0.001253326229355783,5.967856486677192e-05,6.149250839371234e-05,1.813945232242986e-06,1500
38,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,39,0.8504901960784313,0.8950086058519794,0.931678537127143,0.0008783444084678194,4.843669375986792e-05,5.2570365369319916e-05,4.133672518946696e-06,1500
39,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,40,0.8431372549019608,0.887719298245614,0.8580882343220783,0.0007000328870696345,4.6326556912390515e-05,4.702193837147206e-05,6.953826527933415e-07,1500
40,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,41,0.8455882352941176,0.8923076923076924,0.9219734322337614,0.0006823135447203337,4.605156209436245e-05,4.963102037436329e-05,3.5794598716165638e-06,1500
41,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,42,0.8308823529411765,0.8840336134453781,0.9814037048171147,0.0006388263467616828,3.7916273868177086e-05,3.839122291537933e-05,4.7494796717728605e-07,1500
42,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,43,0.8382352941176471,0.8885135135135135,0.9317220501630514,0.0007389296320625969,3.78072181774769e-05,3.957180888392031e-05,1.7645895695750369e-06,1500
43,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,44,0.8553921568627451,0.8973913043478261,0.849319806749597,0.0005901250570132106,3.703431139001623e-05,3.784990985877812e-05,8.15596877146163e-07,1500
44,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,45,0.8480392156862745,0.8916083916083916,0.8245789966361675,0.0005914835971527888,3.569584805518389e-05,3.6590809031622484e-05,8.949611469688534e-07,1500
45,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,46,0.8529411764705882,0.896551724137931,0.8408559432736022,0.0005582052570103163,3.3711698051774874e-05,3.485203342279419e-05,1.1403359394535073e-06,1500
46,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,47,0.8431372549019608,0.891156462585034,0.8961952388989648,0.0004768215288733093,3.256479249102995e-05,3.2982359698507935e-05,4.1756734958653396e-07,1500
47,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,48,0.8455882352941176,0.891566265060241,0.8419142269542813,0.0004389118055235787,2.795196633087471e-05,2.98647973977495e-05,1.912831976369489e-06,1500
48,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,49,0.8553921568627451,0.8952042628774423,0.8079991708957595,0.0005119669383947137,3.0045579478610307e-05,3.0574399715987965e-05,5.288194415697944e-07,1500
49,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,50,0.8480392156862745,0.8916083916083916,0.8278113780623101,0.0005500144015927313,2.6035017071990296e-05,2.8894874049001373e-05,2.8598562948900508e-06,1500
50,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,51,0.8529411764705882,0.8972602739726028,0.8834532092538817,0.0005961594041402956,2.9401222491287626e-05,3.0255472665885463e-05,8.542509135622822e-07,1500
51,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,52,0.8529411764705882,0.8983050847457628,0.9305590463206731,0.00039717447556128407,2.4735372790019028e-05,2.5079183615162037e-05,3.4381142199890746e-07,1500
52,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,53,0.8480392156862745,0.8927335640138409,0.8646269389356865,0.0004021925181945941,2.2687372620566748e-05,2.4846971427905373e-05,2.1595994894596515e-06,1500
53,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,54,0.8553921568627451,0.8966725043782837,0.855552070537598,0.0004298971182998988,2.4218088583438657e-05,2.4966313503682613e-05,7.482256023649825e-07,1500
54,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,55,0.8529411764705882,0.8958333333333334,0.8735972665960492,0.00038121650028479046,2.3473841793020256e-05,2.4279373974422924e-05,8.055322382460872e-07,1500
55,roberta-base,glue,mrpc,2,10,10,1.0,8,30,10,100,False,True,0.0,,AdamW,0.0001,SGD,1e-05,56,0.8578431372549019,0.9013605442176871,0.9373527649320963,0.0004200927284121766,2.1520452719414607e-05,2.214588130300399e-05,6.254292088669899e-07,1500
