,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
45,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,46,0.0,0.6493817819211319,0.4863648085431619,2.4315704649779946e-05,2.4529856091248803e-05,2.141515977882591e-07,110,10
46,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,47,0.0,0.6467926238329356,0.4617822145873849,3.11923649860546e-05,3.184236265951768e-05,6.499983555841027e-07,154,10
47,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,48,0.0,0.6401533584558327,0.7883956440199504,2.5536137400195003e-05,3.6106033803662285e-05,1.0569896403467284e-05,110,10
48,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,49,0.0,0.6329302364633284,0.644531487018773,3.502038453007117e-05,3.848570850095712e-05,3.465325789875351e-06,132,10
49,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,50,0.0,0.6267433901324527,0.6111852046305483,2.9315491701709107e-05,3.0491213692585006e-05,1.1757217635022243e-06,110,10
50,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,51,0.0,0.622558468398247,0.5448278087106617,3.087054574280046e-05,3.120038672932424e-05,3.298409581020678e-07,154,10
51,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,52,0.0,0.619234879053276,0.6837460212003101,2.70882392214844e-05,3.030931475223042e-05,3.221074848624994e-06,110,10
52,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,53,0.0,0.6178740986430918,0.5639219583435492,3.164400550303981e-05,3.18724887620192e-05,2.284843532152081e-07,110,10
53,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,54,0.0,0.6182028143915511,0.683396847952496,3.44016843882855e-05,3.72927934222389e-05,2.8911094887007494e-06,110,10
54,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,55,0.0,0.6218917617816051,0.7514228407903152,3.449891300988384e-05,4.319052095524967e-05,8.691607945365831e-06,110,10
55,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,56,0.0,0.6270083441534116,0.587523426352577,3.9552076486870646e-05,4.25402722612489e-05,2.988196911246632e-06,176,10
56,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,57,0.0,0.6328455671554304,0.6259510212594813,2.935992415586952e-05,2.9727258151979186e-05,3.6733334241034754e-07,110,10
57,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,58,0.0,0.635620633154425,0.5832534509174753,3.376735548954457e-05,4.167181396041997e-05,7.904458470875397e-06,132,10
58,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,59,0.0,0.6297274966731327,0.555439077534459,2.776587280095555e-05,7.819997699698433e-05,5.0434104196028784e-05,220,10
59,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,60,0.0,0.6242583730748592,0.5937521247701212,1.7904549167724326e-05,2.019077328441199e-05,2.286223434566637e-06,88,10
60,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,61,0.0,0.6233434422325542,0.7945091439377177,2.238034176116344e-05,4.077109042555094e-05,1.8390748664387505e-05,110,10
61,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,62,0.0,0.6182835780027258,0.4556095452471213,1.874068402685225e-07,8.160090510500595e-05,8.141349826473743e-05,220,10
62,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,63,0.0,0.6174881032860006,0.5747919919815929,5.297775942381122e-07,5.925074333390512e-07,6.272981778465693e-08,22,10
63,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,64,0.0,0.619596189214983,0.7001727430657907,7.444363745889859e-06,7.989204277691897e-06,5.448404181152e-07,44,10
64,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,65,0.0,0.6230270896704142,0.6358378901061686,2.550556746427901e-05,2.611346462799702e-05,6.078976753087773e-07,88,10
65,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,66,0.0,0.6259521336955879,0.656713157783855,4.858688043896109e-05,5.098529072711244e-05,2.398410060777678e-06,110,10
66,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,67,0.0,0.6305053793747006,0.5167735434842833,5.942352436250076e-05,6.12087533227168e-05,1.785229073902883e-06,198,10
67,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,68,0.0,0.6349775639881614,0.5676476305471613,3.993736754637212e-05,4.0457594877807423e-05,5.202290367378737e-07,154,10
68,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,69,0.0,0.638843017566295,0.5675572440705516,3.3735977922333404e-05,3.4226319257868454e-05,4.903429839941964e-07,132,10
69,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,70,0.0,0.6434430427678669,0.510303890637376,3.626862962846644e-05,3.659477806650102e-05,3.261486654082546e-07,132,10
70,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,71,0.0,0.6484417649170825,0.5153901278701696,3.103002381976694e-05,3.138527972623706e-05,3.552554233010597e-07,110,10
71,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,72,0.0,0.669398145707509,0.3061527781053023,4.618632374331355e-06,3.7309386243578047e-05,3.269075386924669e-05,220,10
72,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,73,0.0,0.6902430401048587,0.6954299779100852,2.4185742404370103e-06,2.765594217635225e-06,3.470200908850529e-07,22,10
73,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,74,0.0,0.7036186717166245,0.7083832670341839,2.046951703960076e-05,2.449421117489692e-05,4.024694590043509e-06,66,10
74,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,75,0.0,0.6980100483384751,0.8896270183338361,3.3574673580005765e-05,5.4932392231421545e-05,2.1357716832426377e-05,88,10
75,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,76,0.0,0.6870936412392682,0.5117675200240179,4.599416570272297e-05,4.937421181239188e-05,3.380046791789937e-06,220,10
76,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,77,0.0,0.6684104751312095,0.7931839918096861,2.866575596272014e-05,3.680902227642946e-05,8.143266313709319e-06,66,10
77,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,78,0.0,0.6471613179181368,0.6670459671183068,5.218146179686301e-05,6.063862747396343e-05,8.457164767605718e-06,110,10
78,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,79,0.0,0.6221440843953431,0.900554640760476,5.65556219953578e-05,0.000101398814877,4.484319288167171e-05,88,10
79,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,80,0.0,0.6196553345399959,0.3745745806531472,1.2496260751504453e-05,9.379241237184031e-05,8.129615162033588e-05,220,10
80,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,81,0.0,0.6179178834871482,0.5608335283669559,9.097650945477652e-06,9.50158209889196e-06,4.039315228965279e-07,44,10
81,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,82,0.0,0.6154950620563886,0.5590361591089856,2.6262872779625468e-05,2.845480412361212e-05,2.1919311166129773e-06,88,10
82,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,83,0.0,0.6142130171069662,0.6157171549038454,4.159952368354425e-05,4.262498623575084e-05,1.025461642711889e-06,110,10
83,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,84,0.0,0.6149104451405183,0.4668174886432562,4.292833182262257e-05,7.292292866623029e-05,2.999459502461832e-05,220,10
84,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,85,0.0,0.6170005479841741,0.5028196648846974,3.284273043391295e-05,3.5497207136359066e-05,2.654476247698767e-06,110,10
85,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,86,0.0,0.6183353334892797,0.6594992324032567,3.564069629646838e-05,3.7607504054903984e-05,1.9668084405566333e-06,88,10
86,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,87,0.0,0.6210271518194038,0.5301556512713431,5.485315341502428e-05,5.657512156176381e-05,1.7219693972947423e-06,198,10
87,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,88,0.0,0.6166850073646953,0.9140226647257806,3.942571129300632e-05,8.225921919802204e-05,4.283350790501572e-05,110,10
88,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,89,0.0,0.6129350923854886,0.628783191875978,4.278754931874573e-05,4.439253098098561e-05,1.604981434866204e-06,110,10
89,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,90,0.0,0.6113477353831284,0.5114188917658546,5.5092044931370765e-05,5.894233618164435e-05,3.850292159768287e-06,154,10
90,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,91,0.0,0.6107507136486868,0.5132911614009311,4.824057032237761e-05,5.335031528375112e-05,5.109744051878806e-06,154,10
91,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,92,0.0,0.6110408319771745,0.5087292432333483,3.5933509934693575e-05,4.047074980917387e-05,4.537240783974994e-06,132,10
92,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,93,0.0,0.6116988661180016,0.5765420719710264,3.8174348446773365e-05,3.837142139673233e-05,1.970725804767426e-07,110,10
93,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,94,0.0,0.6144378779043678,0.4946937389536336,4.3115644075442106e-05,4.623729546437971e-05,3.1216509341902565e-06,110,10
94,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,95,0.0,0.6122035206729219,0.7751642715930939,6.202053191373125e-05,8.319035259773955e-05,2.1169818865018897e-05,110,10
95,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,96,0.0,0.6250635295651341,0.3301803867925297,5.737965693697333e-07,9.37427903409116e-05,9.316899377154186e-05,220,10
96,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,97,0.0,0.6418129844974926,0.8257145538926125,2.4563294118706835e-06,3.812920567725087e-06,1.356591155854403e-06,22,10
97,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,98,0.0,0.6785227344691298,0.3842212533709979,1.2197213436593302e-05,2.8452748665586117e-05,1.6255535228992812e-05,198,10
98,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,99,0.0,0.707799544771209,0.8457984901964665,1.3441323062579611e-05,2.0912906620651484e-05,7.47158355807187e-06,44,10
99,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,100,0.0,0.7121852820611182,0.8724092693039862,3.3480991987744346e-05,5.460482861963101e-05,2.112383663188666e-05,66,10
100,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,101,0.0,0.6874118561053094,0.723034802214666,5.735415106755681e-05,8.553454972570762e-05,2.8180398658150807e-05,110,10
101,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,102,0.0,0.6449090127499049,0.6857620404254305,7.397255103569478e-05,9.60614997893572e-05,2.2088948753662407e-05,110,10
102,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,103,0.0,0.645996633376784,0.2373984329266981,7.32608896214515e-07,8.03336370154284e-05,7.960102811921388e-05,220,10
103,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,104,0.0,0.6456230105334566,0.5402621238069101,2.726173761402606e-06,2.844649770850083e-06,1.1847593839320325e-07,22,10
104,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,105,0.0,0.6383554270021788,0.6696023685688323,1.7857406419352628e-05,2.034718454524409e-05,2.489778580638813e-06,44,10
105,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,106,0.0,0.6309759431440412,0.4953705973020105,5.003506885259412e-05,5.07604745507706e-05,7.254069487316883e-07,132,10
106,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,107,0.0,0.6224657067360769,0.5234846376898614,5.0185324653284624e-05,5.0967006245628e-05,7.816823881512391e-07,88,10
107,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,108,0.0,0.6059215274703411,0.6527359550107608,9.07680150703527e-05,0.0001023482400341,1.158022405434167e-05,110,10
108,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,109,0.0,0.5914461958499355,0.7953857213258744,0.0001079061767086,0.0001623259740881,5.441979374154471e-05,132,10
109,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,110,0.0,0.5929571902023927,0.5024605935657178,9.061228047357872e-05,0.000106199811853,1.5587531379424036e-05,154,10
110,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,111,0.0,0.5982170205079872,0.6282121301600426,7.504520908696577e-05,7.772936805849895e-05,2.684155788301723e-06,132,10
111,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,112,0.0,0.6011341719226982,0.6120821537135483,8.15935927676037e-05,8.6752072093077e-05,5.158477961231256e-06,154,10
112,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,True,1.0,,SGD,0.9,1.0,SGD,1e-05,113,0.0,0.574631848180567,0.4819568916884337,1.244517625309527e-05,0.000181258918019,0.0001688137417659,220,10
