,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,52,0.6838235294117647,0.8122270742358079,0.6239683102158939,0.5846747055649757,0.00015512295067310333,0.00015627636457793415,1.1534070836205501e-06
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,53,0.6838235294117647,0.8122270742358079,0.6304670887834886,0.7755538478493691,0.0001921339426189661,0.00028062902856618166,8.849508594721556e-05
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,54,0.6838235294117647,0.8122270742358079,0.6399163732341692,0.5778776869177819,0.0001951251906575635,0.00020764408691320568,1.2518898984126281e-05
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,55,0.6838235294117647,0.8122270742358079,0.6507533660121992,0.6379246979951858,0.00016065526870079339,0.00016253470676019788,1.8794346487993607e-06
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,56,0.6838235294117647,0.8122270742358079,0.6610061199057335,0.6432759836316109,0.00017462643154431134,0.00017826091789174825,3.6344922591524664e-06
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,57,0.6838235294117647,0.8122270742358079,0.6672880065207388,0.6524498581886291,0.00022608869767282158,0.00024192592536564916,1.5837227692827582e-05
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,58,0.6838235294117647,0.8122270742358079,0.6633913259880215,0.631374417245388,0.00017676412244327366,0.0002587890485301614,8.202492608688772e-05
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,59,0.6838235294117647,0.8122270742358079,0.6536464983341741,0.6427577570080757,0.00015386917220894247,0.0002005179412662983,4.664877269533463e-05
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,60,0.6838235294117647,0.8122270742358079,0.6432038533921335,0.65467943623662,0.00016037342720665038,0.00017637346172705293,1.6000027244444937e-05
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,61,0.6838235294117647,0.8122270742358079,0.6359875330737993,0.6712681919336319,0.00021577304869424552,0.00021715936600230634,1.3863244703316013e-06
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,62,0.6838235294117647,0.8122270742358079,0.6299302513692894,0.6283373646438122,0.00017573301738593727,0.00018114580598194152,5.412791324488353e-06
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,63,0.6838235294117647,0.8122270742358079,0.6273983436472276,0.6963410668075085,0.00022102074581198394,0.00024059662246145308,1.9575880287447944e-05
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,64,0.6838235294117647,0.8122270742358079,0.6266159993760726,0.6835127584636211,0.0001564203848829493,0.00017055778880603611,1.4137405742076226e-05
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,65,0.6838235294117647,0.8122270742358079,0.6277676873347339,0.7071468152105809,0.00023506114666815847,0.000270757416728884,3.569627369870432e-05
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,66,0.6838235294117647,0.8122270742358079,0.6277021584557552,0.5626020595431328,0.00023309653624892235,0.00024525902699679136,1.2162496204837225e-05
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,67,0.6838235294117647,0.8122270742358079,0.6270987110979417,0.6014997884631157,0.00017911885515786707,0.00018219005141872913,3.0711998988408595e-06
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,68,0.6838235294117647,0.8122270742358079,0.6255587532239801,0.5794895589351654,0.00010387253132648766,0.0001163258493761532,1.2453317140170839e-05
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,69,0.6838235294117647,0.8122270742358079,0.6244442579792995,0.6182112962007522,0.00022980658104643226,0.00023045962734613568,6.530503924295772e-07
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,70,0.6838235294117647,0.8122270742358079,0.6229541249134961,0.5387760572135448,0.00012303736002650112,0.00014613327221013606,2.309590854565613e-05
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,71,0.6838235294117647,0.8122270742358079,0.6224049049265244,0.6295380882918835,8.95203702384606e-05,9.122767369262874e-05,1.7073065237127594e-06
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,72,0.6838235294117647,0.8122270742358079,0.6223977371758106,0.733140841126442,0.00022584997350350022,0.0002930871269199997,6.723716069245711e-05
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,73,0.6838235294117647,0.8122270742358079,0.6225748506246829,0.6350872844457627,0.00015292518946807832,0.00015736755449324846,4.442369572643656e-06
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,74,0.6838235294117647,0.8122270742358079,0.6236973580192117,0.6869544386863708,0.00022378569701686502,0.000249537784839049,2.575208964117337e-05
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,75,0.6838235294117647,0.8122270742358079,0.6244030191617853,0.5530958123505115,0.00014112346980255097,0.0001557819196023047,1.4658452528237831e-05
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,76,0.6838235294117647,0.8122270742358079,0.623786961331087,0.5301359742879868,0.00020130070333834738,0.00023037969367578626,2.907898488047067e-05
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,77,0.6838235294117647,0.8122270742358079,0.6224224105769512,0.5389261081814766,0.00016716505342628807,0.0001914506428875029,2.428558946121484e-05
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,78,0.6838235294117647,0.8122270742358079,0.6219040365780101,0.670295761525631,0.0001896395842777565,0.00019908897229470313,9.449390745430719e-06
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,79,0.6838235294117647,0.8122270742358079,0.6218542146916483,0.6607973270118237,0.00025624598492868245,0.000274661579169333,1.8415603335597552e-05
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,80,0.6838235294117647,0.8122270742358079,0.6234027801775465,0.7499982409179211,0.0001879533811006695,0.0002625368651933968,7.458347681676969e-05
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,81,0.6838235294117647,0.8122270742358079,0.6303232452448677,0.7914354000772749,0.0001835001166909933,0.0002848672156687826,0.00010136709170183167
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,82,0.6838235294117647,0.8122270742358079,0.6380789385122412,0.6076889838491167,0.0001775599957909435,0.00019353124662302434,1.5971247194102034e-05
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,83,0.6838235294117647,0.8122270742358079,0.6421461946824017,0.6007637534822736,0.0001592850312590599,0.00019702379358932376,3.773876960622147e-05
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,84,0.6838235294117647,0.8122270742358079,0.6389516369969237,0.5912534151758466,0.00014970131451264024,0.0002315767778782174,8.187545608961955e-05
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,85,0.6838235294117647,0.8122270742358079,0.6297286094403735,0.5634433959211622,0.00016564283578190953,0.00027784251142293215,0.00011219967564102262
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,86,0.6838235294117647,0.8122270742358079,0.6238062177218643,0.6409421861171722,0.00025470383116044104,0.0002557948464527726,1.0910143828368746e-06
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,87,0.6838235294117647,0.8122270742358079,0.61976750516424,0.5683548808097839,0.0002007377042900771,0.00021989733795635402,1.9159635485266335e-05
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,88,0.6838235294117647,0.8122270742358079,0.6189558096960479,0.7061327236039298,0.00022093398729339242,0.00025766307953745127,3.672909952001646e-05
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,89,0.6838235294117647,0.8122270742358079,0.6185990361606374,0.7152042755058833,0.00020767911337316036,0.00026801408967003226,6.0334972658893093e-05
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,90,0.6838235294117647,0.8122270742358079,0.6181825983758066,0.6028821706771851,0.00028830216615460813,0.00029306384385563433,4.761678155773552e-06
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,91,0.6838235294117647,0.8122270742358079,0.6178274861737794,0.64226216673851,0.00013557943748310208,0.00014147907495498657,5.899641109863296e-06
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,92,0.6838235294117647,0.8122270742358079,0.6181705897929621,0.6737547804911931,0.00024024577578529716,0.00026190635981038213,2.1660591301042587e-05
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,93,0.6838235294117647,0.8122270742358079,0.6173404145474527,0.5163057714700698,0.00018701741646509618,0.00022641787654720247,3.94004637200851e-05
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,94,0.6838235294117647,0.8122270742358079,0.6148410316775826,0.41630714039007816,8.456932846456766e-06,0.0001735756522975862,0.00016511871945112944
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,95,0.6838235294117647,0.8122270742358079,0.6175330357224333,0.45946786801020306,7.732019003015012e-05,0.00015100908058229834,7.368889055214822e-05
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,96,0.6838235294117647,0.8122270742358079,0.6247335386042502,0.6127470682064692,0.0003571610141079873,0.0003731727774720639,1.6011765183066018e-05
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,97,0.6838235294117647,0.8122270742358079,0.6204875619972453,0.781408471862475,0.0004559141234494746,0.0007617866504006088,0.0003058725269511342
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,98,0.6838235294117647,0.8122270742358079,0.6210454562131096,0.5340223704775175,0.0003019169089384377,0.00031151631264947355,9.599409168004058e-06
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,99,0.6838235294117647,0.8122270742358079,0.6168439446711073,0.8538062244653701,0.0002349285059608519,0.00048135995166376233,0.0002464314457029104
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,100,0.6838235294117647,0.8122270742358079,0.6165112730334786,0.5435531775156657,0.00030056489049457014,0.0003095885622315109,9.023668098961934e-06
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,101,0.6838235294117647,0.8122270742358079,0.6176095417901581,0.5511593739191691,0.0002837857464328408,0.0003052297979593277,2.144404425052926e-05
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,102,0.6838235294117647,0.8122270742358079,0.6254124664792827,0.7592094192902248,0.0001796319120330736,0.00028833674150519073,0.00010870482947211713
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,103,0.6838235294117647,0.8122270742358079,0.6332346773615071,0.6142186174790064,0.00023123298888094723,0.0002596055855974555,2.837260217347648e-05
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,104,0.6838235294117647,0.8122270742358079,0.6323361385102365,0.6047021071116129,0.00026050006272271276,0.0003313376510050148,7.08375737303868e-05
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,105,0.6838235294117647,0.8122270742358079,0.624676153940313,0.6205865442752837,0.00016692496137693524,0.00019689605687744915,2.9971091862535104e-05
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,106,0.6838235294117647,0.8122270742358079,0.6140742109102362,0.6094267596801123,0.0002656875003594905,0.0002962265280075371,3.0539020372089e-05
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,107,0.6838235294117647,0.8122270742358079,0.6091365183100981,0.6946995308001837,0.0004052585281897336,0.0004449745174497366,3.971600017393939e-05
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,108,0.6838235294117647,0.8122270742358079,0.5963655710220337,0.5801736543575923,0.0005246712826192379,0.0005866751307621598,6.200387724675238e-05
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,109,0.6838235294117647,0.8122270742358079,0.6136191665541892,0.4777867779135704,0.0003590394335333258,0.0006048936629667878,0.000245854229433462
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,110,0.6838235294117647,0.8122270742358079,0.6184093928804585,0.5836883008480073,0.0012194419978186488,0.0014620665460824966,0.0002426245337119326
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,111,0.6838235294117647,0.8122270742358079,0.6766637239386054,0.33905395766099294,0.0006186694954521954,0.0007357323775067925,0.00011706288933055475
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,112,0.6838235294117647,0.8122270742358079,0.5893025868663601,0.5486632456382116,0.0010568025754764676,0.0013257077662274241,0.0002689051616471261
112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,1,0.9,SGD,0.001,113,0.6838235294117647,0.8122270742358079,0.5794007848290836,0.4551072221249342,0.0008139765704981983,0.0009062506724148989,9.227409464074299e-05
