,Unnamed: 0,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
30,30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,31,0.8063725490196079,0.8707037643207856,0.4224258687566308,0.2805766390636563,0.0011914912611246,0.0013231468619778,0.000131655629957,5
31,31,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,32,0.8235294117647058,0.8775510204081632,0.3939343499494533,0.2832927857059985,0.0011656829155981,0.0012955570127815,0.000129874140839,5
32,32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,33,0.8186274509803921,0.8659420289855072,0.3719958137063419,0.3134485818911344,0.0015408432809635,0.001748013542965,0.0002071702620014,5
33,33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,34,0.8308823529411765,0.8738574040219378,0.3700595863309561,0.289098297432065,0.0020131228957325,0.0021339512895792,0.0001208284666063,5
34,34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,35,0.8382352941176471,0.886986301369863,0.3570042093302689,0.2789180648978799,0.0016257169190794,0.0019336503464728,0.0003079334564972,5
35,35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,36,0.8553921568627451,0.899488926746167,0.3615574639509706,0.281925316946581,0.0015171002596616,0.0016893796855583,0.000172279367689,5
36,36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,37,0.8455882352941176,0.8919382504288165,0.3728720163013421,0.2647721966728568,0.0019098173361271,0.0021077988203614,0.0001979815424419,5
37,37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,38,0.8161764705882353,0.8532289628180039,0.395903056158739,0.2670971971470862,0.0026864751707762,0.0030937860719859,0.0004073108138982,5
38,38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,39,0.7794117647058824,0.8584905660377359,0.4969014691225454,0.2395351315150037,0.0016673530917614,0.0025785274337977,0.0009111744002439,5
39,39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,40,0.8284313725490197,0.8852459016393442,0.3756159073947107,0.2690787544939667,0.0019006830407306,0.0021308967843651,0.0002302137145306,5
40,40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,41,0.8602941176470589,0.9025641025641026,0.3391444030053475,0.1914487356320023,0.0012386636808514,0.0013559395447373,0.0001172759002656,5
41,41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,42,0.8480392156862745,0.8963210702341137,0.3561280775157844,0.2288464926416054,0.001692893449217,0.0018065383192151,0.0001136448627221,5
42,42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,43,0.8063725490196079,0.8731942215088283,0.4322870019823313,0.2479955860413611,0.0010960632935166,0.0012418755795806,0.0001458122715121,5
43,43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,44,0.8627450980392157,0.899641577060932,0.312708386311344,0.2733829208882525,0.002433646004647,0.0029806112870573,0.000546965340618,5
44,44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,45,0.8455882352941176,0.8955223880597015,0.3821803555075152,0.153937562322244,0.0016808483051136,0.0020876992493867,0.000406850973377,5
45,45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,46,0.8725490196078431,0.9090909090909092,0.3133781943105015,0.3532748093362897,0.0029430931899696,0.0033796227071434,0.0004365295462775,5
46,46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,47,0.8627450980392157,0.903114186851211,0.3335099877680049,0.1653712932951748,0.0016194799682125,0.0017753401771187,0.0001558601798024,5
47,47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,48,0.8259803921568627,0.8826446280991735,0.3982531730377791,0.1411361853359267,0.0014930460602045,0.0016943749506026,0.0002013288903981,5
48,48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,49,0.8112745098039216,0.8481262327416174,0.3916683458522254,0.3771243561990559,0.0049228644929826,0.0064130858518183,0.001490221475251,5
49,49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,50,0.8553921568627451,0.8973913043478261,0.3463332607757811,0.2247575168032199,0.0015996433794498,0.0019870910327881,0.0003874476533383,5
50,50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,51,0.8529411764705882,0.8880597014925373,0.3294694384231287,0.296689763222821,0.0021842464338988,0.0025272003840655,0.0003429539501667,5
51,51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,52,0.8700980392156863,0.9090909090909092,0.3298620419832421,0.1597848215373233,0.0009878920391201,0.0014080832479521,0.0004201912379357,5
52,52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,53,0.8700980392156863,0.9001883239171374,0.329414206246535,0.2924743588780984,0.0031736637465655,0.0037780769634991,0.0006044132751412,5
53,53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,54,0.8676470588235294,0.9075342465753424,0.3350761114784023,0.1598574385978281,0.0015829161275178,0.0020147832110524,0.0004318671126384,5
54,54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,55,0.8700980392156863,0.9078260869565218,0.334041076365347,0.2009748685872182,0.0014163244049996,0.001583649078384,0.0001673246151767,5
55,55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,56,0.875,0.9106830122591943,0.3227462100559005,0.196481318352744,0.0017665731720626,0.0019678634125739,0.0002012902405112,5
56,56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,57,0.8627450980392157,0.9037800687285223,0.3329565237257995,0.1976594058098271,0.0025729043409228,0.0028663366101682,0.000293432327453,5
57,57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,58,0.8627450980392157,0.9047619047619048,0.3505677929988094,0.1185388877987861,0.0011233307886868,0.0012647086987271,0.000141377953696,5
58,58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,59,0.8284313725490197,0.8856209150326797,0.4187464267015457,0.1961357378982939,0.0018916516564786,0.002137410454452,0.0002457587688695,5
59,59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,60,0.8676470588235294,0.9075342465753424,0.336832266410484,0.2440283241332508,0.003109372453764,0.0036211316473782,0.0005117591354064,5
60,60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,61,0.875,0.9060773480662984,0.3154506517172444,0.2000952309463173,0.0014640492154285,0.0017505444120615,0.0002864952257368,5
61,61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,62,0.8946078431372549,0.9228007181328546,0.3148435577932818,0.1352901340695098,0.001735154306516,0.0019086374668404,0.0001734831603243,5
62,62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,63,0.8799019607843137,0.9107468123861566,0.3058828836781721,0.2251845941878855,0.0022793014068156,0.0025116973556578,0.0002323958906345,5
63,63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,64,0.8970588235294118,0.926056338028169,0.3021642800018775,0.2123094060225412,0.0021973466500639,0.0025155958719551,0.0003182492218911,5
64,64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,65,0.8897058823529411,0.9194991055456172,0.2987786711504062,0.2312068975297734,0.0028298483230173,0.0030988117214292,0.0002689633984118,5
65,65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,66,0.8455882352941176,0.8958677685950414,0.3671497626266643,0.1534638050594367,0.0018920156871899,0.002218269277364,0.0003262535610701,5
66,66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,67,0.8725490196078431,0.9103448275862068,0.3210335703676237,0.1863841522252187,0.0023017956409603,0.0025653091724961,0.0002635135897435,5
67,67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,68,0.8774509803921569,0.9134948096885812,0.3360678206435313,0.1252872779383324,0.0013241081032902,0.0014758483739569,0.000151740227011,5
68,68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,69,0.8823529411764706,0.916083916083916,0.3274606272176492,0.2560289476183243,0.0034859592560678,0.0038436709437519,0.0003577117749955,5
69,69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,70,0.8529411764705882,0.898989898989899,0.3622218897913162,0.1337300882791169,0.0017995499074459,0.0020544617436826,0.0002549118362367,5
70,70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,71,0.8872549019607843,0.9154411764705882,0.3239199970574939,0.1419618274900131,0.0024759396910667,0.0030931397341191,0.0006172001594677,5
71,71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,72,0.8872549019607843,0.9172661870503596,0.3060008777561141,0.2804970856173895,0.0061076083220541,0.0068327798508107,0.0007251715869642,5
72,72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,73,0.8848039215686274,0.91651865008881,0.3083574052936598,0.2021706150611862,0.0028778039850294,0.0031796656548976,0.0003018617862835,5
73,73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,74,0.8872549019607843,0.916058394160584,0.3157414398430025,0.1391767403576523,0.0017833086894825,0.0020213886164128,0.0002380799269303,5
74,74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,75,0.875,0.9113043478260868,0.3542208509227517,0.0874332842766307,0.0016742696752771,0.0019496283493936,0.0002753586741164,5
75,75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,76,0.8627450980392157,0.9044368600682594,0.3764895988975231,0.1031949687050655,0.0024715701583772,0.0026579771656543,0.0001864071091404,5
76,76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,77,0.8700980392156863,0.9090909090909092,0.3575696539608579,0.1196988639421761,0.0016649467870593,0.0018146679503843,0.0001497212215326,5
77,77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,78,0.8823529411764706,0.9111111111111112,0.309818696157605,0.3588257941999472,0.005348477512598,0.006418140605092,0.0010696633253246,5
78,78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,79,0.8872549019607843,0.9166666666666666,0.3126685512708683,0.1344735775724984,0.0016002675984054,0.0017802289221435,0.000179961323738,5
79,79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,80,0.8823529411764706,0.9107806691449816,0.3226548222204049,0.1803993169567547,0.0021497746929526,0.0024136225692927,0.0002638478763401,5
80,80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,81,0.8823529411764706,0.9111111111111112,0.3219865570757903,0.2572019300556608,0.0037413015961647,0.0042921476997435,0.0005508461035788,5
81,81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,82,0.8848039215686274,0.9182608695652174,0.3253912096477899,0.1662985295722527,0.0016383164329454,0.0020474814809858,0.0004091650771442,5
82,82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,83,0.8725490196078431,0.9100346020761244,0.3548620842105033,0.0920959346927702,0.0012913739774376,0.0014744632644578,0.0001830892579164,5
83,83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,84,0.8455882352941176,0.8948247078464107,0.4246258822945403,0.0609541043639183,0.0009261961677111,0.0010941766668111,0.0001679805136518,5
84,84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,85,0.8627450980392157,0.9047619047619048,0.3821597927268229,0.0691062533296644,0.002238473156467,0.002473427914083,0.0002349547867197,5
85,85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,86,0.8872549019607843,0.9154411764705882,0.3387029467552316,0.096572727763227,0.0020465389825403,0.0025049794930964,0.0004584405105561,5
86,86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,87,0.8700980392156863,0.9081455805892548,0.3435103083394614,0.1548823148012161,0.0033986889757215,0.0039001463446766,0.0005014574271626,5
87,87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,88,0.8848039215686274,0.9168141592920354,0.3407254048221397,0.1208292576218289,0.001939756097272,0.0022751381620764,0.0003353820065967,5
88,88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,89,0.8725490196078431,0.9037037037037036,0.3452789083707566,0.2176551644557288,0.0032429087441414,0.0036824692506343,0.0004395604191813,5
89,89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,90,0.8848039215686274,0.9143897996357012,0.3349698427060217,0.1548323666676879,0.0022865519858896,0.0025765511672943,0.000289999123197,5
90,90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,91,0.8946078431372549,0.9219600725952812,0.3214875654061781,0.166132236768802,0.0032266362104564,0.003974113613367,0.0007474774611182,5
91,91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,92,0.8799019607843137,0.913274336283186,0.324676219903517,0.1551757708191871,0.0034637469798326,0.0040547102689743,0.0005909632891416,5
92,92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,93,0.8774509803921569,0.9134948096885812,0.3477429703480619,0.0918712609525149,0.0012213417794555,0.0014113601064309,0.0001900182978715,5
93,93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,94,0.821078431372549,0.8824476650563607,0.5334715997142827,0.0768226873362436,0.0003179623745381,0.0007581604877486,0.0004401981132104,5
94,94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,95,0.8823529411764706,0.9148936170212766,0.3343178873388645,0.1265239443164318,0.0032164317090064,0.004099041223526,0.0008826095727272,5
95,95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,96,0.8897058823529411,0.9194991055456172,0.3350986788122385,0.0864451973078151,0.0012663132511079,0.00142429897096,0.0001579856616444,5
96,96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,97,0.8872549019607843,0.9166666666666666,0.3268384522594073,0.1924587413979073,0.0027076329570263,0.003185968613252,0.0004783356271218,5
97,97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,98,0.8627450980392157,0.9063545150501672,0.4231879238048385,0.158160359544369,0.0026619269046932,0.0035679130814969,0.0009059861768037,5
98,98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,99,0.8774509803921569,0.9074074074074074,0.3458169166765669,0.1821707349425802,0.0034219417721033,0.0047415755689144,0.0013196337968111,5
99,99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,100,0.8627450980392157,0.905084745762712,0.4148355373364015,0.1158103335803995,0.0020599022973328,0.0029894025065004,0.0009295002673752,5
100,100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,101,0.8578431372549019,0.8996539792387543,0.3724642693037715,0.0641441848982746,0.0015871997456997,0.001815116032958,0.000227916330914,5
101,101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,102,0.8823529411764706,0.9124087591240876,0.3477503083208028,0.1872029983516162,0.0033337187487632,0.0041291071102023,0.0007953883032314,5
102,102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,103,0.875,0.9113043478260868,0.3593217287778708,0.1211304923985153,0.0012146605877205,0.0016294426750391,0.0004147820873185,5
103,103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,104,0.8823529411764706,0.916083916083916,0.348097651822529,0.1406887619988993,0.001664520590566,0.0018947818316519,0.00023026119743,5
104,104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,105,0.8921568627450981,0.921146953405018,0.3503910726867616,0.0842155266397943,0.0009424141026102,0.0011682854965329,0.0002258713793708,5
105,105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,106,0.8651960784313726,0.9046793760831888,0.3648593912777655,0.1342168196414907,0.0034736646339297,0.0041308375075459,0.0006571728736162,5
106,106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,107,0.8872549019607843,0.9154411764705882,0.3467240209380786,0.2010347458999604,0.0036436514928936,0.0045408457517623,0.0008971941424533,5
107,107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,108,0.8897058823529411,0.919210053859964,0.3456264348682381,0.0866109131990621,0.0020903430413454,0.0024195490404963,0.0003292059409432,5
108,108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,109,0.8848039215686274,0.9173989455184536,0.3564844058835696,0.1078730154006431,0.0018687329720705,0.0022020419128239,0.000333308998961,5
109,109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,110,0.8848039215686274,0.91500904159132,0.3253861072235832,0.2032937422084311,0.0036864110734313,0.0043568676337599,0.0006704565021209,5
110,110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,111,0.8799019607843137,0.9147826086956522,0.3511642719408972,0.0584744022305434,0.0013121992815285,0.0016123282257467,0.0003001289733219,5
111,111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,112,0.8921568627450981,0.9194139194139194,0.3192569349855915,0.2081876627091939,0.003333437256515,0.0040809474885463,0.000747510115616,5
112,112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,113,0.8872549019607843,0.9190140845070424,0.3302622914277747,0.0925455725130935,0.0015991235850378,0.001933311461471,0.0003341879055369,5
113,113,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.0001,SGD,0.001,114,0.8921568627450981,0.9217081850533808,0.3266167397811716,0.2014775516930967,0.003465331159532,0.0040013212710618,0.0005359900533221,5
