,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
55,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,56,0.5270758122743683,0.6960834605353219,0.6821204885840416,0.043077364563941956,0.17469917237758636,0.1316218078136444,32
56,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,57,0.5270758122743683,0.7431567754064288,0.632261063158512,0.09232767671346664,0.14141784608364105,0.04909016937017441,41
57,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,58,0.5270758122743683,0.6959720288004194,0.6615013239587226,0.11198317259550095,0.2130538523197174,0.10107067972421646,41
58,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,59,0.5270758122743683,0.7102511388914926,0.67798604182899,0.04257775470614433,0.07923698425292969,0.036659229546785355,32
59,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,60,0.5270758122743683,0.6913837688309806,0.6116483676360875,0.2035420686006546,0.2559071183204651,0.052365049719810486,41
60,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,61,0.4729241877256318,0.7430488688605172,0.6185900792116072,0.12129485607147217,0.1658509522676468,0.04455609247088432,41
61,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,62,0.5270758122743683,0.6913564954485212,0.6900534358716779,0.0578460693359375,0.1804777830839157,0.12263171374797821,31
62,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,63,0.5270758122743683,0.7259493844849723,0.6537083060276216,0.08468972146511078,0.14340868592262268,0.0587189607322216,41
63,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,64,0.5270758122743683,0.7161433117730277,0.6398686713925221,0.08815208077430725,0.15104356408119202,0.06289148330688477,41
64,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,65,0.5270758122743683,0.6915736590112959,0.659131122362323,0.09739342331886292,0.15372103452682495,0.056327614933252335,41
65,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,66,0.4729241877256318,0.7010600788252694,0.6334702961691996,0.13324744999408722,0.1453080028295517,0.012060549110174179,41
66,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,67,0.4729241877256318,0.7261007530348641,0.6107481163449403,0.1350877583026886,0.1567062884569168,0.021618524566292763,41
67,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,68,0.5270758122743683,0.6913907868521554,0.6819113286212086,0.05297509580850601,0.12884707748889923,0.07587198168039322,32
68,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,69,0.5270758122743683,0.69169009242739,0.6629178913628182,0.07310344278812408,0.10047135502099991,0.027367908507585526,41
69,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,70,0.5270758122743683,0.6926451683044433,0.6352313146358582,0.08465978503227234,0.12149908393621445,0.03683929890394211,41
70,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,71,0.4729241877256318,0.6933524199894496,0.6430675384474964,0.10353028774261475,0.15216779708862305,0.048637505620718,41
71,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,72,0.4729241877256318,0.6939964226313999,0.6484524271837095,0.09207899868488312,0.13048362731933594,0.03840462863445282,41
72,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,73,0.4729241877256318,0.6933073810168675,0.6308710289074153,0.10808839648962021,0.12743370234966278,0.01934530772268772,41
73,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,74,0.5270758122743683,0.6957664387566703,0.6557883238647042,0.08093947917222977,0.10542988777160645,0.02449040859937668,41
74,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,75,0.5270758122743683,0.6917697140148708,0.6067532822126296,0.17831946909427643,0.21117770671844482,0.032858237624168396,41
75,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,76,0.5270758122743683,0.6922866702079773,0.6805446732789278,0.04795002564787865,0.0839708149433136,0.03602078929543495,32
76,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,77,0.5270758122743683,0.6915981258664813,0.6740126377925639,0.08250025659799576,0.13305263221263885,0.0505523756146431,41
77,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,78,0.5270758122743683,0.6913645352636065,0.6266389650179118,0.10090044885873795,0.11880245059728622,0.017902003601193428,41
78,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,79,0.4729241877256318,0.6943710429327828,0.6282499941565641,0.11136866360902786,0.12308304756879807,0.011714383959770203,41
79,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,80,0.5270758122743683,0.6921061839376177,0.6494266289763334,0.0822974443435669,0.09913619607686996,0.01683874800801277,41
80,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,81,0.5270758122743683,0.6915811232158116,0.6240103328918539,0.1314399540424347,0.14757120609283447,0.016131248325109482,41
81,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,82,0.4729241877256318,0.6945577945028033,0.6621520273569154,0.10391996800899506,0.12760470807552338,0.02368473820388317,41
82,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,83,0.4729241877256318,0.6944644468171256,0.6370349482792179,0.09133519232273102,0.11671962589025497,0.025384437292814255,41
83,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,84,0.5270758122743683,0.69193183694567,0.6534043722036408,0.12031228840351105,0.14167888462543488,0.021366599947214127,41
84,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,85,0.4729241877256318,0.6963918396404811,0.6069781228899955,0.1392824947834015,0.16859526932239532,0.02931276708841324,41
85,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,86,0.5270758122743683,0.6926605582237244,0.6786833798512817,0.0300506129860878,0.07562632858753204,0.045575715601444244,32
86,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,87,0.5270758122743683,0.6920062797410148,0.6715575754642487,0.06871020793914795,0.09485555440187454,0.026145342737436295,41
87,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,88,0.5270758122743683,0.691561142035893,0.6082638712554443,0.15751688182353973,0.1723133623600006,0.014796474948525429,41
88,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,89,0.5270758122743683,0.7225552780287606,0.6585985225439072,0.024824440479278564,0.057050179690122604,0.03222573921084404,30
89,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,90,0.4729241877256318,0.6958410927227565,0.6408065832333595,0.09373308718204498,0.26659223437309265,0.17285914719104767,41
90,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,91,0.4729241877256318,0.7248212507792882,0.6595752047329414,0.07722187042236328,0.10173793882131577,0.024516068398952484,41
91,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,92,0.5270758122743683,0.6915689860071454,0.6346380221771031,0.07490674406290054,0.166094571352005,0.09118782728910446,41
92,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,93,0.5270758122743683,0.7210105231830052,0.6831051122397185,0.02612745203077793,0.05391577631235123,0.027788324281573296,32
93,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,94,0.5270758122743683,0.6948007345199585,0.6167066029659132,0.1102256327867508,0.18553626537322998,0.07531063258647919,41
94,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,95,0.4729241877256318,0.6960837091718401,0.652366987524963,0.08264654129743576,0.10120084136724472,0.01855429820716381,41
95,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,96,0.4729241877256318,0.6935466596058437,0.6341876959655343,0.08468112349510193,0.1283428817987442,0.04366175830364227,41
96,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,97,0.5270758122743683,0.7009725400379726,0.6858378196135163,0.034412674605846405,0.07103799283504486,0.036625318229198456,32
97,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,98,0.5270758122743683,0.6922603470938546,0.6132131774614497,0.15632303059101105,0.19208566844463348,0.035762637853622437,41
98,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,99,0.5270758122743683,0.6916483913149153,0.6707311397645531,0.10684606432914734,0.1315547376871109,0.024708669632673264,41
99,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,100,0.5270758122743683,0.6914573243686131,0.6152122458306755,0.17258337140083313,0.18357424437999725,0.010990879498422146,41
100,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,101,0.5270758122743683,0.7176024896757943,0.6726975698024035,0.0663839727640152,0.1022263765335083,0.0358424037694931,32
101,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,102,0.5270758122743683,0.6941590871129717,0.6202951091636971,0.1560758799314499,0.22405143082141876,0.06797555088996887,41
102,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,103,0.5270758122743683,0.6921251620565142,0.6800692984834313,0.035093363374471664,0.054846085608005524,0.01975272223353386,32
103,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,104,0.4729241877256318,0.7099719268935067,0.6066442553953426,0.12541387975215912,0.1572602242231369,0.031846340745687485,41
104,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,105,0.4729241877256318,0.7366646255765642,0.6093867140935688,0.1501723825931549,0.17781823873519897,0.027645856142044067,41
105,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,106,0.5270758122743683,0.7032737595694406,0.6770571669563651,0.036760151386260986,0.18299496173858643,0.14623481035232544,32
106,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,107,0.5270758122743683,0.75140723160335,0.6558700011270802,0.0747460350394249,0.09657912701368332,0.021833090111613274,41
107,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,108,0.5270758122743683,0.6914916958127703,0.6435783617198467,0.11305628716945648,0.2405783236026764,0.1275220364332199,41
108,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,109,0.4729241877256318,0.718575290271214,0.6519214166373741,0.07740046083927155,0.09150999784469604,0.014109537936747074,41
109,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,110,0.4729241877256318,0.7047950369971139,0.6183620352570603,0.13274431228637695,0.1735035628080368,0.04075924679636955,41
110,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,111,0.5270758122743683,0.6965969477381025,0.6613259501573516,0.08961960673332214,0.15061841905117035,0.06099880859255791,41
111,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,112,0.5270758122743683,0.7043458018984113,0.6310116507294701,0.15182526409626007,0.17383413016796112,0.022008871659636497,41
112,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,113,0.5270758122743683,0.6968419466699872,0.6269860535133176,0.13742046058177948,0.18151822686195374,0.04409776255488396,41
113,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,114,0.4729241877256318,0.6948299271719797,0.6721761299342643,0.11716940999031067,0.16869418323040009,0.051524773240089417,41
114,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,115,0.4729241877256318,0.7505381481988089,0.6110935544822275,0.11407491564750671,0.12797808647155762,0.013903170824050903,41
115,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,116,0.5270758122743683,0.6913492492267064,0.6894515190273524,0.033850401639938354,0.1869906634092331,0.15314026176929474,32
116,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,117,0.5270758122743683,0.7061820541109357,0.6683314915110425,0.08878093957901001,0.11207804828882217,0.023297108709812164,41
117,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,118,0.5270758122743683,0.7054481148719788,0.6256711228228198,0.11368579417467117,0.1373574435710907,0.023671651259064674,41
118,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.1,119,0.5270758122743683,0.6914807626179287,0.6197333660431024,0.1415271759033203,0.16562572121620178,0.024098537862300873,41
