,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,33,0.6838235294117647,0.8122270742358079,0.5830448661364761,0.5695684023201466,0.0011410238221287727,0.001278298208490014,0.00013727443001698703
33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,34,0.6838235294117647,0.8122270742358079,0.5792646443142611,0.5740251757204533,0.001368922065012157,0.0014790971763432026,0.00011017508222721517
34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,35,0.6838235294117647,0.8122270742358079,0.5783785248503965,0.46502153798937795,0.0012407384347170591,0.0013947688275948167,0.00015403033467009664
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,36,0.6838235294117647,0.8122270742358079,0.5755883718238157,0.524826793372631,0.0028461881447583437,0.003271934110671282,0.0004257459659129381
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,37,0.6838235294117647,0.8122270742358079,0.5782779870080013,0.4701630394905806,0.005740060470998287,0.006185209844261408,0.0004451494023669511
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,38,0.6838235294117647,0.8122270742358079,0.5768334772072586,0.5407919716089964,0.008419288322329521,0.009556185454130173,0.0011368975974619389
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,39,0.6838235294117647,0.8122270742358079,0.5825290031292859,0.4075675267726183,0.0007324442267417908,0.0010196863440796733,0.00028724208823405206
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,40,0.6838235294117647,0.8122270742358079,0.5842903595344693,0.48277447670698165,0.002355175791308284,0.0025638598017394543,0.00020868398132734
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,41,0.6838235294117647,0.8122270742358079,0.5858279811400994,0.4656264163553715,0.002689692657440901,0.002885468304157257,0.00019577569037210196
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,42,0.6838235294117647,0.8122270742358079,0.5853900833457124,0.4615468390285969,0.0020743361674249172,0.0022361434530466795,0.00016180737293325365
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,43,0.6838235294117647,0.8122270742358079,0.5898786569927253,0.4180285170674324,0.005519778933376074,0.006019557826220989,0.0004997790674678981
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,44,0.6838235294117647,0.8122270742358079,0.5903706045127383,0.5272515393793583,0.0012748019071295857,0.0013499364722520113,7.513451419072226e-05
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,45,0.6838235294117647,0.8122270742358079,0.5921001954405916,0.4870983026921749,0.019188329577445984,0.02162995934486389,0.0024416304659098387
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,46,0.6838235294117647,0.8122270742358079,0.5850195396764606,0.5170062420889735,0.0013789345975965261,0.0014605984324589372,8.166383486241102e-05
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,47,0.6838235294117647,0.8122270742358079,0.5944953420582939,0.4117108006030321,0.0017110686749219894,0.001971710240468383,0.00026064153644256294
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,48,0.6838235294117647,0.8122270742358079,0.6034855801685184,0.393166595697403,0.001056475448422134,0.0011880709789693356,0.00013159557420294732
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,49,0.6838235294117647,0.8122270742358079,0.5843733730269414,0.5531166184693574,0.00182237196713686,0.0021789870224893093,0.00035661502624861896
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,50,0.6838235294117647,0.8122270742358079,0.5769704048540077,0.49028057139366865,0.0019938116893172264,0.0022228537127375603,0.0002290419943165034
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,51,0.6838235294117647,0.8122270742358079,0.5667305503990135,0.5687078967690468,0.0019986717961728573,0.002331494353711605,0.0003328226739540696
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,52,0.6838235294117647,0.8122270742358079,0.568847606287283,0.45771077983081343,0.0009578678291290998,0.0010351904202252626,7.732261292403564e-05
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,53,0.6838235294117647,0.8122270742358079,0.5561968514732286,0.6044411592185497,0.0014468674780800939,0.0018780967220664024,0.0004312292439863086
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,54,0.6838235294117647,0.8122270742358079,0.5633291508637223,0.40256760492920873,0.0014045939315110445,0.0015872725052759051,0.00018267857376486063
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,55,0.6838235294117647,0.8122270742358079,0.5610911396204257,0.5126006819307805,0.0015778947854414582,0.0017134507652372122,0.00013555599434766918
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,56,0.6838235294117647,0.8122270742358079,0.5627341872336817,0.49551833495497705,0.0010282710427418351,0.001088154735043645,5.988366683595814e-05
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,57,0.6838235294117647,0.8122270742358079,0.5594952734662038,0.4684447588399053,0.0013176817446947098,0.0013841103063896298,6.642854714300483e-05
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,58,0.6838235294117647,0.8122270742358079,0.5656248696294486,0.3624388687312603,0.0013777384301647544,0.0015234891325235367,0.00014575073146261275
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,59,0.6838235294117647,0.8122270742358079,0.5691142494187635,0.46424525603652,0.0013491199351847172,0.00143801502417773,8.889505261322483e-05
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,60,0.6838235294117647,0.8122270742358079,0.5646711213915956,0.5071394596248865,0.0010329732904210687,0.00109214021358639,5.916695954510942e-05
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,61,0.6838235294117647,0.8122270742358079,0.5538120269775391,0.5389902517199516,0.002190651372075081,0.0024628133978694677,0.00027216190937906504
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,62,0.6838235294117647,0.8122270742358079,0.5499340056204328,0.46290373131632806,0.0012574091088026762,0.0013586278073489666,0.00010121864033862948
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,63,0.6887254901960784,0.8145985401459854,0.5456427785695768,0.5415202010422945,0.0013578436337411404,0.0015353481285274029,0.00017750445113051683
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,64,0.6911764705882353,0.8157894736842105,0.5429597239868313,0.5249437345191836,0.001408514566719532,0.0015651242574676871,0.00015660970530007035
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,65,0.6936274509803921,0.8169838945827232,0.5426127460657382,0.5238558616489172,0.0031268312595784664,0.0035109890159219503,0.00038415766903199255
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,66,0.6911764705882353,0.8157894736842105,0.544317251326991,0.37082257233560084,0.0013479902409017086,0.0015924819745123386,0.00024449179181829095
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,67,0.6911764705882353,0.8157894736842105,0.5462660278175392,0.4183351477608085,0.0014332663267850876,0.0015256931073963642,9.242678788723424e-05
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,68,0.6887254901960784,0.8145985401459854,0.5483932103596482,0.455911554209888,0.0011548383627086878,0.0012691500596702099,0.00011431167513364926
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,69,0.6911764705882353,0.8157894736842105,0.5509049167820051,0.4294137516990304,0.0016226749867200851,0.001722245360724628,9.957034490071237e-05
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,70,0.6862745098039216,0.8134110787172012,0.56617365397659,0.3681856121867895,0.001040398026816547,0.0013099067145958543,0.00026950868777930737
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,71,0.6887254901960784,0.8145985401459854,0.5645494747395609,0.5037032779306173,0.0077326553873717785,0.008922106586396694,0.0011894513154402375
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,72,0.6911764705882353,0.8157894736842105,0.5495549016723446,0.5284433932974935,0.0028999601490795612,0.003360883565619588,0.0004609234456438571
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,73,0.6936274509803921,0.8169838945827232,0.5457876403542126,0.5290096355602145,0.0013217314844951034,0.0014263562625274062,0.00010462477075634524
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,74,0.6936274509803921,0.8169838945827232,0.5422978351513544,0.4604068150743842,0.0017978779505938292,0.0020287155639380217,0.00023083758424036205
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,75,0.6936274509803921,0.8169838945827232,0.5465123489791271,0.3946547742933035,0.0012624801602214575,0.001376775442622602,0.0001142953333328478
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,76,0.6911764705882353,0.8157894736842105,0.5581537084836586,0.3249202275648713,0.0010831203544512391,0.0012877879198640585,0.00020466759451664984
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,77,0.6911764705882353,0.8157894736842105,0.5678491057718501,0.32635784316807986,0.0016019046306610107,0.0017827186966314912,0.00018081405141856521
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,78,0.6911764705882353,0.8157894736842105,0.5532339571737775,0.5269029527902603,0.015580425970256329,0.017690509557724,0.0021100835874676704
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,79,0.6936274509803921,0.8169838945827232,0.5469802346299676,0.43259726706892254,0.002561325440183282,0.00279429298825562,0.00023296746076084673
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,80,0.6936274509803921,0.8169838945827232,0.5344686841263491,0.5828950827941298,0.0018627445679157972,0.0023980920668691397,0.0005353474407456815
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,81,0.6985294117647058,0.8188512518409425,0.5325468316966412,0.5909476767693247,0.0017332348506897688,0.0023899113293737173,0.0006566765368916094
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,82,0.6911764705882353,0.8152492668621701,0.5316718074620939,0.47476182984454285,0.0010805446654558182,0.0012179827317595482,0.00013743812451139092
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,83,0.6911764705882353,0.8152492668621701,0.5318314029889948,0.415119080884116,0.0032012765295803547,0.0034530337434262037,0.0002517570974305272
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,84,0.6936274509803921,0.8169838945827232,0.5350600443049973,0.3469713224896363,0.0011707480298355222,0.0013934110756963491,0.00022266307496465743
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,85,0.6936274509803921,0.8169838945827232,0.5481457914791855,0.2869484539542879,0.0009329995373263955,0.0013383087934926152,0.00040530922706238925
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,86,0.6936274509803921,0.8169838945827232,0.5419528458048316,0.4497424581221172,0.0025277729146182537,0.0027364627458155155,0.00020868974388577044
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,87,0.6936274509803921,0.8169838945827232,0.5479900211680169,0.3803364006536348,0.0017425864934921265,0.0019512196304276586,0.00020863307872787118
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,88,0.6936274509803921,0.8169838945827232,0.5368885710543277,0.581117354120527,0.0015871687792241573,0.0019324786262586713,0.00034530978882685304
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,89,0.6911764705882353,0.8152492668621701,0.5324805828870511,0.5274040594696998,0.0010754527756944299,0.0012482833117246628,0.00017283056513406336
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,90,0.6936274509803921,0.8164464023494861,0.5335751652133232,0.4317986252052443,0.0012049099896103144,0.0012684917310252786,6.358173413900658e-05
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,91,0.6911764705882353,0.8147058823529412,0.5342911557824004,0.5663578247030576,0.0023319125175476074,0.0027617085725069046,0.0004297961131669581
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,92,0.6936274509803921,0.8159057437407953,0.5325957595133314,0.5312244348227978,0.0020722844637930393,0.0023040601518005133,0.00023177560069598258
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,93,0.6887254901960784,0.8135095447870778,0.5396253843517864,0.34815934523940084,0.00105229951441288,0.001290123094804585,0.00023782353673595935
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,94,0.6936274509803921,0.8169838945827232,0.5653821977914548,0.2192412570118904,0.00024605775251984596,0.0010322346352040768,0.0007861768826842308
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,95,0.6936274509803921,0.8169838945827232,0.5808801800012589,0.32748902340730035,0.0009006044128909707,0.0011624954640865326,0.0002618910511955619
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,96,0.6936274509803921,0.8169838945827232,0.5811153705797943,0.39123456353942554,0.0013266808819025755,0.001416501123458147,8.982025610748678e-05
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,97,0.6911764705882353,0.8152492668621701,0.5468623608935113,0.5432782838741939,0.0019773151725530624,0.0029953753110021353,0.0010180601384490728
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,98,0.6911764705882353,0.8152492668621701,0.5492595469250399,0.3929515550533931,0.0016439801547676325,0.0017712011467665434,0.00012722096289508045
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,99,0.6936274509803921,0.8159057437407953,0.5334684679321214,0.6016530491411686,0.0012616859748959541,0.0020734150893986225,0.0008117291145026684
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,100,0.6936274509803921,0.8159057437407953,0.5366852105248208,0.3587344204386075,0.0015378284733742476,0.0016346820630133152,9.685362601885572e-05
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,101,0.6911764705882353,0.8147058823529412,0.5385458124618904,0.3438361832251151,0.0018463381566107273,0.0019554621540009975,0.00010912404104601592
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,102,0.6985294117647058,0.8177777777777778,0.5285424233651629,0.6230207813282808,0.0012166949454694986,0.001989732962101698,0.0007730380166321993
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,103,0.7009803921568627,0.8189910979228486,0.5270011950941647,0.4932989254593849,0.0020378956105560064,0.002236677333712578,0.00019878166494891047
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,104,0.7034313725490197,0.819672131147541,0.5267428451893377,0.4140566669404507,0.0023520239628851414,0.002584067638963461,0.00023204366152640432
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,105,0.7034313725490197,0.819672131147541,0.5260537725453284,0.5096098517378171,0.003930006176233292,0.0045223599299788475,0.000592353695537895
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,106,0.7034313725490197,0.819672131147541,0.5256926545909807,0.4680664112170538,0.0009445076575502753,0.0010431567206978798,9.864908497547731e-05
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,107,0.7107843137254902,0.8228228228228228,0.5278826268280253,0.5620291555921237,0.0020650154910981655,0.002857777988538146,0.0007927624974399805
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,108,0.7132352941176471,0.8245877061469266,0.5260149935881296,0.4227820833524068,0.0014873770996928215,0.0016756504774093628,0.00018827339226845652
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,109,0.7083333333333334,0.8221225710014948,0.5248697741943247,0.3943780978520711,0.0029877014458179474,0.0033721206709742546,0.0003844192251563072
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,110,0.7107843137254902,0.8228228228228228,0.5247486677824282,0.41722712131837997,0.0024023661389946938,0.002651380840688944,0.00024901467259041965
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,111,0.7058823529411765,0.8208955223880597,0.524024506409963,0.30980904288589955,0.0012990463292226195,0.0017840646905824542,0.0004850183322560042
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,112,0.7132352941176471,0.8245877061469266,0.5238107480839187,0.4680251951018969,0.0024407529272139072,0.0027068788185715675,0.00026612586225382984
112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,113,0.7132352941176471,0.8245877061469266,0.5238139658581977,0.4314856057365735,0.0010405401699244976,0.0011652542743831873,0.00012471404625102878
113,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,114,0.7132352941176471,0.8245877061469266,0.5226851684205672,0.533870081230998,0.0014262984041124582,0.0016956282779574394,0.0002693298156373203
114,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,1e-05,SGD,0.001,115,0.7107843137254902,0.8228228228228228,0.5230004962752847,0.526815972601374,0.0017631291411817074,0.0020100483670830727,0.0002469191967975348
