,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,11,0.8486238532110092,0.8776961046111589,0.08890961235105042,0.019216643646359444,0.02262401022017002,0.0034073670394718647,1584
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,12,0.908256880733945,0.3844476117503641,0.10397377119422284,0.020092228427529335,0.02469247579574585,0.004600247833877802,1584
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,13,0.9162844036697247,0.3056793653119437,0.04090038464163562,0.021019309759140015,0.024306809529662132,0.003287499537691474,2816
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,14,0.9162844036697247,0.28030361599607156,0.0964577086052545,0.012514972127974033,0.014912353828549385,0.0023973817005753517,1144
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,15,0.9151376146788991,0.27550431443717427,0.06781993759077841,0.018704934045672417,0.022199474275112152,0.0034945409279316664,1936
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,16,0.911697247706422,0.39482799879784714,0.06778593365672511,0.016715500503778458,0.019353678449988365,0.002638178411871195,1848
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,17,0.9048165137614679,0.4612855768491249,0.08757788450732175,0.01566224917769432,0.01850687526166439,0.0028446270152926445,1496
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,18,0.9174311926605505,0.39089421409333375,0.07190322411315528,0.01764296367764473,0.02049306593835354,0.002850102260708809,1760
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,19,0.9311926605504587,0.3073517099642857,0.08770443148658202,0.01653340272605419,0.019434696063399315,0.002901292871683836,1496
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,20,0.9288990825688074,0.28098925592755863,0.058421797553200795,0.018516849726438522,0.02143353968858719,0.00291669019497931,2112
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,21,0.926605504587156,0.2907612277883737,0.06143064320933406,0.015037192031741142,0.017439251765608788,0.0024020601995289326,1760
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,22,0.8956422018348624,0.5078998652830589,0.06222419892345802,0.014872059226036072,0.0174002256244421,0.0025281659327447414,1672
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,23,0.9243119266055045,0.4142661550599727,0.04744892691661201,0.015264041721820831,0.018196774646639824,0.00293273339048028,1936
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,24,0.9254587155963303,0.4205294301623701,0.03809329515494281,0.01313105784356594,0.015225640498101711,0.0020945831201970577,1848
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,25,0.9311926605504587,0.3624238400971915,0.04522673090072134,0.012229610234498978,0.014791647903621197,0.002562037669122219,1496
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,26,0.9013761467889908,0.426936617893687,0.06192035134994821,0.01404622383415699,0.016977639868855476,0.0029314165003597736,1496
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,27,0.8853211009174312,0.466561567296761,0.06879658126819829,0.01628454215824604,0.019182225689291954,0.0028976835310459137,1672
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,28,0.8841743119266054,0.5042757808636402,0.03351627886736211,0.016354534775018692,0.018894344568252563,0.002539808861911297,2640
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,29,0.9334862385321101,0.3148751555639746,0.044772190184376705,0.01052628643810749,0.012325817719101906,0.0017995310481637716,1584
29,roberta-base,glue,sst2,2,100,10,1.0,8,1,38,200,True,0.0,,SGD,0.9,1.0,SGD,0.0001,30,0.9403669724770642,0.3204082193323294,0.05860550087296098,0.011762117967009544,0.013941562734544277,0.00217944523319602,1408
