,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,11,0.31818644931227713,1.1040762556016979,0.318246541903987,1.1038069136264947,1.0961842434406281,3.657984962046612e-06,5.816443717776565e-06,2.158458755729953e-06,50
11,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,12,0.31818644931227713,1.1040679273706389,0.318246541903987,1.1037988988629583,1.1106503970623016,5.3653825489163864e-06,6.240279162739171e-06,8.748966138227843e-07,50
12,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,13,0.31818644931227713,1.104058748935429,0.318246541903987,1.1037901368346807,1.100935716152191,5.1930337576777674e-06,5.426997176982695e-06,2.339634050940731e-07,50
13,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,14,0.31818644931227713,1.1040461708494775,0.318246541903987,1.1037780256946461,1.1113326008319855,5.302059889800148e-06,5.947323643340496e-06,6.452638103837671e-07,50
14,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,15,0.31818644931227713,1.1040336192868645,0.318246541903987,1.103765809797872,1.0977042450904846,4.816159162146505e-06,5.32831063537742e-06,5.121516437611717e-07,50
15,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,16,0.31818644931227713,1.1040197320361398,0.318246541903987,1.1037524509856718,1.104045352578163,4.729670763481408e-06,5.516902092495002e-06,7.87231101639918e-07,50
16,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,17,0.31818644931227713,1.1040022566538084,0.318246541903987,1.1037356004761525,1.1138781900405883,5.336507456377149e-06,6.108454726927448e-06,7.719471000200429e-07,50
17,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,18,0.31818644931227713,1.1039873511206355,0.318246541903987,1.103721246765919,1.0882887604236604,6.775231213396182e-06,6.808735179220093e-06,3.3504129248740355e-08,50
18,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,19,0.31818644931227713,1.1039766590091982,0.318246541903987,1.1037109293910523,1.0795301364660261,6.765334092051489e-06,7.018337782938033e-06,2.530037193082535e-07,50
19,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,20,0.31818644931227713,1.103968173484056,0.318246541903987,1.1037027985221297,1.090676554918289,2.6661957690521376e-06,2.793761268549133e-06,1.275655279187049e-07,50
20,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,21,0.31818644931227713,1.1039615527536195,0.318246541903987,1.1036963350313092,1.0885453778505325,4.4713510760630015e-06,4.974068360752426e-06,5.027172846894246e-07,50
21,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,22,0.31818644931227713,1.1039544356578526,0.318246541903987,1.10368940692495,1.098956426382065,5.4952224672888406e-06,5.5380915000569075e-06,4.286886223781039e-08,50
22,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,23,0.31818644931227713,1.1039448067145126,0.318246541903987,1.103679992009994,1.1062770371437072,5.733737907576142e-06,6.186305199662456e-06,4.5256743419486156e-07,50
23,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,24,0.31818644931227713,1.103932239995706,0.318246541903987,1.1036677943486524,1.1075163853168488,6.63194668959477e-06,7.173164249252295e-06,5.412174459706875e-07,50
24,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,25,0.31818644931227713,1.103919581271034,0.318246541903987,1.1036554922215622,1.0981669864654542,5.3097646741662174e-06,5.381330083764624e-06,7.15654095984064e-08,50
25,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,26,0.31818644931227713,1.1039065274166302,0.318246541903987,1.1036430132689758,1.0979457365274432,5.301838427840266e-06,6.525358912767842e-06,1.2235205986144138e-06,50
26,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,27,0.31818644931227713,1.1038976445271897,0.318246541903987,1.1036347217730529,1.0797634528875353,5.559480996453203e-06,6.681423201371217e-06,1.1219420912311762e-06,50
27,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,28,0.31818644931227713,1.103891362382225,0.318246541903987,1.1036290736388539,1.0843524374961855,5.707468062610133e-06,6.6171046455565374e-06,9.096364692595671e-07,50
28,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,29,0.31818644931227713,1.10387958397978,0.318246541903987,1.1036180889247587,1.1182724969387055,5.259686986391898e-06,6.4283822212019e-06,1.1686951211231644e-06,50
29,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,30,0.31818644931227713,1.1038711152624676,0.318246541903987,1.103610252732664,1.0821634297370912,5.9001681620429736e-06,6.040869266144e-06,1.4070130305299244e-07,50
30,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,31,0.31818644931227713,1.1038629800785627,0.318246541903987,1.1036026471023932,1.095152629852295,4.929023361910367e-06,5.039574716647621e-06,1.1055120552327935e-07,50
31,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,32,0.31818644931227713,1.1038581359260142,0.318246541903987,1.1035981805854158,1.0830005668401719,4.888476269115927e-06,5.086540568299824e-06,1.980641286536411e-07,50
32,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,33,0.31818644931227713,1.1038535935371605,0.318246541903987,1.1035939351245578,1.0928876911401748,6.3339966800413094e-06,6.410540663637221e-06,7.654379174937276e-08,50
33,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,34,0.31818644931227713,1.103850674124005,0.318246541903987,1.103591382746002,1.0872491464614868,5.751699973188806e-06,6.404819487215718e-06,6.531193434966553e-07,50
34,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,35,0.31818644931227713,1.1038474000947884,0.318246541903987,1.103588504942575,1.0949581212997437,5.326473456079839e-06,5.377177330956329e-06,5.070370434623328e-08,50
35,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,36,0.31818644931227713,1.1038468595238944,0.318246541903987,1.10358833160897,1.083573133468628,3.54667008650722e-06,4.0266404539579526e-06,4.799704811375705e-07,50
36,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,37,0.31818644931227713,1.1038450673040376,0.318246541903987,1.1035870223437216,1.1005373911857605,3.1363356356450822e-06,3.5074656352662714e-06,3.7112994277777034e-07,50
37,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,38,0.31818644931227713,1.103842724506313,0.318246541903987,1.1035849464143361,1.0945542608499526,4.858859028900042e-06,5.948133093625074e-06,1.0892741784118698e-06,50
38,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,39,0.31818644931227713,1.1038383635060032,0.318246541903987,1.1035809072660565,1.1038735092878345,5.049956598668359e-06,5.2097739171586e-06,1.598173895445143e-07,50
39,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,40,0.31818644931227713,1.1038397150303936,0.318246541903987,1.1035823655186676,1.0683705228567124,5.89067076361971e-06,6.763396413589362e-06,8.727258773433277e-07,50
40,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,41,0.31818644931227713,1.1038432078528617,0.318246541903987,1.10358575944303,1.0803386511802675,6.198447863425827e-06,6.812209903728217e-06,6.137620971458091e-07,50
41,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,42,0.31818644931227713,1.1038460668355543,0.318246541903987,1.1035885227900195,1.0934647641181945,4.820068170374725e-06,4.827576958632562e-06,7.509001420658024e-09,50
42,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,43,0.31818644931227713,1.1038510556520247,0.318246541903987,1.1035932377162652,1.0817698304653167,4.973720024281647e-06,5.5126656661741436e-06,5.389458692661719e-07,50
43,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,44,0.31818644931227713,1.103850418800441,0.318246541903987,1.1035924238145982,1.1130006279945373,5.48596290173009e-06,6.640532319579506e-06,1.1545693041625782e-06,50
44,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,45,0.31818644931227713,1.1038493618502692,0.318246541903987,1.1035912239619443,1.0968881443738936,3.7429390431498177e-06,3.7537877233262407e-06,1.084856648958521e-08,50
45,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,46,0.31818644931227713,1.1038481834562406,0.318246541903987,1.103589802180198,1.095162453174591,3.923663371097064e-06,4.4218413677299395e-06,4.981778261026193e-07,50
46,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,47,0.31818644931227713,1.1038499180631318,0.318246541903987,1.1035912650886641,1.0806087557077408,5.2506020438158885e-06,5.55897668164107e-06,3.0837486519885715e-07,50
47,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,48,0.31818644931227713,1.1038479622341115,0.318246541903987,1.1035891446376642,1.1083872553110123,6.053176548448391e-06,6.503657004941488e-06,4.5048028596283984e-07,50
48,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,49,0.31818644931227713,1.103845447374731,0.318246541903987,1.1035864877933599,1.0956381409168245,5.920894182054326e-06,5.943971245869761e-06,2.3076859534398864e-08,50
49,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,50,0.31818644931227713,1.1038438064253417,0.318246541903987,1.103584676956723,1.088962078809738,6.34546222499921e-06,6.376249984896276e-06,3.0787685290079025e-08,50
50,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,51,0.31818644931227713,1.103840736227494,0.318246541903987,1.1035815908037812,1.0997734754085542,5.446420800581109e-06,5.734536898671649e-06,2.8811595598199347e-07,50
51,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,52,0.31818644931227713,1.1038374503453572,0.318246541903987,1.103578195424464,1.095971739768982,4.525031272351043e-06,4.928917405777611e-06,4.0388613342656754e-07,50
52,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,53,0.31818644931227713,1.1038310076030367,0.318246541903987,1.1035715938099426,1.1086900219917297,3.5541334000299685e-06,4.879430434812093e-06,1.3252970347821247e-06,50
53,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,54,0.31818644931227713,1.103821669542022,0.318246541903987,1.1035621367012998,1.1091073732376098,4.55166900792392e-06,5.2045488700969145e-06,6.528796347993193e-07,50
54,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,55,0.31818644931227713,1.103816721142067,0.318246541903987,1.1035570051730212,1.0772056519985198,4.150025688431924e-06,4.5628448788193054e-06,4.128190767005435e-07,50
55,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,56,0.31818644931227713,1.1038091981323541,0.318246541903987,1.1035494138983035,1.1070997602939605,4.3522732084966265e-06,4.651924882637104e-06,2.996517878273153e-07,50
56,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,57,0.31818644931227713,1.103799637586194,0.318246541903987,1.103540031283342,1.1045045207738877,5.9300377870386e-06,6.72183296046569e-06,7.917951165836712e-07,50
57,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,58,0.31818644931227713,1.1037875880239063,0.318246541903987,1.103528399793378,1.107624228954315,4.528183126240037e-06,5.523317668121308e-06,9.951343145075953e-07,50
58,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,59,0.31818644931227713,1.1037763220173806,0.318246541903987,1.103517668920382,1.0923411403894425,6.495721663668519e-06,7.1280387601291295e-06,6.32316925930354e-07,50
59,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,60,0.31818644931227713,1.1037672097447837,0.318246541903987,1.103508813290018,1.0878170286417008,3.4096328818122856e-06,4.622448159352643e-06,1.21281516385352e-06,50
60,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,61,0.31818644931227713,1.1037643095683352,0.318246541903987,1.103506114058033,1.0703905286788942,3.516378683343646e-06,5.182193035579985e-06,1.6658143522363389e-06,50
61,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,62,0.31818644931227713,1.1037608987447587,0.318246541903987,1.103502803648071,1.0952726148366927,6.19336060481146e-06,6.5575695771258324e-06,3.642088017841161e-07,50
62,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,63,0.31818644931227713,1.1037584505337665,0.318246541903987,1.103500637511493,1.0877268041372299,4.7849316615611315e-06,6.111795755714411e-06,1.3268642078401172e-06,50
63,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,64,0.31818644931227713,1.103751928998672,0.318246541903987,1.103494521754849,1.1121860485076904,4.830143097933615e-06,5.425904873845866e-06,5.957617190688325e-07,50
64,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,65,0.31818644931227713,1.1037428291619262,0.318246541903987,1.103485742655103,1.1071106572151184,5.064258857601089e-06,6.184930953168077e-06,1.1206719818801503e-06,50
65,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,66,0.31818644931227713,1.1037355094978065,0.318246541903987,1.1034787767199212,1.0910609040260315,4.508699930738658e-06,4.813694886252051e-06,3.0499506920023123e-07,50
66,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,67,0.31818644931227713,1.1037242971208878,0.318246541903987,1.103468081541814,1.1097637599706647,7.376994290098082e-06,8.101727871689945e-06,7.247334110616066e-07,50
67,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,68,0.31818644931227713,1.1037109631683735,0.318246541903987,1.1034552366196189,1.107032245516777,3.907652171619702e-06,4.453258497960633e-06,5.456063831843494e-07,50
68,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,69,0.31818644931227713,1.103695150401015,0.318246541903987,1.1034398924732132,1.1096215736865997,4.439292297320208e-06,5.240764039626811e-06,8.014717423066031e-07,50
69,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,70,0.31818644931227713,1.1036793677517331,0.318246541903987,1.10342456045143,1.1021774656772614,3.805769210885046e-06,3.898619070241693e-06,9.284987356750207e-08,50
70,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,71,0.31818644931227713,1.1036626108312568,0.318246541903987,1.103408307637307,1.104949296951294,4.533764240477467e-06,4.7456392167077865e-06,2.1187511833886674e-07,50
71,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,72,0.31818644931227713,1.1036500249728987,0.318246541903987,1.103396090770563,1.0814991794824602,4.8874758249439765e-06,5.086622422822984e-06,1.9914666893328103e-07,50
72,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,73,0.31818644931227713,1.1036422783121795,0.318246541903987,1.1033885684606988,1.078435919046402,3.671742206279305e-06,4.0889035517466255e-06,4.1716126020219235e-07,50
73,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,74,0.31818644931227713,1.1036315812458328,0.318246541903987,1.1033782589425878,1.1076551718711851,4.78803440273623e-06,5.326608061295701e-06,5.385735448726336e-07,50
74,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,75,0.31818644931227713,1.1036215033488441,0.318246541903987,1.1033685037622227,1.0929570391178132,6.3909201344358735e-06,6.431873771362007e-06,4.095376482382562e-08,50
75,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,76,0.31818644931227713,1.103611880040499,0.318246541903987,1.1033592220241215,1.0937686536312103,5.723635695176199e-06,5.75546710024355e-06,3.183139796192336e-08,50
76,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,77,0.31818644931227713,1.10360920740126,0.318246541903987,1.103356586228162,1.066111818552017,4.597924089466687e-06,5.901110853301361e-06,1.3031865364609985e-06,50
77,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,78,0.31818644931227713,1.1036065601194984,0.318246541903987,1.1033539997066688,1.0957334001064298,4.620772415364627e-06,4.645592980523361e-06,2.4820431931971143e-08,50
78,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,79,0.31818644931227713,1.1036048922581505,0.318246541903987,1.1033522422183715,1.0888588800430297,5.705707735614851e-06,6.12986286796513e-06,4.241552176154073e-07,50
79,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,80,0.31818644931227713,1.1035977147319207,0.318246541903987,1.1033451400994285,1.1178965492248534,3.823139650194207e-06,4.947788966092048e-06,1.1246492022110033e-06,50
80,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,81,0.31818644931227713,1.1035910942929492,0.318246541903987,1.103338528688212,1.0945030372142792,4.70038003186346e-06,4.8065685405163094e-06,1.0618848023113969e-07,50
81,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,82,0.31818644931227713,1.1035831642034293,0.318246541903987,1.1033306945330539,1.1019759664535522,5.752508968726033e-06,5.893448360438924e-06,1.4093959066485695e-07,50
82,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,83,0.31818644931227713,1.103575658973097,0.318246541903987,1.1033233733949281,1.0941560517549518,6.6760867412085645e-06,6.890692930028308e-06,2.1460607513290597e-07,50
83,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,84,0.31818644931227713,1.1035682061093555,0.318246541903987,1.1033161693321583,1.0961758198738099,5.415534815256251e-06,5.527348093892215e-06,1.1181339232280152e-07,50
84,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,85,0.31818644931227713,1.1035556811672358,0.318246541903987,1.1033041383116298,1.1182588872909545,4.2812707761186175e-06,5.537043762160465e-06,1.2557727586681722e-06,50
85,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,86,0.31818644931227713,1.1035473737273647,0.318246541903987,1.1032960295580188,1.0793463174104692,4.686138709075749e-06,5.593909008894116e-06,9.077702998183668e-07,50
86,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,87,0.31818644931227713,1.1035364274582244,0.318246541903987,1.1032852516414868,1.1060133426189422,5.905082616664004e-06,6.86981502440176e-06,9.647321803640807e-07,50
87,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,88,0.31818644931227713,1.1035275528269661,0.318246541903987,1.1032765821483292,1.0884951210021974,5.704618160962127e-06,6.008026502968278e-06,3.034081146324752e-07,50
88,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,1e-05,89,0.31818644931227713,1.1035181048835498,0.318246541903987,1.1032672077781112,1.0985658552646638,5.1548067858675495e-06,6.051783202565275e-06,8.969764735411445e-07,50
