,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
10,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,11,0.841743119266055,0.5983721216662078,0.25493792299759765,0.0027358520310372114,0.003577542258426547,0.0008416902855969965,264
11,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,12,0.911697247706422,0.31262576530490993,0.29321690807083733,0.0037696934305131435,0.005139222368597984,0.0013695290545001626,264
12,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,13,0.9128440366972477,0.2660463958841945,0.15484592117524396,0.002860763343051076,0.003443168941885233,0.000582405598834157,264
13,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,14,0.9162844036697247,0.227079853688905,0.2041575778288957,0.003024778328835964,0.003950183745473623,0.00092540547484532,264
14,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,15,0.9105504587155964,0.23132263961324998,0.18646180314191788,0.00201388169080019,0.0025773190427571535,0.0005634374101646245,264
15,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,16,0.8681192660550459,0.32453704143472767,0.15813831303332168,0.0015587287489324808,0.0020824777893722057,0.000523748982232064,264
16,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,17,0.8715596330275229,0.35133477204709973,0.19844064570056752,0.001599628827534616,0.0020356762688606977,0.00043604744132608175,264
17,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,18,0.8990825688073395,0.2996307547682674,0.16938687310779862,0.0018621248891577125,0.002239503199234605,0.00037737833918072283,264
18,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,19,0.9105504587155964,0.25566832849397025,0.19156825924362764,0.0018043976742774248,0.0023462313693016768,0.0005418337532319129,264
19,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,20,0.9151376146788991,0.21514935409564764,0.141870716987945,0.001680451910942793,0.0020444486290216446,0.0003639967762865126,264
20,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,21,0.9128440366972477,0.21754817267743135,0.1545327121369403,0.0015065516345202923,0.0017456524074077606,0.0002391007583355531,264
21,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,22,0.8738532110091743,0.3364155066814786,0.16482998484981096,0.001503113191574812,0.0017821331275627017,0.00027901987778022885,264
22,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,23,0.9059633027522935,0.2508486772122699,0.16020840360588134,0.0013847141526639462,0.0018749207956716418,0.0004902067012153566,264
23,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,24,0.9094036697247706,0.28350131625283953,0.12725735407390554,0.0012586209923028946,0.0015374372014775872,0.0002788161800708622,264
24,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,25,0.9174311926605505,0.26388044222236673,0.12282006653576072,0.0015912912786006927,0.002072938485071063,0.0004816472064703703,264
25,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,26,0.9002293577981652,0.2777978267836803,0.15838698783166666,0.0016678348183631897,0.002133648144081235,0.0004658132966142148,264
26,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,27,0.8474770642201835,0.4319527068158287,0.18569900544559156,0.0015635009622201324,0.0018717022612690926,0.00030820126994512975,264
27,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,28,0.8188073394495413,0.4746870321495065,0.12292753991705743,0.0012215663446113467,0.001383783295750618,0.00016221690748352557,264
28,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,29,0.926605504587156,0.20704378081280567,0.1236018648090976,0.001215929863974452,0.0016975358594208956,0.000481606024550274,264
29,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,30,0.926605504587156,0.20094338960415864,0.14857840453096838,0.0011585061438381672,0.0014422567328438163,0.00028375064721331,264
30,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,31,0.9174311926605505,0.2528986371423485,0.10931905888288437,0.0013741306029260159,0.0016766786575317383,0.0003025479963980615,264
31,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,32,0.8990825688073395,0.34945531714271855,0.1347378740888609,0.0014798104530200362,0.001706378418020904,0.00022656795044895262,264
32,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,33,0.9048165137614679,0.2901225880924783,0.12589539489492216,0.0015515023842453957,0.001813908340409398,0.0002624058979563415,264
33,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,34,0.9288990825688074,0.2059663046800762,0.10933378630439675,0.001540379598736763,0.001711777993477881,0.00017139840929303318,264
34,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,35,0.9323394495412844,0.1876373281446072,0.1442998318176251,0.0013666029553860426,0.0015556878643110394,0.00018908485071733594,264
35,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,36,0.9105504587155964,0.2341008822907856,0.1342887623647006,0.0011810886207967997,0.0014261940959841013,0.0002451054169796407,264
36,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,37,0.9334862385321101,0.20055785134793558,0.13203376258767976,0.0013229893520474434,0.0017322363564744592,0.0004092469753231853,264
37,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,38,0.9174311926605505,0.23042940490434818,0.12210253082027493,0.001243363250978291,0.001405522576533258,0.00016215932555496693,264
38,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,39,0.9094036697247706,0.29422356246932146,0.13856280858444459,0.0016102332156151533,0.0018457056721672416,0.00023547251475974917,264
39,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,40,0.9071100917431193,0.3033471124571398,0.11204814297393155,0.0015480867587029934,0.0017496923683211207,0.00020160556596238166,264
40,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,41,0.9288990825688074,0.19743676418908487,0.14379689691141362,0.0012688534334301949,0.0017694095149636269,0.0005005560233257711,264
41,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,42,0.9094036697247706,0.2598077434482514,0.12735311439118407,0.0013125358382239938,0.0014982451684772968,0.00018570933025330305,264
42,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,43,0.9277522935779816,0.20243210278434354,0.0944711809478604,0.001271748449653387,0.0016204685671254992,0.0003487201174721122,264
43,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,44,0.911697247706422,0.28767809408093126,0.12795123022323504,0.0012505260528996587,0.0014710392570123076,0.0002205132186645642,264
44,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,45,0.856651376146789,0.509743058630009,0.06625377581112293,0.0012611171696335077,0.001346724689938128,8.560749120078981e-05,264
45,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,46,0.9185779816513762,0.2839003862202202,0.1428705411110996,0.0014033177867531776,0.001982176210731268,0.0005788583657704294,264
46,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,47,0.930045871559633,0.2063568371098164,0.10421717655585368,0.001394990598782897,0.0015707694692537189,0.00017577881226316094,264
47,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,48,0.9277522935779816,0.2231834076767907,0.11459426954235932,0.0015221862122416496,0.001681033754721284,0.00015884757158346474,264
48,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,49,0.9380733944954128,0.19654848897154656,0.1272671767466267,0.0014432859607040882,0.0018512870883569121,0.00040800118586048484,264
49,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,50,0.8704128440366973,0.4222303067222921,0.08704360965517535,0.0011683364864438772,0.001498783240094781,0.00033044678275473416,264
50,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,51,0.8176605504587156,0.6237529269793421,0.1027057983511082,0.0012239974457770586,0.0015186279779300094,0.00029463053215295076,264
51,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,52,0.8876146788990825,0.3825776590965688,0.08543342524964388,0.001310243271291256,0.001687119947746396,0.0003768766182474792,264
52,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,53,0.911697247706422,0.2713812906369823,0.13658781063361058,0.0014140543062239885,0.002203030278906226,0.0007889759144745767,264
53,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,54,0.8681192660550459,0.4547558119435103,0.1177883744196041,0.001289908541366458,0.0017637454438954592,0.0004738368443213403,264
54,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,55,0.9071100917431193,0.30198086343370295,0.12506148992633276,0.0013219325337558985,0.0018491933587938547,0.0005272607668302953,264
55,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,56,0.9231651376146789,0.2422794673694383,0.09775913311621645,0.001352720893919468,0.0019182552350685,0.000565534399356693,264
56,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,57,0.8004587155963303,0.6710921491639381,0.09829348766151905,0.001194434822537005,0.0013578460784628987,0.00016341122682206333,264
57,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,58,0.7993119266055045,0.6926638807229902,0.08199683479154676,0.001501674996688962,0.0018919542199000716,0.0003902791650034487,264
58,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,59,0.9243119266055045,0.24751843910006413,0.08664654624464509,0.00130491703748703,0.001928592100739479,0.0006236750050447881,264
59,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,60,0.9231651376146789,0.25183062452968175,0.10300862540398432,0.0014449228765442967,0.0016724749002605677,0.00022755202371627092,264
60,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,61,0.8944954128440367,0.3649830849800652,0.09990575253810455,0.0014016563072800636,0.0016394464764744043,0.0002377901691943407,264
61,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,62,0.9392201834862385,0.21439789447061922,0.0930262853349246,0.0012291925959289074,0.001858445699326694,0.0006292531033977866,264
