,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,15,0.0,0.7492216215788863,0.6695180670781568,9.59362637331651e-07,9.808579761738656e-07,2.1495324631359836e-08,22
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,16,0.0,0.7490052180435821,0.7191588098352606,1.3011334658585838e-06,1.5249877378664678e-06,2.2385430042959342e-07,22
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,17,0.0,0.7487952800197456,0.7185585509647023,1.3858584679837804e-06,1.577345415171294e-06,1.9148698982007772e-07,22
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,18,0.0,0.7485563286388194,0.7948509032076055,3.5575817491917405e-07,2.411927880530129e-06,2.056169705610955e-06,22
18,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,19,0.0,0.7483074055373213,0.7578591552647678,9.26653740407346e-07,1.8743833152257139e-06,9.477295748183678e-07,22
19,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,20,0.0,0.7480315638862494,0.7968681801449169,7.161565918067936e-08,2.2949643607717007e-06,2.2233487015910214e-06,22
20,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,21,0.0,0.7477274327787734,0.8073522947051309,2.630008566484321e-08,2.6254401745973155e-06,2.5991400889324723e-06,22
21,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,22,0.0,0.7474390759722878,0.7144301121885126,1.5384338212243165e-06,1.7236396843145485e-06,1.8520587730108673e-07,22
22,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,23,0.0,0.7471396895765349,0.7710792980410837,7.926059879537206e-07,2.1214339085418032e-06,1.3288279205880826e-06,22
23,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,24,0.0,0.746851752277549,0.7229465235363353,1.4473638429990388e-06,1.7420130689060898e-06,2.946491974853416e-07,22
24,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,25,0.0,0.7465912403951165,0.6869498079473322,1.7289933111896971e-06,1.7338264797217562e-06,4.8331325608330644e-09,22
25,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,26,0.0,0.7463371621743413,0.7274144546552137,1.2392514463499538e-06,1.570473614265211e-06,3.312221963369666e-07,22
26,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,27,0.0,0.7460789989879113,0.7487298488616945,1.2426214652805356e-06,1.9810095182037912e-06,7.383881097666745e-07,22
27,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,28,0.0,0.7458136172695015,0.7551831413399089,6.6223947214894e-07,1.5831421933398815e-06,9.209027211909415e-07,22
28,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,29,0.0,0.7455360893984787,0.7671608345075087,9.350316076961462e-07,2.197596813857672e-06,1.2625652061615256e-06,22
29,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,30,0.0,0.745244354237127,0.7726590400392359,3.3442665881011635e-07,1.8355725615037954e-06,1.501145902693679e-06,22
30,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,31,0.0,0.7449464775223769,0.7599906157363544,1.5021770423118141e-06,2.563616362749599e-06,1.0614393204377848e-06,22
31,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,32,0.0,0.7446271836302663,0.7934046306393364,2.6941961550619453e-08,2.264989916511695e-06,2.2380479549610754e-06,22
32,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,33,0.0,0.7443167553603194,0.7342596422542224,1.1139115940750344e-06,1.5774243138366728e-06,4.6351271976163844e-07,22
33,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,34,0.0,0.7439857894227705,0.7931496316736395,7.7184495239635e-08,2.3727775442239363e-06,2.2955930489843013e-06,22
34,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,35,0.0,0.7436983312359293,0.6649446926333686,5.574456167778408e-07,6.435508907998155e-07,8.610528823282948e-08,22
35,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,36,0.0,0.743402230830593,0.7600946204228836,1.1910904049727833e-06,2.396307309027179e-06,1.2052169040543959e-06,22
36,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,37,0.0,0.7431281450140568,0.6998447862538424,1.2897770602648961e-06,1.3449133575704764e-06,5.51363186218623e-08,22
37,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,38,0.0,0.7428404120088533,0.7706676672805439,8.897187626644154e-07,2.345142547710566e-06,1.4554237850461504e-06,22
38,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,39,0.0,0.7425371927159433,0.7758862966840917,3.712846137204906e-07,2.08196274797956e-06,1.7106781342590693e-06,22
39,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,40,0.0,0.7422591197581692,0.6957031027837234,1.6463822021250962e-06,1.6740743831178406e-06,2.7692131254752894e-08,22
40,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,41,0.0,0.7419916951019345,0.7204537044871937,1.441011818315019e-06,1.7105215874835267e-06,2.6950974074679834e-07,22
41,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,42,0.0,0.7417130524875554,0.7632754954424772,1.1013505627488485e-06,2.356668574066134e-06,1.2553180113172857e-06,22
42,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,43,0.0,0.7414092844679155,0.7934663620862094,4.996081770514138e-08,2.5103215648414334e-06,2.460360747136292e-06,22
43,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,44,0.0,0.7411377520961616,0.6805839075283571,1.2113924867662718e-06,1.2178522865724517e-06,6.459851764617497e-09,22
44,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,45,0.0,0.7408739956280658,0.7238256698304957,1.2292485962461797e-06,1.5688691519244458e-06,3.396205556782661e-07,22
45,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,46,0.0,0.7405969418642175,0.7634799285368487,1.028033238981152e-06,2.4255264179373626e-06,1.3974931789562106e-06,22
46,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,47,0.0,0.7403059688233237,0.7665937618775801,6.581594789167866e-07,2.1976716197968926e-06,1.539512140880106e-06,22
47,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,48,0.0,0.740026943556225,0.7211911521174691,1.049173079081811e-06,1.3155364513295353e-06,2.663634290911432e-07,22
48,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,49,0.0,0.7397495344394945,0.7370646742257205,1.127204996009823e-06,1.7484177305959747e-06,6.212126777427329e-07,22
49,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,50,0.0,0.7394708508753595,0.7432430386543273,1.2823431916331174e-06,2.037128979281988e-06,7.547857308054517e-07,22
50,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,51,0.0,0.739186423425456,0.7534575819969177,7.458517075065174e-07,1.7590497236597002e-06,1.0131980161531828e-06,22
51,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,52,0.0,0.7389103856705527,0.7231402137062767,1.2714360764221055e-06,1.6405713267886313e-06,3.6913519352310686e-07,22
52,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,53,0.0,0.7386298975871719,0.7447412637147036,1.379775767418323e-06,2.3127254280552734e-06,9.329496037935314e-07,22
53,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,54,0.0,0.7383590495313397,0.7246470115401528,1.5320487136705196e-06,1.840518621065712e-06,3.08469878973483e-07,22
54,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,55,0.0,0.738109718297274,0.6964063937013799,1.4897584605932934e-06,1.5221237390505848e-06,3.2365250035581994e-08,22
55,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,56,0.0,0.7378552801736439,0.7449753690849652,8.067043495429971e-07,1.623443495191168e-06,8.16739145648171e-07,22
56,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,57,0.0,0.7376018566939667,0.7299594895406203,1.3146006949682487e-06,1.8710506992647424e-06,5.564500042964937e-07,22
57,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,58,0.0,0.7373399830046501,0.7493835725567558,1.0543026291998103e-06,2.108605940520647e-06,1.0543033113208367e-06,22
58,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,59,0.0,0.7370632031491695,0.7643709486181085,3.160689630021807e-07,1.848022634476365e-06,1.5319536714741844e-06,22
59,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,60,0.0,0.7367825758366184,0.7426650990139354,1.2484956641856115e-06,2.1622245185426436e-06,9.13728911200451e-07,22
60,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,61,0.0,0.7365392787765911,0.668765325979753,9.865160564004327e-07,1.0626923767631524e-06,7.617629194101028e-08,22
61,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,62,0.0,0.7362674674914993,0.7818086369471116,1.1139945854665712e-08,2.5530875973345246e-06,2.541947651479859e-06,22
62,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,63,0.0,0.7359883498599511,0.753138142824173,5.052453388998401e-07,1.6046654991441756e-06,1.0994201602443354e-06,22
63,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,64,0.0,0.7357223561701883,0.7130037529902025,1.8327629049963434e-06,2.045887868007412e-06,2.1312494880021404e-07,22
64,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,65,0.0,0.7354605288905952,0.7275709607384422,1.5851021544222021e-06,2.0591853626683587e-06,4.7408326508957543e-07,22
65,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,66,0.0,0.7352057522489824,0.7173756821589037,1.8359646674070973e-06,2.1834257495356724e-06,3.4746113897199393e-07,22
66,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,67,0.0,0.7349407691081972,0.7531212329864502,7.052948376440327e-07,1.8868080360334716e-06,1.181513198389439e-06,22
67,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,68,0.0,0.7346731460731448,0.7390502187338743,7.612316608174297e-07,1.5576337091260939e-06,7.964020483086642e-07,22
68,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,69,0.0,0.7344027780394518,0.739624452049082,7.508596695515735e-07,1.5651105513825314e-06,8.14250881830958e-07,22
69,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,70,0.0,0.7341245062478626,0.7476612069390037,8.289431434604921e-07,1.9751416857616277e-06,1.1461985423011356e-06,22
70,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,71,0.0,0.7338392557078646,0.7479684683409604,9.55055043050379e-07,2.097876176776481e-06,1.1428211337261018e-06,22
71,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,72,0.0,0.7335324028066097,0.774306676604531,4.862272362515796e-08,2.410643674011226e-06,2.362020950386068e-06,22
72,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,73,0.0,0.7332343982376215,0.7263783931732177,1.5191158126981463e-06,1.978633690669085e-06,4.595178211275197e-07,22
73,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,74,0.0,0.7329440271581402,0.7273799625310031,1.3903979834140046e-06,1.8611601717566373e-06,4.707621599209233e-07,22
74,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,75,0.0,0.73267212669358,0.7078245704824274,1.1794095371442381e-06,1.2913357068100595e-06,1.1192618387667608e-07,22
75,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,76,0.0,0.7323932279157275,0.749161786924709,2.6446969059179537e-07,1.3680987649422605e-06,1.103629074350465e-06,22
76,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,77,0.0,0.7321266008697394,0.7138951285318894,1.8248052811031812e-06,2.0680204215750564e-06,2.432151404718752e-07,22
77,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,78,0.0,0.7318665981292725,0.7197330252690748,1.266802428290248e-06,1.6540270735276863e-06,3.872245883940195e-07,22
78,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,79,0.0,0.7316340098854239,0.6848972856998443,1.2756187288687215e-06,1.2791978178938734e-06,3.579100127382162e-09,22
79,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,80,0.0,0.7313764745952519,0.7692714994603937,1.0495523383724503e-07,2.3138663891586475e-06,2.2089111553214025e-06,22
80,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,81,0.0,0.7311153994261763,0.7380199139768427,1.2519333267846378e-06,2.084519564959919e-06,8.325861813318625e-07,22
81,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,82,0.0,0.7308500650274845,0.7374877393245697,1.0248299986415077e-06,1.9273718407930573e-06,9.025417853081308e-07,22
82,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,83,0.0,0.7305882145430296,0.7263348769057881,9.553234576742398e-07,1.4777870092075318e-06,5.22463551533292e-07,22
83,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,84,0.0,0.7303115238670175,0.7554839898239483,3.1556601243210025e-07,1.940498577823746e-06,1.6249325653916458e-06,22
84,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,85,0.0,0.730028111061067,0.7453421825712379,1.0344696192987612e-06,2.1951454982627183e-06,1.160675878963957e-06,22
85,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,86,0.0,0.7297551176930201,0.7152019988406789,1.7317047422693577e-06,2.054313654298312e-06,3.226089688723732e-07,22
86,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,87,0.0,0.7294787896498469,0.7383004475723614,6.013437996443827e-07,1.5231320276143379e-06,9.217882279699552e-07,22
87,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,88,0.0,0.7292393978315456,0.6739869432015853,1.1931057315450744e-06,1.2782001022060285e-06,8.509437776638151e-08,22
88,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,89,0.0,0.7290036378015998,0.7215776833620937,1.387550128129078e-06,1.7960970808417187e-06,4.0854698113435006e-07,22
89,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,90,0.0,0.7287576389676742,0.7397907587614926,9.335115009889705e-07,2.0597481125150807e-06,1.1262366115261102e-06,22
90,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,91,0.0,0.7285022053099771,0.744018866257234,7.785752131894697e-07,1.9218080069549615e-06,1.1432327937654918e-06,22
91,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,92,0.0,0.7282378855552382,0.7417008719661019,7.766700491629308e-07,1.9640910977614112e-06,1.1874210485984804e-06,22
92,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,93,0.0,0.727973862003734,0.7298792687329378,9.806379921428743e-07,1.6659435004839906e-06,6.853055083411164e-07,22
93,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,94,0.0,0.7277023819566683,0.738198584318161,1.1147925533805392e-06,2.269760216222494e-06,1.1549676628419547e-06,22
94,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,95,0.0,0.7274545208188413,0.6917760811068795,1.4821379181739758e-06,1.497970401942439e-06,1.583252995374096e-08,22
95,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,96,0.0,0.7271820989273886,0.7640294725244695,1.5014393284218386e-08,2.44709895014239e-06,2.4320845568581717e-06,22
96,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,97,0.0,0.7269335175288543,0.6925490498542786,1.1604889778027427e-06,1.1790510825449019e-06,1.8562072767736026e-08,22
97,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,98,0.0,0.726665970478349,0.7559001732956279,7.417429515044205e-08,1.993978230530047e-06,1.919803935379605e-06,22
98,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,99,0.0,0.7264168226081906,0.7005504163828763,1.2862203675467754e-06,1.3616630667456775e-06,7.544275604232098e-08,22
99,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,100,0.0,0.7261840186956274,0.6993364827199416,1.4623384458900546e-06,1.5405312296934426e-06,7.819274827625122e-08,22
100,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,101,0.0,0.7259568731293423,0.7146705410697244,8.679921847942751e-07,1.1833930102511658e-06,3.1540082545689074e-07,22
101,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,102,0.0,0.725736795945932,0.7120260715484619,1.1154069170515868e-06,1.3677565675607184e-06,2.523496220874222e-07,22
102,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,103,0.0,0.7254883483166003,0.7593669192357496,1.5619889381923713e-08,2.585424681456061e-06,2.5698047920741374e-06,22
103,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,104,0.0,0.7252367025113288,0.731635471907529,8.783756584307412e-07,1.6825217699079076e-06,8.041461114771664e-07,22
104,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,105,0.0,0.7249907905818852,0.7163083455779335,1.496616164331499e-06,1.8882868744185544e-06,3.9167071008705534e-07,22
105,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,106,0.0,0.724737404866983,0.7356016202406449,5.253734798316145e-07,1.5774697885717615e-06,1.052096308740147e-06,22
106,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,107,0.0,0.7244825108360698,0.7229776425795122,1.2849450286012143e-06,2.0307845716160955e-06,7.458394861714623e-07,22
107,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,108,0.0,0.7242381986770922,0.7100822660056028,1.5499670098506613e-06,1.783111656550318e-06,2.3314468933222088e-07,22
108,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,109,0.0,0.7240191902823121,0.6858354064551266,1.300520011682238e-06,1.3026888154854532e-06,2.168774271282814e-09,22
109,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,110,0.0,0.7237914318346795,0.7313658177852631,1.0463676289873547e-06,2.0126806248299545e-06,9.663129958425998e-07,22
110,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,111,0.0,0.7235737452070221,0.7064241398464549,1.4093852769292425e-06,1.5823727608221816e-06,1.7298746968208434e-07,22
111,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,112,0.0,0.7233598737316277,0.7117014933716168,1.1156737400597194e-06,1.451236016691837e-06,3.35562305053827e-07,22
112,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,113,0.0,0.7231248667221943,0.7477095365524292,8.123561201500706e-08,1.9536421405064175e-06,1.8724065284914104e-06,22
113,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,114,0.0,0.72288427735103,0.7267272028056058,1.104054263123544e-06,1.9920960312447278e-06,8.88041711277765e-07,22
