,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
25,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,26,0.5270758122743683,0.6936819110597883,0.669644883275032,3.643433643674143e-08,1.091202079805953e-07,7.268587154385386e-08,32
26,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,27,0.5270758122743683,0.6936818020684379,0.6988245231349293,1.3099404441163642e-06,1.4244623116610455e-06,1.145218178066898e-07,41
27,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,28,0.5270758122743683,0.6936817118099757,0.6883125279007889,8.020567179300997e-07,8.247106961789541e-07,2.2653999565136473e-08,41
28,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,29,0.5270758122743683,0.6936816062246051,0.6758120948268521,3.1879590522976287e-08,6.728622281571006e-08,3.5406632292733775e-08,31
29,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,30,0.5270758122743683,0.6936814989362444,0.7231094377796825,1.158666691480903e-06,1.906857391986705e-06,7.481907005058019e-07,41
30,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,31,0.5270758122743683,0.6936813746179853,0.7037120848167233,1.1060060387535486e-06,1.2694350743913674e-06,1.634290924812376e-07,41
31,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,32,0.5270758122743683,0.6936812741415841,0.6862357284964584,7.19385923275695e-07,7.297045385712408e-07,1.0318637500006389e-08,41
32,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,33,0.5270758122743683,0.6936811651502337,0.6741764273494482,3.899864609024917e-08,6.860153689558501e-08,2.9602890805335846e-08,32
33,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,34,0.5270758122743683,0.6936810612678528,0.7114314576474632,1.457903636037372e-06,1.9607214198913425e-06,5.028177838539705e-07,41
34,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,35,0.5270758122743683,0.6936809590884617,0.6929474193875382,7.343667220993666e-07,7.625150146850501e-07,2.8148283703899324e-08,41
35,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,36,0.5270758122743683,0.6936808330672127,0.7007707927285172,1.2006124734398327e-06,1.333897444055765e-06,1.332850132484964e-07,41
36,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,37,0.5270758122743683,0.6936807172639029,0.6991082034459929,1.3267729173094267e-06,1.4591984154321835e-06,1.324254554901927e-07,41
37,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,38,0.5270758122743683,0.6936806082725525,0.6950963188962238,6.186303949107241e-07,6.599209996238642e-07,4.129062247670845e-08,41
38,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,39,0.5270758122743683,0.6936804822513035,0.7056619362133305,1.0230438647340634e-06,1.2420854318406782e-06,2.1904158131746954e-07,41
39,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,40,0.5270758122743683,0.6936803596360342,0.693082646625798,7.184734727161413e-07,7.624295790265023e-07,4.395612407392946e-08,41
40,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,41,0.5270758122743683,0.6936802506446839,0.691439574230008,7.076473025335872e-07,7.438793545588851e-07,3.623205202529789e-08,41
41,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,42,0.5270758122743683,0.6936801365443639,0.6964335191540602,1.2149582744314102e-06,1.3009911299377563e-06,8.603286261177345e-08,41
42,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,43,0.5270758122743683,0.6936800309589931,0.676202329993248,3.770296075344959e-08,7.310740102184354e-08,3.5404440268393955e-08,32
43,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,44,0.5270758122743683,0.6936799134526934,0.7162815780174442,1.4831496173428604e-06,2.036545765804476e-06,5.533960916181968e-07,41
44,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,45,0.5270758122743683,0.6936797908374241,0.7016311485592912,1.046947772920248e-06,1.207411855830287e-06,1.60464082910039e-07,41
45,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,46,0.5270758122743683,0.6936796801430839,0.6863369136321835,7.474982339772396e-07,7.5572040714178e-07,8.222145631009425e-09,41
46,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,47,0.5270758122743683,0.6936795745577131,0.6711385410279036,6.481012349013326e-08,1.2049386555190722e-07,5.5683742061773955e-08,32
47,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,48,0.5270758122743683,0.6936794621603829,0.7177784628984405,1.382376353831205e-06,2.0528661934804404e-06,6.704898396492354e-07,41
48,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,49,0.5270758122743683,0.6936793429510933,0.7004599044962626,1.0432320323161548e-06,1.1737455452021095e-06,1.3051348446424527e-07,41
49,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,50,0.5270758122743683,0.6936792305537632,0.6888271116628879,6.982077707107237e-07,7.208263923530467e-07,2.2618623418679817e-08,41
50,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,51,0.5270758122743683,0.6936791011265346,0.6966304264417509,1.3452151961246273e-06,1.4339550489239627e-06,8.873988832647228e-08,41
51,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,52,0.5270758122743683,0.693678993838174,0.6967000443760942,6.435631121348706e-07,7.238799639708304e-07,8.031686604681454e-08,41
52,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,53,0.5270758122743683,0.6936789001737322,0.6695841919991278,5.337260944315858e-08,1.1882926997941468e-07,6.54566605362561e-08,31
53,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,54,0.5270758122743683,0.6936787758554731,0.7200362827719712,1.1555043784028385e-06,1.8652081053005531e-06,7.097036700542958e-07,41
54,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,55,0.5270758122743683,0.6936786328043256,0.7155578590020901,1.405995135428384e-06,1.9252972833783133e-06,5.193022047933482e-07,41
55,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,56,0.5270758122743683,0.6936785204069955,0.6741827242076397,5.011589365722102e-08,7.925299883027037e-08,2.913710517304935e-08,32
56,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,57,0.5270758122743683,0.6936784063066755,0.6961678025199145,1.3094428368276567e-06,1.3794136748401797e-06,6.997085932880509e-08,41
57,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,58,0.5270758122743683,0.6936782734734671,0.6986865130866446,7.282412184395071e-07,8.181925181816041e-07,8.995129974209704e-08,41
58,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,59,0.5270758122743683,0.6936781815120152,0.6763989821076393,6.675556107893499e-08,9.841461690029973e-08,3.1659055821364745e-08,32
59,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,60,0.5270758122743683,0.6936780520847865,0.7097688323113976,1.6261974451481365e-06,2.0322702312114416e-06,4.0607284290672396e-07,41
60,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,61,0.5270758122743683,0.6936779141426086,0.7238688349723816,9.898448070089216e-07,1.7315945797236054e-06,7.417497727146838e-07,41
61,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,62,0.5270758122743683,0.6936778153691973,0.6708041248782989,3.181823160502972e-08,9.00432937100959e-08,5.822506210506617e-08,31
62,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,63,0.5270758122743683,0.6936776961599077,0.6847091410218215,9.017720685733366e-07,9.050522749021184e-07,3.2802256466624158e-09,41
63,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,64,0.5270758122743683,0.6936775820595877,0.6984706500681435,1.1550256431291928e-06,1.2868994190284866e-06,1.3187376168843912e-07,41
64,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,65,0.5270758122743683,0.6936774781772068,0.6915554945061847,7.409108206957171e-07,7.684981255806633e-07,2.7587331530298798e-08,41
65,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,66,0.5270758122743683,0.6936773691858564,0.69897239179146,1.1722934232238913e-06,1.308632477048377e-06,1.3633906803534046e-07,41
66,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,67,0.5270758122743683,0.693677226134709,0.7176260000321923,1.3800319038637099e-06,2.018774239331833e-06,6.387423354681232e-07,41
67,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,68,0.5270758122743683,0.6936771171433586,0.6754547603428364,6.975912469897594e-08,9.111675325357282e-08,2.1357625001883207e-08,32
68,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,69,0.5270758122743683,0.6936769928250994,0.6904690658173911,6.316698772934615e-07,6.744552365489653e-07,4.278536636093122e-08,41
69,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,70,0.5270758122743683,0.69367687191282,0.6952436037179901,1.1447623364801984e-06,1.2521085182015668e-06,1.0734622435393248e-07,41
70,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,71,0.5270758122743683,0.6936767544065203,0.7019184025322519,1.0194524975304375e-06,1.2417480093063205e-06,2.222954975650282e-07,41
71,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,72,0.5270758122743683,0.6936766420091901,0.6859771792481586,8.33145861633966e-07,8.381246630051464e-07,4.97880847660781e-09,41
72,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,73,0.5270758122743683,0.6936765313148499,0.7003185443761872,1.1566111197680584e-06,1.3074658227196778e-06,1.5085467452990997e-07,41
73,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,74,0.5270758122743683,0.6936764069965907,0.6899375220624412,5.941703875578241e-07,6.032677219991456e-07,9.097341546748794e-09,41
74,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,75,0.5270758122743683,0.6936762963022505,0.7070776450924757,1.6209540945055778e-06,1.9628000700322445e-06,3.418459471049573e-07,41
75,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,76,0.5270758122743683,0.6936761873109,0.6790430411696434,7.437225235662481e-08,8.988413213728563e-08,1.551187978066082e-08,32
76,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,77,0.5270758122743683,0.6936760663986206,0.7000566651181477,5.687202246917877e-07,7.205958354461472e-07,1.518755965435048e-07,41
77,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,78,0.5270758122743683,0.6936759659222194,0.6948178518109205,1.3054396958978032e-06,1.3658394664162188e-06,6.039975630756089e-08,41
78,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,79,0.5270758122743683,0.6936758552278791,0.6974179840669399,1.1325113291604794e-06,1.2305106338317273e-06,9.799926914411117e-08,41
79,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,80,0.5270758122743683,0.6936757377215794,0.6832881790835683,8.582612736063311e-07,8.637413202450261e-07,5.480018661074837e-09,41
80,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,81,0.5270758122743683,0.6936756287302289,0.6980652393364325,1.1580679029066232e-06,1.2625275758182397e-06,1.0445967291161651e-07,41
81,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,82,0.5270758122743683,0.6936755231448583,0.6959176037369705,6.882444836264767e-07,7.96787674062216e-07,1.0854319043573923e-07,41
82,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,83,0.5270758122743683,0.6936754158564976,0.7013074991179675,1.141372536039853e-06,1.3121837127982872e-06,1.7081116254757944e-07,41
83,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,84,0.5270758122743683,0.6936752898352486,0.6892229565759985,7.201841185633384e-07,7.303351026166638e-07,1.0150972507005918e-08,41
84,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,85,0.5270758122743683,0.6936751655169896,0.714382494949713,1.537297066533938e-06,2.07693301490508e-06,5.39636005214561e-07,41
85,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,86,0.5270758122743683,0.6936750599316188,0.6785839259624481,8.68308944745877e-08,1.0883824330676362e-07,2.2007347055819082e-08,32
86,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,87,0.5270758122743683,0.6936749253954206,0.7015047570554221,5.475158104673028e-07,7.207656267382845e-07,1.7324978784927225e-07,41
87,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,88,0.5270758122743683,0.6936748402459281,0.6909444279787017,1.4759755231352756e-06,1.4985289453761652e-06,2.2553471978881134e-08,41
88,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,89,0.5270758122743683,0.6936747482844762,0.6665584675470988,8.049347854921507e-09,7.608349505972001e-08,6.80341472047985e-08,30
89,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,90,0.5270758122743683,0.693674613748278,0.7235885608487013,9.940775953509728e-07,1.8229975466965698e-06,8.289199513455969e-07,41
90,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,91,0.5270758122743683,0.6936745115688869,0.6887500998450489,7.301912887669459e-07,7.539975968029466e-07,2.3806297377859664e-08,41
91,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,92,0.5270758122743683,0.6936743991715567,0.6963840336334415,1.1521693750182749e-06,1.2462581935324124e-06,9.408886114670167e-08,41
92,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,93,0.5270758122743683,0.6936742918831962,0.6761079717427492,5.1906727804862385e-08,7.147696123865899e-08,1.9570233433796602e-08,32
93,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,94,0.5270758122743683,0.6936741726739066,0.7150439634555724,1.3772803413303336e-06,1.8630529439178645e-06,4.857726025875309e-07,41
94,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,95,0.5270758122743683,0.6936740756034852,0.6867030486827943,8.298001148432377e-07,8.508278597219032e-07,2.1027746655022383e-08,41
95,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,96,0.5270758122743683,0.693673951285226,0.6987978237431224,1.1981300076513435e-06,1.3292917628859868e-06,1.3116178365635278e-07,41
96,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,97,0.5270758122743683,0.6936738576207843,0.6814849678426981,7.337018814723706e-08,7.726904271976309e-08,3.898854128436824e-09,32
97,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,98,0.5270758122743683,0.6936737298965454,0.7093496918678284,1.4458869372901972e-06,1.8180293182012974e-06,3.721424093328096e-07,41
98,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,99,0.5270758122743683,0.693673608984266,0.6967640809896516,6.152181413199287e-07,6.951504474272951e-07,7.993232031822117e-08,41
99,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,100,0.5270758122743683,0.6936734897749764,0.6895765950040119,1.3317996945261257e-06,1.3616868272947613e-06,2.988715408491771e-08,41
100,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,101,0.5270758122743683,0.6936733944075448,0.6763594061136246,6.153651099793933e-08,8.628443026736932e-08,2.4747921045786825e-08,32
101,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,102,0.5270758122743683,0.6936733024460929,0.7125447811149969,1.316921839134011e-06,1.7786587704904377e-06,4.617369597781362e-07,41
102,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,103,0.5270758122743683,0.6936731679098946,0.6803742170333862,4.0358543174079387e-08,4.953999521717378e-08,9.181450266737556e-09,32
103,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,104,0.5270758122743683,0.6936730742454529,0.7141083824925306,1.4384407904799446e-06,1.9070887447014684e-06,4.6864798264323326e-07,41
104,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,105,0.5270758122743683,0.6936729380062648,0.7128857600979689,1.477962086937623e-06,1.9138083189318422e-06,4.35846288837638e-07,41
105,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,106,0.5270758122743683,0.6936728170939854,0.6688407499343156,7.754859865372055e-08,1.3031238665917044e-07,5.2763788005449896e-08,32
106,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,107,0.5270758122743683,0.6936727149145944,0.6905277196953936,7.853191164031159e-07,8.078766882135824e-07,2.2557586021321185e-08,41
107,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,108,0.5270758122743683,0.6936726008142744,0.7038163455521188,1.1822434089481249e-06,1.4096282257014536e-06,2.2738477412076463e-07,41
108,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,109,0.5270758122743683,0.6936725054468428,0.6891622784661084,6.969524406486016e-07,7.151185741349764e-07,1.816612638094739e-08,41
109,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.0001,SGD,1e-05,110,0.5270758122743683,0.6936723811285836,0.6978740924742165,1.2554795603136881e-06,1.3442723911794019e-06,8.879278823314962e-08,41
