,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,34,0.3161764705882353,0.0,10.313712148105397,1.0929822991602123,0.003091670572757721,0.007355515845119953,0.004263845272362232
34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,35,0.6838235294117647,0.8122270742358079,8.2569419075461,9.087677146196302,0.004898287355899811,0.02587612345814705,0.020977836102247238
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,36,0.6838235294117647,0.8122270742358079,2.8746042224480406,7.505379211902619,0.0033255384769290686,0.006954869721084833,0.0036293312441557646
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,37,0.3161764705882353,0.0,3.2679260010812796,1.8593704689557853,0.0033234748989343643,0.005750576034188271,0.0024271011352539062
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,38,0.6838235294117647,0.8122270742358079,6.286709701313692,1.5500519044930114,0.0037514641880989075,0.011621582321822643,0.007870118133723736
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,39,0.6838235294117647,0.8122270742358079,3.366463960369312,3.082130479812622,0.002678020391613245,0.0037886938080191612,0.0011106732999905944
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,40,0.3161764705882353,0.0,3.45500083063163,2.510263908916386,0.004298796411603689,0.007534447126090527,0.0032356507144868374
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,41,0.6838235294117647,0.8122270742358079,8.051290343789493,1.9187464144313708,0.003263825550675392,0.015988189727067947,0.012724364176392555
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,42,0.6838235294117647,0.8122270742358079,2.81544329551666,7.280162543058395,0.0052267685532569885,0.00902235135436058,0.003795582801103592
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,43,0.3161764705882353,0.0,1.5074598754153532,1.4862935224957254,0.003195569384843111,0.004857705906033516,0.001662136521190405
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,44,0.6838235294117647,0.8122270742358079,4.372168223063125,0.8135638881474734,0.0012538004666566849,0.004786044824868441,0.0035322443582117558
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,45,0.3161764705882353,0.0,1.369015346555149,3.5133131008840293,0.0045317672193050385,0.007989698089659214,0.0034579311031848192
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,46,0.6838235294117647,0.8122270742358079,3.9528344472245203,0.7346505533903838,0.0010998202487826347,0.004020073916763067,0.0029202536679804325
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,47,0.3161764705882353,0.0,0.846810613192764,2.6529186585247997,0.004320667125284672,0.006798272952437401,0.002477605827152729
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,48,0.6838235294117647,0.8122270742358079,3.483377496393658,0.5309503424912692,0.0009901877492666245,0.0029487074352800846,0.00195851968601346
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,49,0.3161764705882353,0.0,9.36556308409747,4.223838028493174,0.005349338985979557,0.014451342634856701,0.009102003648877144
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,50,0.6838235294117647,0.8122270742358079,5.35252644033993,6.87376708090278,0.005051204934716225,0.01959865540266037,0.014547450467944145
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,51,0.3161764705882353,0.0,3.268224828383502,6.521362290978432,0.0040413751266896725,0.0114925941452384,0.007451219018548727
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,52,0.6838235294117647,0.8122270742358079,7.478353163775275,1.9852846905589103,0.0013884594663977623,0.0146216731518507,0.013233213685452938
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,53,0.3161764705882353,0.0,1.83012653799618,11.700373530387878,0.004710582084953785,0.016313698142766953,0.011603116057813168
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,54,0.6838235294117647,0.8122270742358079,5.336295043720918,0.9546847308054567,0.0015562502667307854,0.008041531778872013,0.006485281512141228
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,55,0.6838235294117647,0.8122270742358079,0.6482682146278083,5.279249109427132,0.00373051967471838,0.008496294729411602,0.004765775054693222
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,56,0.6838235294117647,0.8122270742358079,0.791701727345878,0.4844645088538527,0.0013261009007692337,0.0013876395532861352,6.153866706881672e-05
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,57,0.3161764705882353,0.0,2.671442433899524,0.49988280087709425,0.0018728309078142047,0.0025078135076910257,0.000634982599876821
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,58,0.6838235294117647,0.8122270742358079,6.647908659542308,1.4695207855198533,0.002110011875629425,0.013178784400224686,0.01106877252459526
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,59,0.6838235294117647,0.8122270742358079,2.668613402076481,5.227407312393188,0.0036166466306895018,0.006467715837061405,0.0028510692063719034
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,60,0.3161764705882353,0.0,5.345013740015965,2.3215920210473997,0.0036353357136249542,0.008440518751740456,0.004805183038115501
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,61,0.6838235294117647,0.8122270742358079,5.641787192400764,3.1312433472419796,0.0045299772173166275,0.01683921180665493,0.012309234589338303
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,62,0.6838235294117647,0.8122270742358079,0.9649929060947662,5.14830761551857,0.0051333303563296795,0.00936207640916109,0.004228746052831411
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,63,0.3161764705882353,0.0,5.955063693663654,0.7703697296790779,0.002348801586776972,0.0048996699042618275,0.0025508683174848557
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,64,0.6838235294117647,0.8122270742358079,5.2946062088012695,3.6613597544608636,0.004278745502233505,0.016924837604165077,0.012646092101931572
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,65,0.3161764705882353,0.0,2.097274805985245,6.518827677766481,0.004934422206133604,0.012670005671679974,0.0077355834655463696
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,66,0.6838235294117647,0.8122270742358079,5.399526427773869,1.087277061957866,0.001568082720041275,0.009702141396701336,0.008134058676660061
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,67,0.6838235294117647,0.8122270742358079,1.4644519322022211,4.32579632786413,0.004349801689386368,0.00751749100163579,0.003167689312249422
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,68,0.3161764705882353,0.0,3.091457385642856,0.8548823345568962,0.001883653225377202,0.003576391376554966,0.001692738151177764
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,69,0.6838235294117647,0.8122270742358079,5.446722984313965,1.6176200160989538,0.002693193033337593,0.012520594522356987,0.009827401489019394
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,70,0.6838235294117647,0.8122270742358079,2.7970881082021117,2.9699354703972736,0.0036344779655337334,0.00510208448395133,0.0014676065184175968
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,71,0.3161764705882353,0.0,3.7153291047788133,2.4349794321366063,0.0024081217125058174,0.006699344143271446,0.004291222430765629
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,72,0.6838235294117647,0.8122270742358079,4.53597769316504,1.8345489482337143,0.0031561926007270813,0.011526120826601982,0.0083699282258749
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,73,0.6838235294117647,0.8122270742358079,0.6702572738423067,4.251472460801152,0.0032597756944596767,0.007621166296303272,0.0043613906018435955
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,74,0.6838235294117647,0.8122270742358079,0.6597559320576051,0.4950398150831461,0.0015694658504799008,0.0016046077944338322,3.514189666020684e-05
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,75,0.6838235294117647,0.8122270742358079,0.6950338891908234,0.40206434279680253,0.0011436553904786706,0.0011469085002318025,3.2530831504118396e-06
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,76,0.6838235294117647,0.8122270742358079,0.674881733807863,0.3079013560898602,0.0014958141837269068,0.001497435150668025,1.621024239284452e-06
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,77,0.6838235294117647,0.8122270742358079,0.7659330138680982,0.33595737013965843,0.001340413698926568,0.0013481840724125504,7.770369848003611e-06
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,78,0.3161764705882353,0.0,3.052127066780539,0.5972445167601108,0.001764661748893559,0.0026749998796731234,0.0009103381307795644
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,79,0.6838235294117647,0.8122270742358079,4.809390930568471,1.4814383829245343,0.002995165064930916,0.011493191123008728,0.008498026058077812
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,80,0.3161764705882353,0.0,4.1534029736238365,6.679077079022916,0.0041139740496873856,0.014269904233515263,0.010155930183827877
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,81,0.6838235294117647,0.8122270742358079,2.6145649030467943,1.5317006277053482,0.003702133893966675,0.008354953490197659,0.004652819596230984
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,82,0.3161764705882353,0.0,2.7499461244134342,1.934310191122599,0.003532452043145895,0.006958590354770422,0.003426138311624527
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,83,0.6838235294117647,0.8122270742358079,5.547093671910903,1.494882070539253,0.002017861232161522,0.01278956700116396,0.010771705769002438
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,84,0.6838235294117647,0.8122270742358079,2.8979203253683425,3.215125690613474,0.0037325178273022175,0.0053701018914580345,0.001637584064155817
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,85,0.6838235294117647,0.8122270742358079,0.8668311711619882,1.1169459885807425,0.0038988469168543816,0.004940791055560112,0.0010419442551210523
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,86,0.3161764705882353,0.0,3.2422963661306046,0.6022561658705984,0.002097801771014929,0.0033183812629431486,0.001220579375512898
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,87,0.6838235294117647,0.8122270742358079,5.9656851712395165,1.8640107660421303,0.00217541866004467,0.01550899725407362,0.01333357859402895
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,88,0.6838235294117647,0.8122270742358079,0.6240491609947354,7.64891973223005,0.004055115394294262,0.012037551961839199,0.007982436567544937
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,89,0.3161764705882353,0.0,0.9954324107544095,0.5678115361503192,0.0011965129524469376,0.0012728840811178088,7.637115777470171e-05
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,90,0.6838235294117647,0.8122270742358079,2.2457051404372916,0.5825978149260794,0.0015212568687275052,0.0031197844073176384,0.0015985275385901332
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,91,0.3161764705882353,0.0,4.746677356607774,1.9645082436463173,0.0025851293466985226,0.00743064796552062,0.004845518618822098
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,92,0.6838235294117647,0.8122270742358079,4.499863449264962,2.6673850129862937,0.003926971927285194,0.015157423913478851,0.011230451986193657
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,93,0.6838235294117647,0.8122270742358079,1.9573289952286537,2.4484457020956376,0.004294098354876041,0.005922900512814522,0.001628802390769124
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,94,0.6838235294117647,0.8122270742358079,1.6015483904812557,0.17900873891000327,0.00010445179941598326,0.00013766657502856106,3.3214775612577796e-05
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,95,0.6838235294117647,0.8122270742358079,0.6338340260234534,0.5344659324269742,0.001262701814994216,0.0017897243378683925,0.0005270225810818374
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,96,0.6838235294117647,0.8122270742358079,0.6919651516512328,0.43577847381432855,0.0017627739580348134,0.0017980242846533656,3.525031206663698e-05
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,97,0.3161764705882353,0.0,2.9804816409653307,0.6064021420975526,0.00166395865380764,0.0025595801416784525,0.0008956214878708124
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,98,0.6838235294117647,0.8122270742358079,5.792290771708769,1.7887723833322522,0.001212562434375286,0.014422993175685406,0.01321043074131012
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,99,0.3161764705882353,0.0,2.9858489714416803,9.467480770746866,0.003807355649769306,0.017323119565844536,0.01351576391607523
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,100,0.6838235294117647,0.8122270742358079,5.298382590798771,1.6743007561191916,0.0022789128124713898,0.014220002107322216,0.011941089294850826
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,101,0.6838235294117647,0.8122270742358079,2.2779486998025438,3.5969714925024228,0.005368413869291544,0.007828403264284134,0.00245998939499259
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,102,0.3161764705882353,0.0,9.559797389834534,2.9154065400672455,0.0033091772347688675,0.015619777143001556,0.012310599908232689
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,103,0.6838235294117647,0.8122270742358079,3.425308482308466,7.777823295195818,0.0035118088126182556,0.020854486152529716,0.01734267733991146
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,104,0.6838235294117647,0.8122270742358079,0.6426964846311831,2.4891059711346317,0.004267243202775717,0.007372422143816948,0.003105178941041231
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,105,0.6838235294117647,0.8122270742358079,0.9082471084068803,0.5501558581988016,0.0007021647761575878,0.0008546888711862266,0.0001525240804767236
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,106,0.3161764705882353,0.0,2.51168692111969,0.6678956132382154,0.001343599404208362,0.0024697696790099144,0.0011261702748015523
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,107,0.6838235294117647,0.8122270742358079,2.6331810560054603,1.0423436308279634,0.0017732065171003342,0.005857457406818867,0.0040842508897185326
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,108,0.3161764705882353,0.0,2.199057707599565,1.9663409043326585,0.004572954028844833,0.008358210325241089,0.003785256063565612
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,109,0.6838235294117647,0.8122270742358079,4.821044727867725,1.2813079943259558,0.0008113831281661987,0.01066798996180296,0.00985660683363676
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,110,0.3161764705882353,0.0,1.0362854342834622,5.683657285902217,0.00738108716905117,0.015243178233504295,0.007862091064453125
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,111,0.6838235294117647,0.8122270742358079,2.916907116193946,0.6002177814642589,0.001152966869994998,0.004302207380533218,0.0031492405105382204
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,112,0.3161764705882353,0.0,3.224119123290567,2.6584576720158415,0.005427206866443157,0.011212233453989029,0.005785026587545872
112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,113,0.6838235294117647,0.8122270742358079,4.483364462852465,1.723349515690158,0.0026735635474324226,0.013464893214404583,0.01079132966697216
113,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,114,0.3161764705882353,0.0,3.42793107734007,6.379221541484098,0.005358552560210228,0.01667465828359127,0.011316105723381042
114,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,115,0.6838235294117647,0.8122270742358079,4.510915767912761,1.988755009571711,0.0012422287836670876,0.01284306775778532,0.011600838974118233
115,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,116,0.6838235294117647,0.8122270742358079,2.6831258125480506,2.0667999727193545,0.002866297261789441,0.003914762753993273,0.0010484654922038317
116,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,117,0.3161764705882353,0.0,2.6899421916288486,2.2205829099330003,0.00568524980917573,0.010521973483264446,0.0048367236740887165
117,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,118,0.6838235294117647,0.8122270742358079,3.0205574267911643,1.2233190258964897,0.002217514906078577,0.007966096512973309,0.0057485816068947315
118,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,119,0.6838235294117647,0.8122270742358079,0.7389815706832736,1.77059751892848,0.0025852154940366745,0.004454500041902065,0.001869284431450069
119,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adagrad,0.1,SGD,0.001,120,0.6838235294117647,0.8122270742358079,0.7370143819089029,0.34480390797058746,0.0007839450845494866,0.0007858347962610424,1.8897009113061358e-06
