,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
29,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,30,0.9334862385321101,0.4061893180666104,0.03406875173412109,0.01848382130265236,0.021567342802882195,0.00308352243155241,2640
30,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,31,0.9059633027522935,0.5299175319378848,0.021342210923563146,0.013048453256487846,0.015109208412468433,0.0020607556216418743,2640
31,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,32,0.8795871559633027,0.7252236876220028,0.02446637679381747,0.01524261012673378,0.017473887652158737,0.0022312772925943136,2640
32,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,33,0.9048165137614679,0.5457664727438412,0.020775469703335117,0.013864830136299133,0.016124440357089043,0.0022596106864511967,2640
33,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,34,0.9231651376146789,0.4232042495040741,0.019204918142002037,0.012980417348444462,0.014595610089600086,0.0016151925083249807,2640
34,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,35,0.9254587155963303,0.421031208733447,0.027799703380297948,0.01749090477824211,0.02019173465669155,0.00270082987844944,2640
35,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,36,0.9254587155963303,0.44791881665835076,0.025270167571407105,0.015741487964987755,0.018619617447257042,0.002878130180761218,2640
36,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,37,0.930045871559633,0.41034379298259716,0.023709626357443045,0.014511086978018284,0.016998760402202606,0.0024876734241843224,2640
37,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,38,0.9323394495412844,0.4078155998144078,0.019047982878376488,0.012070151045918465,0.014018400572240353,0.0019482499919831753,2640
38,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,39,0.930045871559633,0.4003767835524115,0.02289226755556749,0.014543401077389717,0.01693534292280674,0.0023919418454170227,2640
39,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,40,0.926605504587156,0.41000863314354463,0.020262530397578568,0.01324659027159214,0.015177427791059017,0.0019308376358821988,2640
40,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,41,0.9380733944954128,0.3921179356007212,0.020474614555415507,0.012410977855324745,0.014809608459472656,0.0023986310698091984,2640
41,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,42,0.9254587155963303,0.4529598413615748,0.01778942818129193,0.011280398815870285,0.013075402937829494,0.0017950038891285658,2640
42,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,43,0.9334862385321101,0.4333135644823281,0.01302518128880074,0.0102608073502779,0.011801092885434628,0.0015402850694954395,2640
43,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,44,0.9128440366972477,0.5128609053588145,0.016295094119731367,0.011957171373069286,0.014040054753422737,0.0020828833803534508,2640
44,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,45,0.8853211009174312,0.7613785668948643,0.009141431459497865,0.0075841182842850685,0.008394165895879269,0.0008100475533865392,2640
45,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,46,0.9208715596330275,0.46929862178199117,0.020069776394759906,0.01322002150118351,0.016741957515478134,0.0035219360142946243,2640
46,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,47,0.9323394495412844,0.4304677467916667,0.013199071234709866,0.009768814779818058,0.011217228136956692,0.0014484137063845992,2640
47,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,48,0.9323394495412844,0.43205975773074595,0.018751419988528976,0.0115939537063241,0.013263744302093983,0.0016697903629392385,2640
48,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,49,0.9346330275229358,0.4059072859260487,0.017658911810428786,0.011425087228417397,0.01350048091262579,0.0020753939170390368,2640
49,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,50,0.8876146788990825,0.6646195265432928,0.012562223140545257,0.00919056311249733,0.010621934197843075,0.0014313713181763887,2640
50,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,51,0.8692660550458715,0.8341080625151677,0.011946309474749154,0.008695636875927448,0.010322507470846176,0.0016268709441646934,2640
51,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,52,0.893348623853211,0.6666618423808718,0.008964399860065857,0.007225829642266035,0.008270545862615108,0.0010447162203490734,2640
52,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,53,0.9311926605504587,0.46010852889223497,0.01659036304953068,0.011196323670446873,0.014076635241508484,0.002880311571061611,2640
53,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,54,0.9025229357798165,0.6640570062102831,0.01266541241873366,0.009300054050981998,0.011541314423084259,0.002241260139271617,2640
54,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,55,0.9105504587155964,0.6037164736687348,0.012226965544062529,0.009257523342967033,0.011022663675248623,0.0017651404486969113,2640
55,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,56,0.9380733944954128,0.40850651318913883,0.01121494104066733,0.008935194462537766,0.010606192983686924,0.001670998171903193,2640
56,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,57,0.8727064220183486,0.6819164819714446,0.01341585357115405,0.008781551383435726,0.010004030540585518,0.0012224790407344699,2640
57,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,58,0.8188073394495413,1.0477007309627295,0.009201776392789249,0.007427535019814968,0.008487522602081299,0.0010599875822663307,2640
58,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,59,0.908256880733945,0.4866809230489382,0.011862359284128913,0.007475863676518202,0.009445752948522568,0.001969889272004366,2640
59,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,60,0.9346330275229358,0.4090543196891153,0.012286192388831151,0.009067508392035961,0.010470390319824219,0.0014028820442035794,2640
60,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,61,0.9071100917431193,0.6821234015331673,0.00861060229612622,0.006507284007966518,0.007479585707187653,0.0009723015245981514,2640
61,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,62,0.9174311926605505,0.5539441538859896,0.008887592555622392,0.006967925000935793,0.008643637411296368,0.001675712293945253,2640
62,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,63,0.9254587155963303,0.5560806698245252,0.009254942654569161,0.007803947664797306,0.009771621786057949,0.0019676738884299994,2640
63,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,64,0.8107798165137615,1.325785595492182,0.009707919669559277,0.008088172413408756,0.009411289356648922,0.0013231165939942002,2640
64,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,65,0.9036697247706422,0.6004827047596804,0.01095806970787894,0.007675871718674898,0.011064255610108376,0.0033883838914334774,2640
65,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,66,0.9311926605504587,0.41022560550286763,0.009806424809424157,0.007084897253662348,0.00807576160877943,0.0009908643551170826,2640
66,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,67,0.9105504587155964,0.5716285246653736,0.009208506615294484,0.006882704794406891,0.007927259430289268,0.0010445548687130213,2640
67,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,68,0.930045871559633,0.4271000208307652,0.00975095941585119,0.007185917813330889,0.009419957175850868,0.0022340393625199795,2640
68,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,69,0.9002293577981652,0.698040859766646,0.010496840338427096,0.008310995995998383,0.009966912679374218,0.0016559167997911572,2640
69,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,70,0.8520642201834863,1.107416930459486,0.009009454479395523,0.007452275604009628,0.008626946248114109,0.0011746708769351244,2640
70,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,71,0.9311926605504587,0.47283302679511297,0.010824340813226018,0.008017215877771378,0.01131921261548996,0.0033019972033798695,2640
71,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,72,0.9013761467889908,0.6798007338201045,0.0072852137208432215,0.006298204883933067,0.007239130791276693,0.000940925907343626,2640
72,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,73,0.9174311926605505,0.5277971415251893,0.009733036813941153,0.007563501596450806,0.010309430770576,0.002745928941294551,2640
73,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,74,0.9094036697247706,0.544315882745116,0.007630111759212838,0.006071777548640966,0.007683148141950369,0.0016113705933094025,2640
74,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,75,0.7844036697247706,1.3994360137286854,0.007464361552171027,0.005855076014995575,0.006821668241173029,0.0009665922843851149,2640
75,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,76,0.8646788990825688,0.8447672499884711,0.009021973270978293,0.006162766832858324,0.009082506410777569,0.0029197395779192448,2640
76,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,77,0.9334862385321101,0.4288411328600745,0.008316452124385108,0.006116938777267933,0.00753807881847024,0.001421139924786985,2640
77,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,78,0.9151376146788991,0.5862323511324917,0.007665978931220149,0.006902126595377922,0.007998230867087841,0.0010961045045405626,2640
78,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,79,0.9128440366972477,0.5838644514790949,0.0075092008657964004,0.006810320541262627,0.00824932660907507,0.001439005951397121,2640
79,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,80,0.926605504587156,0.44469299017982183,0.008306905860519432,0.007279374171048403,0.009340872056782246,0.002061497885733843,2640
80,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,81,0.8669724770642202,0.7632528185168425,0.0077214840713137264,0.005858344957232475,0.0071227955631911755,0.0012644506059587002,2640
81,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,82,0.8463302752293578,0.8602264680426542,0.006791635289221864,0.005175627768039703,0.006160330027341843,0.0009847022593021393,2640
82,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,83,0.9311926605504587,0.39309616566079225,0.007785279297992437,0.0049770548939704895,0.00684078736230731,0.0018637327011674643,2640
83,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,84,0.9025229357798165,0.6085061494401973,0.008110935930606168,0.005460167769342661,0.006784295197576284,0.0013241273118183017,2640
84,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,85,0.9254587155963303,0.4801906567621399,0.007830316184911121,0.005622274242341518,0.008245077915489674,0.002622803673148155,2640
85,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,86,0.9013761467889908,0.7486833456843853,0.00696790147633871,0.0054781315848231316,0.007958009839057922,0.002479878254234791,2640
86,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,87,0.8188073394495413,1.3983760874838598,0.006452205066360549,0.006080050021409988,0.007459522690623999,0.001379472902044654,2640
87,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,88,0.8486238532110092,1.073852777550326,0.007817267103705183,0.006155436858534813,0.008181991055607796,0.0020265544299036264,2640
88,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,89,0.9231651376146789,0.4808445303552458,0.008016746500115192,0.00664844736456871,0.008853939361870289,0.0022054919973015785,2640
89,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,90,0.8979357798165137,0.6839401578666209,0.006573291958181805,0.0057100169360637665,0.006915141828358173,0.0012051250087097287,2640
90,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,91,0.9323394495412844,0.43344816441595374,0.007001001528707225,0.0046108318492770195,0.007513357792049646,0.0029025257099419832,2640
91,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,92,0.8910550458715596,0.6344276913066321,0.006593588632735584,0.004859099630266428,0.006223217584192753,0.0013641179539263248,2640
92,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,93,0.8704128440366973,0.7996547401347792,0.006464248487023805,0.005139218643307686,0.006714018527418375,0.0015747996512800455,2640
93,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,94,0.8887614678899083,0.6629909470566501,0.00640649390039934,0.0051634530536830425,0.006334994919598103,0.00117154186591506,2640
94,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,95,0.9231651376146789,0.4697539833914311,0.007400600663313302,0.005561631638556719,0.006841359194368124,0.0012797275558114052,2640
95,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,96,0.9288990825688074,0.4755155859984954,0.005384253077105747,0.005122659262269735,0.005895542912185192,0.0007728836499154568,2640
96,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,97,0.9288990825688074,0.4700222659493351,0.005768062865568302,0.0049802325665950775,0.006078791804611683,0.0010985592380166054,2640
97,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,98,0.9323394495412844,0.43409641868531434,0.007258772357787126,0.006055225618183613,0.0069760470651090145,0.0009208215633407235,2640
98,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,99,0.9254587155963303,0.4675055244045684,0.006628765763966546,0.005361464805901051,0.0064651318825781345,0.0011036669602617621,2640
99,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,100,0.9254587155963303,0.505731579606576,0.006513882693417744,0.005422789137810469,0.006496202200651169,0.0010734130628407001,2640
100,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,101,0.8990825688073395,0.6624161256923515,0.004649968248518734,0.004468926228582859,0.00507613318040967,0.0006072069518268108,2640
101,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,102,0.9323394495412844,0.4823782628569845,0.006216973888515733,0.004969845525920391,0.007126033306121826,0.0021561880130320787,2640
102,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,103,0.9059633027522935,0.6363989190332936,0.005069006016067301,0.004334851633757353,0.00509008439257741,0.0007552325841970742,2640
103,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,104,0.926605504587156,0.5309250606040707,0.0056210374736007755,0.0047320653684437275,0.006174161564558744,0.0014420963125303388,2640
104,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,105,0.9185779816513762,0.5606764409347623,0.006112354574270861,0.005289027467370033,0.007245291955769062,0.001956264255568385,2640
105,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,106,0.8337155963302753,1.2196399446053725,0.005165657362220804,0.00456738518550992,0.005327708553522825,0.0007603231933899224,2640
106,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,107,0.8910550458715596,0.6157288935984495,0.006724597299106527,0.0050545064732432365,0.007650134619325399,0.0025956283789128065,2640
107,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,108,0.9369266055045872,0.4193357580675392,0.005353146988678223,0.004237696062773466,0.005066861864179373,0.0008291657431982458,2640
108,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,109,0.9288990825688074,0.44906715208006465,0.0049263488668744955,0.004314979538321495,0.005224984139204025,0.0009100046590901911,2640
109,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,110,0.9254587155963303,0.46869247865033853,0.005109641553285367,0.004462319891899824,0.0051611363887786865,0.0006988164968788624,2640
110,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,111,0.9002293577981652,0.6809449236904517,0.0045993561663603185,0.0038381500635296106,0.004676426760852337,0.0008382767555303872,2640
111,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,112,0.9128440366972477,0.6342976808389934,0.0039062061476865086,0.004001209046691656,0.00500868633389473,0.0010074774036183953,2640
