,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_weight_decay,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
20,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,21,0.7647058823529411,0.8361774744027304,0.4910479041875577,0.5033397467806935,0.0016034587752074003,0.0026653807144612074,0.001061921939253807
21,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,22,0.7058823529411765,0.7424892703862661,0.6086405994845372,0.4000739538809285,0.0012040380388498306,0.0013127796119078994,0.00010874160943785682
22,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,23,0.75,0.7875,0.5552690844325459,0.3988263481995091,0.0015706013655290008,0.0018570449901744723,0.00028644362464547157
23,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,24,0.8333333333333334,0.8859060402684564,0.41483912280961577,0.31967849177308383,0.001859927549958229,0.002644467167556286,0.0007845396758057177
24,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,25,0.8088235294117647,0.8741935483870967,0.4418767277589616,0.3201706795836799,0.002715182024985552,0.003121764864772558,0.0004065828397870064
25,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,26,0.7401960784313726,0.8393939393939394,0.7380782372920829,0.15565938386134803,0.0010887796524912119,0.0013471196871250868,0.00025834006373770535
26,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,27,0.7352941176470589,0.8373493975903614,0.7669598085477072,0.27482365029864014,0.002037648344412446,0.0023541818372905254,0.0003165334346704185
27,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,28,0.7867647058823529,0.863849765258216,0.4756934613573785,0.18430252133402975,0.002676993142813444,0.0033282660879194736,0.0006512728868983686
28,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,29,0.75,0.7811158798283262,0.5086434220566469,0.4159792225807905,0.0020939598325639963,0.0036015936639159918,0.0015076338313519955
29,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,30,0.7573529411764706,0.7898089171974523,0.48715140451403227,0.3997855670750141,0.0008003803668543696,0.0021954006515443325,0.0013950202846899629
30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,31,0.8553921568627451,0.8955752212389381,0.3553597728411357,0.31764212595298885,0.0011377274058759212,0.0021412079222500324,0.0010034805163741112
31,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,32,0.7720588235294118,0.8521462639109698,0.5869148574477318,0.26053925985470416,0.0011575903045013547,0.0012999603059142828,0.00014236997230909765
32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,33,0.8063725490196079,0.8694214876033057,0.5261229331166867,0.2948549433844164,0.002861532848328352,0.003938344307243824,0.0010768115753307939
33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,34,0.8578431372549019,0.8929889298892989,0.3698779997214967,0.3095699895755388,0.0032848478294909,0.0040107895620167255,0.0007259418489411473
34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,35,0.8431372549019608,0.8783269961977186,0.36876678123485807,0.31069884430617095,0.002171928994357586,0.002707604318857193,0.0005356753244996071
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,36,0.8406862745098039,0.8761904761904762,0.34576258903332785,0.3621336825424805,0.004529098514467478,0.005075095221400261,0.0005459968815557659
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,37,0.8651960784313726,0.9023090586145648,0.32049982089037987,0.2238367561949417,0.002094919327646494,0.0026917997747659683,0.0005968803307041526
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,38,0.8578431372549019,0.9016949152542373,0.34380686231980134,0.2275894863298163,0.0025381878949701786,0.0028252422343939543,0.0002870544558390975
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,39,0.8088235294117647,0.875,0.4253881995146181,0.22207679501734673,0.0014827302657067776,0.0017193263629451394,0.00023659611179027706
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,40,0.7990196078431373,0.870253164556962,0.4613445920358394,0.2432746128179133,0.001561937970109284,0.0017546910094097257,0.00019275303930044174
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,41,0.8161764705882353,0.8792270531400966,0.39800883345671145,0.20788366354536264,0.0011815836187452078,0.0014757015742361546,0.0002941179845947772
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,42,0.8725490196078431,0.9115646258503401,0.3210124109013408,0.23786386211868377,0.0013398544397205114,0.0014939566608518362,0.00015410222113132477
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,43,0.8823529411764706,0.9154929577464789,0.30780689191876676,0.19948801784776152,0.0009430792415514588,0.0011105048470199108,0.00016742557636462152
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,44,0.8725490196078431,0.9068100358422939,0.31050706691309515,0.2073008214123547,0.0013299367856234312,0.0014804870588704944,0.0001505502441432327
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,45,0.8700980392156863,0.9058614564831261,0.32888534047878254,0.13337639158125966,0.000990656903013587,0.001167810638435185,0.00017715376452542841
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,46,0.8676470588235294,0.9055944055944056,0.35634116028599877,0.26231456160312516,0.0026096091605722904,0.00290977256372571,0.0003001633158419281
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,47,0.8455882352941176,0.8972267536704731,0.48563031258755457,0.19443165232660248,0.003479796927422285,0.004042359534651041,0.0005625624908134341
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,48,0.7671568627450981,0.8540706605222734,0.701991740066339,0.16121967507060617,0.001587597420439124,0.0017788098193705082,0.000191212457139045
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,49,0.803921568627451,0.8734177215189873,0.4736776630960259,0.36242663087323307,0.003218364669010043,0.0046912916004657745,0.0014729269314557314
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,50,0.8651960784313726,0.9053356282271945,0.316271007572319,0.18414755964186041,0.0019872747361660004,0.002345269313082099,0.00035799466422758996
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,51,0.8284313725490197,0.8638132295719845,0.41468634032735635,0.1742283553816378,0.0010883116628974676,0.0013360610464587808,0.0002477493544574827
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,52,0.8235294117647058,0.8582677165354331,0.4363519618032025,0.1668586668558419,0.0011564152082428336,0.0020478316582739353,0.0008914164500311017
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,53,0.8431372549019608,0.8773946360153256,0.3983176856064329,0.2007505708374083,0.0017200225265696645,0.0019660028629004955,0.0002459803654346615
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,54,0.8651960784313726,0.9036777583187391,0.3116461790221579,0.19572659041732549,0.001282326178625226,0.0019497006433084607,0.0006673744064755738
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,55,0.8186274509803921,0.8814102564102564,0.464251234159604,0.14861567155458033,0.001316788955591619,0.0014766938984394073,0.00015990491374395788
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,56,0.8088235294117647,0.8761904761904762,0.5791264609707629,0.12214361201040447,0.0012826533056795597,0.0017125393496826291,0.0004298860440030694
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,57,0.8259803921568627,0.8849270664505673,0.508863015474715,0.18669188968488015,0.0018224605591967702,0.0022963632363826036,0.0004739027062896639
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,58,0.8602941176470589,0.9028960817717206,0.4176871887928642,0.13130963350413366,0.0018877473194152117,0.002055352320894599,0.00016760494327172637
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,59,0.8725490196078431,0.9094076655052264,0.373068636767201,0.12111405665054917,0.0026255021803081036,0.002942943014204502,0.0003174407465849072
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,60,0.8676470588235294,0.9028776978417267,0.3555281029091965,0.12361502696294338,0.0050852661952376366,0.005726653151214123,0.0006413867231458426
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,61,0.8602941176470589,0.8950276243093923,0.35237675906140725,0.12905670634645502,0.0024664574302732944,0.002688481006771326,0.00022202354739420116
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,62,0.8774509803921569,0.9097472924187726,0.32810343371923356,0.09337750826380216,0.0019340732833370566,0.002363106468692422,0.0004290331853553653
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,63,0.8799019607843137,0.9135802469135802,0.31624047175122827,0.14977716170833447,0.0017378798220306635,0.0019154850160703063,0.0001776051358319819
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,64,0.8799019607843137,0.9138840070298769,0.32252820192233606,0.09749318771937396,0.0017116511007770896,0.001928221434354782,0.0002165703335776925
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,65,0.8774509803921569,0.9122807017543859,0.3286062161821653,0.11484328150399961,0.0020343586802482605,0.0022522523067891598,0.00021789355378132313
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,66,0.8725490196078431,0.910958904109589,0.39353618913731886,0.08400528509810101,0.0013507177354767919,0.0016335059190168977,0.00028278815443627536
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,67,0.8578431372549019,0.9026845637583892,0.48705197320383625,0.10442082570225467,0.0013482231879606843,0.0014871213352307677,0.00013889811816625297
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,68,0.8382352941176471,0.8910891089108911,0.5462424829659308,0.09360050933028105,0.0013785443734377623,0.0015456078108400106,0.00016706343740224838
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,69,0.8529411764705882,0.8993288590604027,0.4671452782349661,0.12416317791794426,0.0022847927175462246,0.0027303211390972137,0.000445528537966311
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,70,0.8553921568627451,0.899488926746167,0.4385024056331638,0.06904015898762736,0.001306053134612739,0.0014387781266123056,0.0001327249628957361
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,71,0.8774509803921569,0.9113475177304965,0.37479281430041383,0.08843015939346514,0.002920848783105612,0.003406788222491741,0.0004859395558014512
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,72,0.8725490196078431,0.9047619047619048,0.3613136468601285,0.09304367246222682,0.0021723597310483456,0.0024710313882678747,0.0002986716863233596
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,73,0.8823529411764706,0.9117647058823529,0.36173949830745367,0.05360099975368939,0.0014193474780768156,0.001713028410449624,0.00029368099058046937
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,74,0.875,0.9074410163339383,0.3586277819293387,0.07556308967177756,0.002067113295197487,0.0023315695580095053,0.00026445635012350976
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,75,0.8774509803921569,0.9137931034482759,0.40381082505736426,0.07663006737420801,0.0031521024648100138,0.0037511391565203667,0.000599036633502692
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,76,0.8333333333333334,0.889967637540453,0.6220799337926448,0.04535828127409332,0.0015873319935053587,0.0018616424640640616,0.00027431047055870295
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,77,0.8063725490196079,0.8748019017432647,0.8131186205017216,0.05716189739177935,0.0009301138925366104,0.0010825488716363907,0.00015243499365169555
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,78,0.8406862745098039,0.8936170212765957,0.5485137559327424,0.30728229124215434,0.006224095821380615,0.008274337276816368,0.0020502416882663965
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,79,0.8872549019607843,0.9195804195804196,0.3523877997581354,0.12320322542218491,0.004022140987217426,0.00478971004486084,0.0007675689412280917
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,80,0.8553921568627451,0.8888888888888888,0.3888436852059528,0.07681947512319312,0.001534224022179842,0.001762503758072853,0.00022827976499684155
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,81,0.821078431372549,0.8560157790927022,0.5188509169692064,0.05512898528416242,0.00090705108596012,0.0010436810553073883,0.00013662996934726834
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,82,0.8578431372549019,0.8901515151515151,0.38952679954030933,0.10953681844153576,0.0020404013339430094,0.0034475205466151237,0.0014071192126721144
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,83,0.8774509803921569,0.911660777385159,0.33985319601225794,0.07169813400666629,0.0006279414519667625,0.0009955388959497213,0.0003675974439829588
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,84,0.8357843137254902,0.8907014681892332,0.4693820587925467,0.07117294954535151,0.0009930762462317944,0.0012166304513812065,0.0002235542342532426
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,85,0.7745098039215687,0.8571428571428571,0.6915432101220587,0.03399789504307721,0.000588365423027426,0.0006551708211190999,6.68054199195467e-05
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,86,0.8088235294117647,0.8757961783439491,0.6490541446415306,0.1399333995833461,0.002877637045457959,0.004047054797410965,0.0011694177519530058
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,87,0.8382352941176471,0.8914473684210527,0.5343756231127819,0.08664609801822475,0.001338023692369461,0.0016413505654782057,0.0003033269022125751
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,88,0.8627450980392157,0.900355871886121,0.45434635168617116,0.07058487427088297,0.0018964755581691861,0.0024256743490695953,0.0005291987909004092
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,89,0.8529411764705882,0.8859315589353612,0.6317694681769639,0.07364523478983236,0.0012047896161675453,0.00139422167558223,0.00018943211762234569
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,90,0.8235294117647058,0.8588235294117647,0.6954803145034056,0.12495759828681392,0.0038204272277653217,0.0050677047111094,0.001247277483344078
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,91,0.8504901960784313,0.8859813084112149,0.5817817586711517,0.08491579740851497,0.00763347651809454,0.010435330681502819,0.0028018541634082794
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,92,0.8627450980392157,0.9014084507042254,0.535922355144102,0.07974776881746948,0.00407805060967803,0.004818848799914122,0.0007407981902360916
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,93,0.8259803921568627,0.8822553897180763,0.6816503102400376,0.036666184811231996,0.00195722421631217,0.0023577138781547546,0.0004004897200502455
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,94,0.7867647058823529,0.863849765258216,1.0258854855440886,0.01136241068985934,0.0003993608115706593,0.00046292479964904487,6.356398807838559e-05
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,95,0.7671568627450981,0.8531684698608965,1.1591795212965843,0.035654520018336675,0.002982518868520856,0.0037399902939796448,0.0007574714254587889
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,96,0.8014705882352942,0.8720379146919431,0.8906773537700977,0.13581785110679148,0.002960802987217903,0.00419250875711441,0.001231705886311829
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,97,0.8602941176470589,0.9008695652173913,0.5337326020394981,0.15073008884210137,0.0037815524265170097,0.005555049516260624,0.0017734969733282924
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,98,0.8529411764705882,0.8892988929889298,0.49684271940450164,0.07052248335288216,0.0020940101239830256,0.0025268616154789925,0.0004328514914959669
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,99,0.8333333333333334,0.8702290076335878,0.526067542030896,0.08702612159540876,0.002410030923783779,0.002936341566964984,0.0005263107013888657
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,100,0.8553921568627451,0.8921389396709324,0.46580198003600043,0.07598224887624384,0.003812845330685377,0.005489729344844818,0.0016768841305747628
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,101,0.8627450980392157,0.901060070671378,0.43412638981552687,0.0595649199715505,0.001994140213355422,0.0024407757446169853,0.00044663561857305467
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,102,0.8651960784313726,0.9046793760831889,0.4429327509338584,0.04818645392855009,0.0006254295585677028,0.000794079271145165,0.00016864972712937742
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,103,0.8553921568627451,0.8987993138936535,0.4540799394154045,0.07471555961916844,0.0026104485150426626,0.003137646708637476,0.0005271981353871524
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,104,0.8529411764705882,0.8976109215017065,0.4659993621411131,0.05472665243626883,0.0006664336542598903,0.0007597716758027673,9.333801426691934e-05
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,105,0.8504901960784313,0.8953687821612349,0.4615259853593421,0.051736692843648305,0.0005635345005430281,0.0006723797414451838,0.00010884523362619802
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,106,0.8602941176470589,0.900523560209424,0.4639761540673527,0.038632458106925095,0.00046465202467516065,0.0005834386101923883,0.00011878660006914288
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,107,0.8676470588235294,0.9021739130434783,0.46536225253058705,0.08221370809866736,0.0013513866579160094,0.0017570883501321077,0.00040570166311226785
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,108,0.8504901960784313,0.8868274582560297,0.4995236260834716,0.05376149184691409,0.0007069568382576108,0.00084760005120188,0.00014064324204809964
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,109,0.8602941176470589,0.8957952468007313,0.4779108018961315,0.1039235126382361,0.0030784723348915577,0.004119670018553734,0.0010411975672468543
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,110,0.8700980392156863,0.9048473967684022,0.4731148485614754,0.06165427706825237,0.0013333973474800587,0.0015376200899481773,0.00020422274246811867
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,111,0.8602941176470589,0.9015544041450777,0.5171535033732653,0.029703880854261417,0.000697934883646667,0.0008817012421786785,0.0001837663585320115
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.001,SGD,0.001,112,0.8553921568627451,0.9005059021922428,0.5837560798139677,0.05203307287689919,0.0015773187624290586,0.001863952144049108,0.0002866333816200495
