,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,36,0.3161764705882353,0.0,0.7446957791552824,0.707763957977295,0.0004229879705235362,0.0007421168847940862,0.00031912891427055
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,37,0.3161764705882353,0.0,0.7446513795385173,0.7061162203550339,0.0003203164378646761,0.0006813068175688386,0.0003609903797041625
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,38,0.3161764705882353,0.0,0.7446089901176154,0.664289640635252,0.000621643615886569,0.0006889732321724296,6.732958718203008e-05
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,39,0.3161764705882353,0.0,0.744563383214614,0.7122742965817451,0.0002453093766234815,0.0008414689218625426,0.0005961595452390611
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,40,0.3161764705882353,0.0,0.744517465432485,0.6943024262785912,0.0004316819831728935,0.0006930453237146139,0.0002613633405417204
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,41,0.3161764705882353,0.0,0.7444709773157158,0.6884072788059712,0.0005053499480709434,0.0007943663513287902,0.0002890164323616773
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,42,0.3161764705882353,0.0,0.744424140920826,0.6829580575227737,0.0005626431666314602,0.0008337076287716627,0.00027106443303637207
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,43,0.3161764705882353,0.0,0.7443751318781984,0.7075803235173226,0.00030477496329694986,0.0008143244776874781,0.0005095495143905282
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,44,0.3161764705882353,0.0,0.7443270578103907,0.6920531988143921,0.00037274917121976614,0.0005425721174106002,0.00016982294619083405
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,45,0.3161764705882353,0.0,0.7442783526345795,0.692992813885212,0.00043045292841270566,0.0007532840245403349,0.0003228310961276293
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,46,0.3161764705882353,0.0,0.7442306268448923,0.6868629470467568,0.00040946691296994686,0.0005764135858044028,0.00016694665828254074
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,47,0.3161764705882353,0.0,0.7441817393489912,0.6971195802092552,0.0004149644519202411,0.0007948154816403985,0.0003798510297201574
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,48,0.3161764705882353,0.0,0.7441310800758063,0.7015834346413612,0.0003326687146909535,0.0008095672237686813,0.0004768985090777278
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,49,0.3161764705882353,0.0,0.744084028636708,0.6580684840679168,0.0005124102463014424,0.0005399768124334514,2.7566555218072608e-05
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,50,0.3161764705882353,0.0,0.7440381202043271,0.6758826225996017,0.000477530324133113,0.0006239467184059322,0.00014641639427281916
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,51,0.3161764705882353,0.0,0.7439943552017212,0.6793621152639389,0.0004220023984089494,0.0004911432042717934,6.914082041475922e-05
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,52,0.3161764705882353,0.0,0.7439494261554643,0.7036894708871841,0.00031203567050397396,0.0006480996962636709,0.00033606402575969696
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,53,0.3161764705882353,0.0,0.743908521007089,0.6541558146476746,0.00045963795855641365,0.0004656790697481483,6.041109827492619e-06
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,54,0.3161764705882353,0.0,0.7438659142045414,0.6951586440205574,0.000444841745775193,0.0008103423751890659,0.00036550062941387296
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,55,0.3161764705882353,0.0,0.7438234114179424,0.6926779627799988,0.00041035382309928536,0.0006034307880327106,0.0001930769649334252
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,56,0.3161764705882353,0.0,0.7437816016814288,0.6844321668148041,0.0004419810720719397,0.0005847984575666487,0.00014281740004662424
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,57,0.3161764705882353,0.0,0.7437398106444115,0.6780506938695907,0.0005335714668035507,0.0007211602060124278,0.00018758875376079232
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,58,0.3161764705882353,0.0,0.7436959801935682,0.6929159730672836,0.0004507320118136704,0.0008709102403372526,0.0004201782285235822
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,59,0.3161764705882353,0.0,0.7436513491705352,0.6991096988320351,0.0004319839645177126,0.0007263866136781871,0.00029440264916047454
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,60,0.3161764705882353,0.0,0.7436069507224887,0.6916425682604312,0.00043893014662899077,0.0006422530859708786,0.00020332293934188783
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,61,0.3161764705882353,0.0,0.7435641312131694,0.6775596626102924,0.0005118073895573616,0.0006019162246957421,9.010883513838053e-05
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,62,0.3161764705882353,0.0,0.7435213175474429,0.685461113601923,0.0005015997448936105,0.0007017160532996058,0.00020011629385408014
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,63,0.3161764705882353,0.0,0.743480831969018,0.6591813616454602,0.0005645434721373022,0.0006086491048336029,4.410565088619478e-05
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,64,0.3161764705882353,0.0,0.7434419650657504,0.6745424769818783,0.0004368231166154146,0.0005037180962972343,6.689496512990445e-05
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,65,0.3161764705882353,0.0,0.7434049435690337,0.6687375478446483,0.0005425185663625598,0.0005919508985243738,4.9432317609898746e-05
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,66,0.3161764705882353,0.0,0.7433654619198219,0.6890717387199402,0.00047865399392321706,0.0008891428005881608,0.0004104888066649437
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,67,0.3161764705882353,0.0,0.7433250686701607,0.6855545952916146,0.00047562667168676853,0.0007390292594209313,0.0002634025877341628
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,68,0.3161764705882353,0.0,0.7432827119733773,0.7046432197093964,0.00027084856992587447,0.0006583876092918217,0.00038753903936594725
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,69,0.3161764705882353,0.0,0.7432397487116795,0.682238943874836,0.0005511706112883985,0.0008129164343699813,0.0002617458230815828
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,70,0.3161764705882353,0.0,0.7431946782504811,0.7055789574980735,0.0003232061571907252,0.0007653177017346025,0.00044211154454387724
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,71,0.3161764705882353,0.0,0.7431496346698088,0.706902788579464,0.0002955131058115512,0.0005193036049604416,0.00022379049914889038
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,72,0.3161764705882353,0.0,0.7431071716196397,0.6639657199382782,0.0005316632450558245,0.000577252940274775,4.5589713408844545e-05
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,73,0.3161764705882353,0.0,0.7430645227432251,0.7024045422673225,0.00034663191763684154,0.000560897751711309,0.0002142658195225522
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,74,0.3161764705882353,0.0,0.7430234902045306,0.6727959260344505,0.0005085095763206482,0.0005880917306058109,7.958214700920507e-05
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,75,0.3161764705882353,0.0,0.742980462663314,0.6982698388397693,0.00038584499270655215,0.0007946467958390713,0.0004088018031325191
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,76,0.3161764705882353,0.0,0.7429347552505194,0.6848782241344452,0.0005091306520625949,0.0010432297131046653,0.0005340990610420704
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,77,0.3161764705882353,0.0,0.7428869827120912,0.6958547756075859,0.00046492877299897373,0.0009461685549467802,0.0004812397819478065
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,78,0.3161764705882353,0.0,0.7428407189892787,0.6814414501190186,0.000503788236528635,0.0006255411426536739,0.00012175292067695409
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,79,0.3161764705882353,0.0,0.7427960832913717,0.6679271519184112,0.0005760539788752794,0.0006780670373700559,0.00010201308759860694
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,80,0.3161764705882353,0.0,0.7427549128438912,0.6581972107291222,0.0009156265878118575,0.0009939458686858416,7.831928814994171e-05
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,81,0.3161764705882353,0.0,0.7427185925782895,0.6461110149111068,0.00045918909017927945,0.0004712992813438177,1.211019934999058e-05
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,82,0.3161764705882353,0.0,0.7426807927150353,0.6935190132686071,0.0004094027099199593,0.0006975434953346848,0.00028814078541472554
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,83,0.3161764705882353,0.0,0.7426411848442227,0.6953544182436808,0.0005136142717674375,0.0008748582331463695,0.000361243961378932
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,84,0.3161764705882353,0.0,0.7425988854146471,0.7037333028657097,0.00032719969749450684,0.0008084308938123286,0.00048123119631782174
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,85,0.3161764705882353,0.0,0.7425534164204317,0.6941062671797618,0.0003830002387985587,0.0009816865203902125,0.0005986862815916538
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,86,0.3161764705882353,0.0,0.7425090600462521,0.6746245341641564,0.0005612361710518599,0.0006972402916289866,0.00013600412057712674
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,87,0.3161764705882353,0.0,0.7424632544611015,0.6928705607141767,0.00046981158084236085,0.0008452330366708338,0.00037542145582847297
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,88,0.3161764705882353,0.0,0.742420053949543,0.6711805266993387,0.0004496823821682483,0.0004958531935699284,4.6170807763701305e-05
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,89,0.3161764705882353,0.0,0.7423793802074358,0.6753061558519091,0.00041917592170648277,0.00045793954632245004,3.876361734000966e-05
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,90,0.3161764705882353,0.0,0.7423381571676216,0.6793086103030613,0.0005566660547628999,0.0007918578339740634,0.00023519179376307875
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,91,0.3161764705882353,0.0,0.742297560560937,0.6982096632321675,0.00027361029060557485,0.00041199842235073447,0.0001383881171932444
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,92,0.3161764705882353,0.0,0.7422577084279528,0.6813377181688944,0.0005001631798222661,0.0006283123511821032,0.00012814915680792183
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,93,0.3161764705882353,0.0,0.7422147872401219,0.693139245112737,0.00043929024832323194,0.0009898545686155558,0.0005505643202923238
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,94,0.3161764705882353,0.0,0.7421665694199356,0.7229383170604706,3.7032412365078926e-05,0.0010560295777395368,0.0010189971653744578
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,95,0.3161764705882353,0.0,0.7421146935107661,0.715726097424825,0.00026553310453891754,0.00106744933873415,0.0008019162341952324
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,96,0.3161764705882353,0.0,0.742063493120904,0.6837457676728567,0.0005767522379755974,0.0008039691019803286,0.00022721684945281595
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,97,0.3161764705882353,0.0,0.7420161752139821,0.6548388610283534,0.0004826543154194951,0.0005084283766336739,2.5774064852157608e-05
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,98,0.3161764705882353,0.0,0.741967452507393,0.7117333233356475,0.00025596198975108564,0.0006706862477585673,0.0004147242580074817
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,99,0.3161764705882353,0.0,0.7419239890341666,0.64553262591362,0.00041451354627497494,0.00042001629481092095,5.502734893525485e-06
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,100,0.3161764705882353,0.0,0.7418785656199736,0.691539454460144,0.00043807688052766025,0.0008805360412225127,0.00044245916069485247
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,101,0.3161764705882353,0.0,0.741831940763137,0.6876883804798126,0.000517970067448914,0.0008787834085524082,0.00036081334110349417
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,102,0.3161764705882353,0.0,0.7417902034871718,0.6629538913567862,0.0003606942482292652,0.0003917439316865057,3.104967618128285e-05
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,103,0.3161764705882353,0.0,0.7417480092422635,0.6963972985744477,0.00036990735679864883,0.0006128022214397788,0.0002428948791930452
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,104,0.3161764705882353,0.0,0.7417047666568383,0.6949256877104442,0.0004184232384432107,0.0007259888807311654,0.0003075656422879547
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,105,0.3161764705882353,0.0,0.7416621750476313,0.6977938652038574,0.0002411238383501768,0.0003926224890165031,0.00015149865066632628
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,106,0.3161764705882353,0.0,0.7416198253631592,0.6916667143503824,0.0003715648199431598,0.0005545890890061855,0.00018302425451111048
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,107,0.3161764705882353,0.0,0.7415805552520004,0.6575881818930307,0.0005178230348974466,0.0005397110362537205,2.1888030460104346e-05
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,108,0.3161764705882353,0.0,0.7415404658691556,0.6882003784179688,0.0005157141131348908,0.0007675726665183902,0.0002518585533834994
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,109,0.3161764705882353,0.0,0.7414971122554704,0.7129695057868958,0.00024083477910608053,0.000829109107144177,0.0005882743280380964
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,110,0.3161764705882353,0.0,0.7414560341367534,0.6462086459000906,0.0007412418490275741,0.0007925552781671286,5.131341822561808e-05
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,111,0.3161764705882353,0.0,0.7414118624201008,0.7074695964654285,0.00029742380138486624,0.0008689371752552688,0.0005715133738704026
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,112,0.3161764705882353,0.0,0.7413685298433491,0.6785327603419622,0.0005421846290118992,0.0006874387036077678,0.00014525408914778382
112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,113,0.3161764705882353,0.0,0.7413256565729777,0.6851100703080496,0.0004486198304221034,0.0006191488355398178,0.0001705290051177144
113,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,114,0.3161764705882353,0.0,0.7412867557768729,0.6495714286963145,0.0004749121144413948,0.00048009349848143756,5.1813940444844775e-06
114,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,115,0.3161764705882353,0.0,0.7412477112283894,0.7053387363751729,0.00024151800607796758,0.0004234404768794775,0.00018192247080150992
115,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.0001,0.9,SGD,0.001,116,0.3161764705882353,0.0,0.7412056957974154,0.7023628135522206,0.00027558283181861043,0.0007966325501911342,0.0005210497183725238
