,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
10,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,11,0.6838235294117647,0.8122270742358079,0.6387420787530786,0.645152673125267,0.00047837288002483547,0.0004880262422375381,9.653368579165544e-06
11,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,12,0.6838235294117647,0.8122270742358079,0.6341996975973541,0.5953104428946971,0.0005154584650881588,0.0005288812681101263,1.3422831216303166e-05
12,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,13,0.6838235294117647,0.8122270742358079,0.6306545015643624,0.5892649821937084,0.0006449376232922077,0.0006556835724040866,1.0745969120762311e-05
13,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,14,0.6838235294117647,0.8122270742358079,0.6277651897832459,0.5564794786274433,0.00042494700755923986,0.0005036162910982966,7.866929081501439e-05
14,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,15,0.6838235294117647,0.8122270742358079,0.6256737603860743,0.5359961099922657,0.0003656385815702379,0.00042686122469604015,6.122263584984466e-05
15,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,16,0.6838235294117647,0.8122270742358079,0.6245688743451062,0.5469740889966488,0.0006193547742441297,0.0006315578939393163,1.2203145161038265e-05
16,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,17,0.6838235294117647,0.8122270742358079,0.624334866509718,0.6549028530716896,0.0005356668843887746,0.0005910356994718313,5.536882963497192e-05
17,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,18,0.6838235294117647,0.8122270742358079,0.6244663946768817,0.694263682514429,0.0004605834255926311,0.0005526152672246099,9.203184163197875e-05
18,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,19,0.6838235294117647,0.8122270742358079,0.6247158623209187,0.5943617552518845,0.0005267990054562688,0.0005365494871512055,9.75050079432549e-06
19,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,20,0.6838235294117647,0.8122270742358079,0.6247851281773811,0.7008406095206737,0.0006243273383006454,0.0007869761902838945,0.00016264882287941873
20,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,21,0.6838235294117647,0.8122270742358079,0.6244772462283864,0.8130706831812858,0.0005218078149482608,0.0009977268055081367,0.0004759190196637064
21,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,22,0.6838235294117647,0.8122270742358079,0.6242379218924279,0.6903744168579579,0.0005550907808355987,0.0006645550602115691,0.0001094643012038432
22,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,23,0.6838235294117647,0.8122270742358079,0.6243889851897371,0.7832065459340811,0.0004300254804547876,0.0007578977383673191,0.0003278722579125315
23,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,24,0.6838235294117647,0.8122270742358079,0.6252048845384636,0.6192304536700248,0.0006261422531679273,0.0006517962901853025,2.5654033379396424e-05
24,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,25,0.6838235294117647,0.8122270742358079,0.6268281060106614,0.6458546817302704,0.0007804810302332044,0.0008404036634601653,5.992265141685493e-05
25,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,26,0.6838235294117647,0.8122270742358079,0.6281687617301941,0.47070416882634164,0.00023218014393933117,0.00041223643347620964,0.00018005628953687847
26,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,27,0.6838235294117647,0.8122270742358079,0.6292124168545592,0.5544089853763581,0.0003700413799379021,0.00042240304173901677,5.2361654525157064e-05
27,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,28,0.6838235294117647,0.8122270742358079,0.6293597764828626,0.4805759109556675,0.0002847001305781305,0.0004695730749517679,0.00018487295892555267
28,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,29,0.6838235294117647,0.8122270742358079,0.630364433223126,0.7190891481935978,0.00041336685535497963,0.0005781154613941908,0.00016474860603921115
29,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,30,0.6838235294117647,0.8122270742358079,0.6304136719189438,0.5144184492528439,9.548253729008138e-05,0.0002614741097204387,0.00016599157243035734
30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,31,0.6838235294117647,0.8122270742358079,0.6302173944080577,0.5795926317572594,0.000541949353646487,0.0005562066216953099,1.425729351467453e-05
31,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,32,0.6838235294117647,0.8122270742358079,0.629915226908291,0.6035555697977543,0.00040094531141221523,0.00040817720582708716,7.2318844104302116e-06
32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,33,0.6838235294117647,0.8122270742358079,0.6300523625869378,0.6627305202186108,0.0005445817951112986,0.0005880632670596242,4.348147558630444e-05
33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,34,0.6838235294117647,0.8122270742358079,0.6306536729429283,0.6629047118127346,0.0005716353771276772,0.000621275044977665,4.9639678763924167e-05
34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,35,0.6838235294117647,0.8122270742358079,0.6308117748475542,0.5596465997397899,0.0005162116722203791,0.0005478507955558598,3.163914880133234e-05
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,36,0.6838235294117647,0.8122270742358079,0.6306841583812938,0.5915309071540833,0.0004509905993472785,0.0004752974782604724,2.4306891646119766e-05
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,37,0.6838235294117647,0.8122270742358079,0.6301347858765546,0.5675433874130249,0.00039589396328665316,0.00043781561544165015,4.1921648517018184e-05
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,38,0.6838235294117647,0.8122270742358079,0.6300713256293652,0.6447702080011368,0.0007179250824265182,0.0007584854611195624,4.0560393244959414e-05
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,39,0.6838235294117647,0.8122270742358079,0.6291687418432796,0.511447574198246,0.00025033490965142846,0.00040052825352177024,0.00015019332931842655
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,40,0.6838235294117647,0.8122270742358079,0.6281590800659329,0.5789634451270104,0.0004894158337265253,0.0005087300087325275,1.93141804629704e-05
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,41,0.6838235294117647,0.8122270742358079,0.6271172761917114,0.5689040645956993,0.00061157310847193,0.0006339331157505512,2.2360021830536425e-05
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,42,0.6838235294117647,0.8122270742358079,0.6262204769779655,0.5758776590228081,0.0006168110412545502,0.000622162944637239,5.351904746930813e-06
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,43,0.6838235294117647,0.8122270742358079,0.6251656629291236,0.5167475089430809,0.0003396848333068192,0.00041956931818276644,7.988447032403201e-05
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,44,0.6838235294117647,0.8122270742358079,0.6244585274481306,0.6270917885005474,0.0004821536422241479,0.0005014494527131319,1.9295803213026375e-05
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,45,0.6838235294117647,0.8122270742358079,0.6238749120749679,0.5710090592503547,0.0004942413070239127,0.0005014652269892395,7.223894954222487e-06
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,46,0.6838235294117647,0.8122270742358079,0.623612746888516,0.6197270452976227,0.0006808600155636668,0.0007244741427712142,4.361413084552623e-05
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,47,0.6838235294117647,0.8122270742358079,0.6231600420147765,0.5416027016937732,0.021449759602546692,0.024617740884423256,0.003167981980368495
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,48,0.6838235294117647,0.8122270742358079,0.6232389614862555,0.49781183898448944,0.0013302236329764128,0.0014957524836063385,0.00016552885062992573
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,49,0.6838235294117647,0.8122270742358079,0.6238326617315704,0.697552838549018,0.005595935974270105,0.006399724632501602,0.0008037887746468186
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,50,0.6838235294117647,0.8122270742358079,0.6232854063604393,0.6249172206968069,0.0008792812004685402,0.0009876395342871547,0.00010835834837052971
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,51,0.6838235294117647,0.8122270742358079,0.62276198349747,0.6888621505349874,0.0020765631925314665,0.0023008575662970543,0.0002242944756289944
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,52,0.6838235294117647,0.8122270742358079,0.6236576332765467,0.5531848311424256,0.0006684157415293157,0.0007112299790605903,4.2814215703401715e-05
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,53,0.6838235294117647,0.8122270742358079,0.6236937624566695,0.7379280246794224,0.000817342777736485,0.0011648066574707627,0.0003474638797342777
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,54,0.6838235294117647,0.8122270742358079,0.6236614830353681,0.5230597861111164,0.0007546540582552552,0.0007921542273834348,3.750015457626432e-05
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,55,0.6838235294117647,0.8122270742358079,0.6237374491551343,0.610989897698164,0.000603735854383558,0.0006298086955212057,2.6072850232594647e-05
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,56,0.6838235294117647,0.8122270742358079,0.6241972393849317,0.6052158504724503,0.0006849836208857596,0.0007068987470120192,2.191511885030195e-05
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,57,0.6838235294117647,0.8122270742358079,0.6247803352627099,0.5855598889291287,0.000840222870465368,0.0008655471610836685,2.5324288799311034e-05
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,58,0.6838235294117647,0.8122270742358079,0.6251322603693196,0.5019921354949475,0.0007294535753317177,0.0008323158835992217,0.0001028623228194192
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,59,0.6838235294117647,0.8122270742358079,0.6252593135132509,0.5586333364248276,0.0006982392515055835,0.0007323940517380834,3.415480023249984e-05
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,60,0.6838235294117647,0.8122270742358079,0.6253673031049616,0.6013672716915608,0.0006091216928325593,0.0006185034289956093,9.381759809912182e-06
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,61,0.6838235294117647,0.8122270742358079,0.6257922900658027,0.6285439871251584,0.0009070807718671858,0.0009580884943716228,5.1007740694331005e-05
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,62,0.6838235294117647,0.8122270742358079,0.6259644580822364,0.5653570979833603,0.0007771606906317174,0.0008004774572327733,2.3316764782066457e-05
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,63,0.6838235294117647,0.8122270742358079,0.626669377672906,0.6297634597867727,0.0009503377368673682,0.001038537360727787,8.819965296424925e-05
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,64,0.6838235294117647,0.8122270742358079,0.6278683175058926,0.6249001450836659,0.0007371300016529858,0.0007782151806168258,4.1085171687882394e-05
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,65,0.6838235294117647,0.8122270742358079,0.6298690414896199,0.6276071637868881,0.0008784960373304784,0.0009355225483886898,5.7026489230338484e-05
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,66,0.6838235294117647,0.8122270742358079,0.6304691959829891,0.5016573004424572,0.0008710904512554407,0.0010468550026416779,0.0001757645804900676
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,67,0.6838235294117647,0.8122270742358079,0.6301712627504387,0.5430869162082672,0.0008189618238247931,0.0008798760245554149,6.0914186178706586e-05
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,68,0.6838235294117647,0.8122270742358079,0.6285654662870893,0.5459280081093312,0.0005171024822629988,0.0006447499617934227,0.00012764746497850865
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,69,0.6838235294117647,0.8122270742358079,0.6266767487806433,0.5446143828332424,0.001001162687316537,0.0010399954626336694,3.883277531713247e-05
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,70,0.6838235294117647,0.8122270742358079,0.6239789648383272,0.4859843641519547,0.0006920421728864312,0.00096169114112854,0.0002696489682421088
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,71,0.6838235294117647,0.8122270742358079,0.622462675851934,0.5971377283334732,0.0005326568498276174,0.0005451479810290039,1.249114029633347e-05
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,72,0.6838235294117647,0.8122270742358079,0.6220528617793438,0.6110887061804533,0.0010509693529456854,0.0011793272569775581,0.0001283579331357032
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,73,0.6838235294117647,0.8122270742358079,0.6220665264363382,0.5807665981352329,0.0007772727403789759,0.0007876080344431102,1.0335296792618465e-05
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,74,0.6838235294117647,0.8122270742358079,0.6220374171640358,0.5805452670902014,0.0011968360049650073,0.0012900944566354156,9.325842256657779e-05
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,75,0.6838235294117647,0.8122270742358079,0.6225586112807778,0.4730969175696373,0.0008054192876443267,0.0009103526826947927,0.0001049334168783389
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,76,0.6838235294117647,0.8122270742358079,0.6243389272222332,0.40971036031842234,0.001121387118473649,0.0012396816164255142,0.00011829443974420428
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,77,0.6838235294117647,0.8122270742358079,0.6282556553681692,0.419562242180109,0.0009994144784286618,0.001105321105569601,0.00010590664169285446
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,78,0.6838235294117647,0.8122270742358079,0.6310241012012258,0.5951737582683563,0.0011730205733329058,0.0013008387759327888,0.00012781814439222217
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,79,0.6838235294117647,0.8122270742358079,0.6314908096603319,0.5451821073889732,0.0014919613022357225,0.0016372287645936012,0.00014526750601362437
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,80,0.6838235294117647,0.8122270742358079,0.6274672285014508,0.6725613489747048,0.0010477171745151281,0.001581646385602653,0.0005339292110875249
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,81,0.6838235294117647,0.8122270742358079,0.6211696161943323,0.694983463202204,0.0011699484894052148,0.0020492321345955133,0.0008792836451902986
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,82,0.6838235294117647,0.8122270742358079,0.619271003148135,0.5180903324059078,0.000948244531173259,0.0009649347048252821,1.669020093686413e-05
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,83,0.6838235294117647,0.8122270742358079,0.6200719499120525,0.48549630216189793,0.0009726976277306676,0.0010509927524253726,7.829515379853547e-05
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,84,0.6838235294117647,0.8122270742358079,0.6208335389109219,0.45230286930288593,0.0008962113643065095,0.001135380589403212,0.00023916919599287212
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,85,0.6838235294117647,0.8122270742358079,0.6199320221648497,0.41241582376616337,0.0009674036991782486,0.0013455824228003621,0.00037817872362211347
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,86,0.6838235294117647,0.8122270742358079,0.6192589659316867,0.5295058518648148,0.001365256030112505,0.0013926161918789148,2.7360181775293313e-05
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,87,0.6838235294117647,0.8122270742358079,0.6181609466964123,0.47062847060816626,0.0010573876788839698,0.001208626083098352,0.00015123837511055171
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,88,0.6838235294117647,0.8122270742358079,0.6177084212209664,0.6127789582524981,0.0009803909342736006,0.0010713865049183369,9.099562157643959e-05
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,89,0.6838235294117647,0.8122270742358079,0.6174833236956129,0.5987745059388023,0.0010498156771063805,0.0011547583853825927,0.00010494274465600029
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,90,0.6838235294117647,0.8122270742358079,0.6171487365283218,0.4983858023371016,0.0012835095403715968,0.001314483699388802,3.0974137189332396e-05
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,91,0.6838235294117647,0.8122270742358079,0.6168589469264535,0.5906337981422742,0.0007476321188732982,0.0007679307600483298,2.0298615709180012e-05
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,92,0.6838235294117647,0.8122270742358079,0.616725028145547,0.579950090746085,0.0011026583379134536,0.001160868676379323,5.821038575959392e-05
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,93,0.6838235294117647,0.8122270742358079,0.6160050174769234,0.4337045798699061,0.001034935936331749,0.001276876195333898,0.00024194027355406433
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,94,0.6838235294117647,0.8122270742358079,0.6161944521408455,0.3538754239678382,7.952703163027763e-05,0.0010471825953572989,0.0009676555637270212
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,95,0.6838235294117647,0.8122270742358079,0.6218433567121917,0.4170194973548253,0.00045991194201633334,0.0008321857312694192,0.00037227378925308585
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,96,0.6838235294117647,0.8122270742358079,0.6310138211530798,0.4836656913161278,0.001528250752016902,0.0015644495142623782,3.619880590122193e-05
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,97,0.6838235294117647,0.8122270742358079,0.6362830190097585,0.596947830915451,0.0013538508210331202,0.0017848708666861057,0.0004310200165491551
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,98,0.6838235294117647,0.8122270742358079,0.6426075568386153,0.47317794114351275,0.0008037273655645549,0.0008270780090242624,2.335062890779227e-05
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,99,0.6838235294117647,0.8122270742358079,0.6373321901933819,0.7162619243065516,0.0010350093943998218,0.002224505878984928,0.0011894964845851064
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,100,0.6838235294117647,0.8122270742358079,0.633246945399864,0.4292404438058536,0.0012558780144900084,0.0012770703760907054,2.1192419808357954e-05
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,101,0.6838235294117647,0.8122270742358079,0.6301533223367205,0.414327676097552,0.0014742360217496753,0.0014970930060371757,2.2856951545691118e-05
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,102,0.6838235294117647,0.8122270742358079,0.6204424383593541,0.6955589175224305,0.001025796984322369,0.0019968284759670496,0.0009710314916446805
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,103,0.6838235294117647,0.8122270742358079,0.6142018051708446,0.5332733874519666,0.0009305232670158148,0.0009592940332368016,2.8770771677955054e-05
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,104,0.6838235294117647,0.8122270742358079,0.6114180128948361,0.4791856572031975,0.0012370210606604815,0.0012640237109735608,2.7002603019354865e-05
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,105,0.6838235294117647,0.8122270742358079,0.6111273420791999,0.5617724940180778,0.0006922001484781504,0.0007182467961683869,2.604665314720478e-05
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,106,0.6887254901960784,0.8145985401459854,0.612364649772644,0.5358080302675565,0.0008802142692729831,0.0009199522319249809,3.973796992795542e-05
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,107,0.7009803921568627,0.8195266272189349,0.6177304322813072,0.5769030983249347,0.0013094814494252205,0.0015702759847044945,0.0002607945934869349
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,108,0.7107843137254902,0.8228228228228228,0.6236573825864231,0.4939435377717018,0.001325755612924695,0.0014221708988770843,9.641522774472833e-05
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,109,0.7132352941176471,0.8240601503759398,0.623054190009248,0.47421013464530304,0.0006095647113397717,0.001141048502177,0.0005314837908372283
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,110,0.7132352941176471,0.8240601503759398,0.6226956949514502,0.45748367309570315,0.0017629469512030482,0.0018509345827624202,8.798763883532956e-05
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,111,0.7083333333333334,0.8215892053973014,0.615139830346201,0.40533481289943063,0.0009735970525071025,0.001641917391680181,0.0006683203391730785
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.1,0.9,SGD,0.001,112,0.7107843137254902,0.8238805970149253,0.6090841345927295,0.4900972376267115,0.0015064275357872248,0.0015960190212354064,8.959146362030879e-05
