,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
12,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,13,0.6838235294117647,0.8122270742358079,0.6328572525697596,0.5884922675788402,0.00121497199870646,0.001301020965911448,8.604895992903039e-05
13,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,14,0.6838235294117647,0.8122270742358079,0.6274060764733482,0.5593662865459919,0.00047583325067535043,0.0005627858336083591,8.695257565705106e-05
14,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,15,0.6838235294117647,0.8122270742358079,0.624604101858887,0.5337310060858727,0.00037792528746649623,0.00044064660323783755,6.27213012194261e-05
15,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,16,0.6838235294117647,0.8122270742358079,0.6242382473805371,0.5406284190714359,0.000684700789861381,0.0006980630569159985,1.3362287063500844e-05
16,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,17,0.6838235294117647,0.8122270742358079,0.6255946387262905,0.6510079056024551,0.0006879562861286104,0.000761846371460706,7.389009260805324e-05
17,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,18,0.6838235294117647,0.8122270742358079,0.6294601320051679,0.6758102461695671,0.0004652361967600882,0.0005262043559923768,6.096817014622502e-05
18,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,19,0.6838235294117647,0.8122270742358079,0.6282783986306658,0.5900635585188866,0.0005297641619108617,0.0005375382024794817,7.774051482556388e-06
19,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,20,0.6838235294117647,0.8122270742358079,0.634651815774394,0.6595365464687347,0.0006199425552040339,0.0006892199162393808,6.927734648343176e-05
20,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,21,0.6838235294117647,0.8122270742358079,0.6535024222205666,0.7129624500870705,0.0004784380435012281,0.0007013760041445494,0.0002229379751952365
21,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,22,0.6838235294117647,0.8122270742358079,0.6545896471715441,0.6457960963249206,0.0004634961951524019,0.00046708621084690094,3.5900015973311383e-06
22,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,23,0.6838235294117647,0.8122270742358079,0.6693908046273624,0.6837242372334004,0.0004047360853292048,0.0004751745145767927,7.043843652354553e-05
23,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,24,0.6838235294117647,0.8122270742358079,0.6579321026802063,0.6196253083646297,0.0006068908842280507,0.0006470994558185339,4.020854248665273e-05
24,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,25,0.6838235294117647,0.8122270742358079,0.6565109701717601,0.6182249300181866,0.0007979063084349036,0.0008063266286626458,8.420311132795177e-06
25,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,26,0.6838235294117647,0.8122270742358079,0.6310136639604381,0.551505734026432,0.0002410725865047425,0.000650255533400923,0.0004091829468961805
26,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,27,0.6838235294117647,0.8122270742358079,0.6260125374092775,0.5564619980752468,0.0003267539432272315,0.00039217201992869377,6.54180912533775e-05
27,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,28,0.6838235294117647,0.8122270742358079,0.6240315180198819,0.4629539422690868,0.0003207110275980085,0.0004987508291378617,0.00017803980153985322
28,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,29,0.6838235294117647,0.8122270742358079,0.6286468038371965,0.761604530364275,0.000503036193549633,0.0008335623424500227,0.0003305261197965592
29,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,30,0.6838235294117647,0.8122270742358079,0.6236802146715277,0.5061716198921203,0.00011430583253968507,0.0002932496718131006,0.0001789438392734155
30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,31,0.6838235294117647,0.8122270742358079,0.6236489707348394,0.5674805983901023,0.000641053426079452,0.0006454983958974481,4.444990281626815e-06
31,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,32,0.6838235294117647,0.8122270742358079,0.6237575739037757,0.5975214254111052,0.0004790986713487655,0.0004885876551270485,9.488972864346579e-06
32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,33,0.6838235294117647,0.8122270742358079,0.6268933438787273,0.6693540893495082,0.0008099120459519327,0.0009360375115647912,0.00012612548016477376
33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,34,0.6838235294117647,0.8122270742358079,0.6327356713659623,0.6597381263971329,0.000650170084554702,0.0007164087728597224,6.623868102906272e-05
34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,35,0.6838235294117647,0.8122270742358079,0.6273646506608701,0.5565759614109993,0.0005913740023970604,0.000638405152130872,4.7031138819875196e-05
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,36,0.6838235294117647,0.8122270742358079,0.6258120402401569,0.5848902940750123,0.0004077800549566746,0.00041769168456085026,9.911644156090915e-06
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,37,0.6838235294117647,0.8122270742358079,0.6236943152605319,0.5550866656005382,0.00043843232560902834,0.00046923296758905053,3.0800627428106964e-05
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,38,0.6838235294117647,0.8122270742358079,0.627697055830675,0.6464368730783463,0.0008517885580658913,0.0009366192971356213,8.483072451781482e-05
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,39,0.6838235294117647,0.8122270742358079,0.6229718625545502,0.5007834829390049,0.0002994005917571485,0.0004717041738331318,0.00017230359662789851
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,40,0.6838235294117647,0.8122270742358079,0.622905337343029,0.5633434996008873,0.0005794024327769876,0.0005847264546900988,5.32400144948042e-06
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,41,0.6838235294117647,0.8122270742358079,0.6228508990184933,0.5533368095755578,0.0007034693262539804,0.0007108777645044029,7.408412329823477e-06
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,42,0.6838235294117647,0.8122270742358079,0.6226567263696708,0.5637141175568103,0.0007390479440800846,0.0007474395097233355,8.391578376176767e-06
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,43,0.6838235294117647,0.8122270742358079,0.6245949478710399,0.49340575337409975,0.0004923134692944586,0.0005642321775667369,7.191871554823592e-05
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,44,0.6838235294117647,0.8122270742358079,0.6224110184931287,0.6253501392900944,0.0005932809435762465,0.0006482852622866631,5.500432962435298e-05
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,45,0.6838235294117647,0.8122270742358079,0.6224660131276822,0.5582801595330238,0.0006010562065057456,0.0006102148327045143,9.15865439310437e-06
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,46,0.6838235294117647,0.8122270742358079,0.6220612666186165,0.6081469900906086,0.0007390576065517962,0.0007819230668246746,4.286544935894199e-05
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,47,0.6838235294117647,0.8122270742358079,0.6221276352218553,0.5268669657409191,0.0006720789824612439,0.0007056164322420955,3.3537460694788024e-05
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,48,0.6838235294117647,0.8122270742358079,0.6263878257835612,0.47866823002696035,0.0005601134616881609,0.0006337942904792726,7.368082879111171e-05
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,49,0.6838235294117647,0.8122270742358079,0.6222894355362537,0.6939224936068058,0.0008963269647210836,0.0011918973177671432,0.0002955703530460596
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,50,0.6838235294117647,0.8122270742358079,0.6236902563010945,0.596553660184145,0.001014837995171547,0.0010571887250989676,4.235078449710272e-05
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,51,0.6838235294117647,0.8122270742358079,0.6298046439301734,0.6477941900491715,0.0006590543780475855,0.000721632968634367,6.257860513869673e-05
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,52,0.6838235294117647,0.8122270742358079,0.6222368993011176,0.5600536458194256,0.0004903302760794759,0.0005596309201791883,6.930064409971237e-05
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,53,0.6838235294117647,0.8122270742358079,0.6409932526887632,0.6843316249549389,0.000814334605820477,0.0010740065481513739,0.00025967194233089685
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,54,0.6838235294117647,0.8122270742358079,0.6235557952347923,0.5443561360239982,0.0019142517121508718,0.0023040950763970613,0.00038984339335002005
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,55,0.6838235294117647,0.8122270742358079,0.6224421958128611,0.5933018825948239,0.0007017679163254797,0.0007191996555775404,1.7431761079933494e-05
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,56,0.6838235294117647,0.8122270742358079,0.6218965912566465,0.5800690516829491,0.0009400170529261231,0.0009806504240259528,4.063337837578729e-05
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,57,0.6838235294117647,0.8122270742358079,0.6197809810731926,0.5515173722058535,0.0020863001700490713,0.002200066577643156,0.00011376640759408474
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,58,0.6838235294117647,0.8122270742358079,0.6236532453228446,0.46549381986260413,0.0009148148819804192,0.0011082023847848177,0.000193387531908229
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,59,0.6838235294117647,0.8122270742358079,0.6250390965564578,0.5185128342360258,0.0009472012752667069,0.000970437889918685,2.3236629203893244e-05
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,60,0.6838235294117647,0.8122270742358079,0.6181046758212295,0.5813000809401274,0.0010765609331429005,0.0011626614723354578,8.610048826085404e-05
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,61,0.6838235294117647,0.8122270742358079,0.618557307065702,0.6085139881819487,0.0011011037277057767,0.0011937734670937061,9.266971028409898e-05
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,62,0.6838235294117647,0.8122270742358079,0.6161744524450863,0.5335424147546292,0.0010670431656762958,0.0010975641198456287,3.052098327316344e-05
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,63,0.6838235294117647,0.8122270742358079,0.6250971532335469,0.591194149106741,0.0012711965246126056,0.0014024022966623306,0.00013120575749780983
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,64,0.6838235294117647,0.8122270742358079,0.6316637268253401,0.5855759877711535,0.001165394438430667,0.0012216229224577546,5.622850949293934e-05
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,65,0.6838235294117647,0.8122270742358079,0.6396696485725104,0.584537560492754,0.0011854758486151695,0.0012196525931358337,3.41767881764099e-05
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,66,0.6838235294117647,0.8122270742358079,0.6163774074292651,0.47869587540626524,0.0010805510682985187,0.0014717840822413564,0.0003912330139428377
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,67,0.6838235294117647,0.8122270742358079,0.6167411336711809,0.4987694054841995,0.0011859503574669361,0.001208136323839426,2.2186000933288597e-05
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,68,0.6838235294117647,0.8122270742358079,0.6243701875209808,0.5046667665243149,0.0010387193178758025,0.0011549850460141897,0.00011626574996626005
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,69,0.6838235294117647,0.8122270742358079,0.6160691994078019,0.5082091443240643,0.0013454640284180641,0.0013887935783714056,4.332956814323552e-05
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,70,0.6838235294117647,0.8122270742358079,0.6412247147630242,0.4309101738035679,0.000825956929475069,0.0009730758611112833,0.0001471189607400447
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,71,0.6838235294117647,0.8122270742358079,0.6149344654644237,0.5901552435010672,0.0010900626657530665,0.0013074754970148206,0.00021741280215792358
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,72,0.6838235294117647,0.8122270742358079,0.6208147874065474,0.5962411988526582,0.0014853919856250286,0.0017549549229443073,0.00026956299552693963
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,73,0.6838235294117647,0.8122270742358079,0.6127779343548942,0.5683671068400145,0.0008281579939648509,0.0008710608817636967,4.290285869501531e-05
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,74,0.6838235294117647,0.8122270742358079,0.6168815236465603,0.5487958282232285,0.001387081341817975,0.001477957470342517,9.087618673220277e-05
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,75,0.6838235294117647,0.8122270742358079,0.6223265820858526,0.47598698250949384,0.0030798937659710646,0.00383248389698565,0.0007525901310145855
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,76,0.6838235294117647,0.8122270742358079,0.6439193764738008,0.3876596000045538,0.0012157602468505502,0.0012961105676367879,8.035033533815295e-05
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,77,0.6838235294117647,0.8122270742358079,0.659947500801554,0.3928737882524729,0.0017037796787917614,0.0018831375055015087,0.00017935778305400163
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,78,0.6838235294117647,0.8122270742358079,0.6131675640741984,0.6082562174648046,0.0014685550704598427,0.0018154492136090994,0.0003468942013569176
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,79,0.6838235294117647,0.8122270742358079,0.6106005901215124,0.5178133048117161,0.0015083003090694547,0.0015850922791287303,7.679194095544517e-05
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,80,0.6936274509803921,0.8164464023494861,0.6441335035305397,0.6189512714743615,0.0014723010826855898,0.0017670276574790478,0.00029472654568962753
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,81,0.34068627450980393,0.06920415224913495,0.7184131040292627,0.5900218248367309,0.001219173427671194,0.0014290012186393142,0.00020982780552003533
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,82,0.6838235294117647,0.8122270742358079,0.6126298583021351,0.5728304258414677,0.0009503213223069906,0.0015491280937567353,0.0005988067714497447
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,83,0.6838235294117647,0.8122270742358079,0.6147456765174866,0.4773082426616123,0.005495760124176741,0.006476267706602812,0.0009805075824260712
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,84,0.6838235294117647,0.8122270742358079,0.6388172609548942,0.4114358889205115,0.001073608291335404,0.0012200026540085673,0.00014639434812124819
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,85,0.6838235294117647,0.8122270742358079,0.6789307898166133,0.3401651178087507,0.0010099272476509213,0.0011171160731464624,0.00010718879639171064
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,86,0.6838235294117647,0.8122270742358079,0.6099874575932821,0.5494810785566058,0.0016893686261028051,0.002047377172857523,0.00035800851765088737
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,87,0.6838235294117647,0.8122270742358079,0.6231149753519133,0.43150689985070906,0.0011914531933143735,0.00126120715867728,6.97539871907793e-05
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,88,0.6838235294117647,0.8122270742358079,0.6092248927144444,0.6118242434092931,0.0010941000655293465,0.0014247880317270756,0.00033068802440539
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,89,0.696078431372549,0.8171091445427728,0.619647269155465,0.5693423015730721,0.0011276745935902,0.0012047908967360854,7.711633952567354e-05
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,90,0.6838235294117647,0.8122270742358079,0.5995583201155943,0.4753638667719705,0.0013661079574376345,0.0015142348129302263,0.00014812691370025277
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,91,0.6838235294117647,0.8122270742358079,0.5978480968989578,0.5615436991055807,0.0008357350016012788,0.0008836215129122138,4.788653313880786e-05
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,92,0.6936274509803921,0.8164464023494861,0.6023214961968216,0.5553623293836911,0.0015968983061611652,0.0017682830803096294,0.00017138474504463375
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,93,0.6838235294117647,0.8122270742358079,0.6346142838398615,0.4034451901912689,0.0014370689168572426,0.001889595529064536,0.0004525265539996326
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,94,0.6838235294117647,0.8122270742358079,0.7855474330923137,0.2541683229307333,0.00010393641423434019,0.000645587919279933,0.0005416515050455928
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,95,0.6838235294117647,0.8122270742358079,0.7799248667616471,0.33968613818287846,0.0006913598626852036,0.0007267447072081268,3.5384866350796074e-05
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,96,0.6838235294117647,0.8122270742358079,0.6408402519483193,0.47388755455613135,0.001640265341848135,0.0020255378913134336,0.00038527260767295957
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,97,0.7009803921568627,0.8184523809523809,0.597369040928635,0.565951319038868,0.002135834190994501,0.002788178389891982,0.0006523440824821591
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,98,0.6838235294117647,0.8122270742358079,0.6323475419890647,0.44802875618139903,0.0008171777008101344,0.0011752061545848846,0.0003580284828785807
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,99,0.39950980392156865,0.2367601246105919,0.7213704527593127,0.6324191023906073,0.0013006413355469704,0.0024219609331339598,0.0011213195975869894
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,100,0.6862745098039216,0.8134110787172012,0.5849030385999119,0.45126477132240933,0.0018280670046806335,0.0026878919452428818,0.0008598249987699091
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,101,0.6838235294117647,0.8122270742358079,0.6281942739790561,0.37234619632363325,0.0014846010599285364,0.0016340608708560467,0.00014945981092751026
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,102,0.3161764705882353,0.0,0.784687271305159,0.6584231436252594,0.002398241078481078,0.003808143548667431,0.0014099024701863527
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,103,0.7083333333333334,0.8221225710014948,0.6418310006459554,0.6205133150021235,0.0011314855655655265,0.0016350302612408996,0.0005035446956753731
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,104,0.6838235294117647,0.8122270742358079,0.5953070603164972,0.4696358064810435,0.001263349549844861,0.00162050302606076,0.0003571534180082381
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,105,0.696078431372549,0.8160237388724035,0.5830042572582469,0.533691168576479,0.0011312406277284026,0.001240232726559043,0.00010899205517489463
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,106,0.6887254901960784,0.8145985401459854,0.5858897841444203,0.4951489155491193,0.0009278782526962459,0.0010769208893179893,0.0001490426220698282
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,107,0.6053921568627451,0.6694045174537988,0.6686615043995427,0.5514685295522213,0.0014338067267090082,0.0019549112766981125,0.0005211045499891043
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,108,0.6838235294117647,0.8122270742358079,0.5824295551169152,0.4473351940512657,0.016012156382203102,0.019338786602020264,0.003326630685478449
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,109,0.6838235294117647,0.8122270742358079,0.6846204601666507,0.39486687059203784,0.0017222482711076736,0.0021013200748711824,0.0003790717455558479
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,110,0.7009803921568627,0.8151515151515152,0.5733886203345131,0.4558693898220857,0.00352282146923244,0.004397733602672815,0.0008749120752327144
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,111,0.6838235294117647,0.8122270742358079,0.7184682520581227,0.32066765725612645,0.0010665236040949821,0.0016208242159336805,0.0005543005536310375
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,112,0.7058823529411765,0.8214285714285714,0.5685431741031945,0.48324396535754205,0.0015591790433973074,0.0019861217588186264,0.00042694274452514946
112,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,113,0.6985294117647058,0.8177777777777778,0.5800743450721105,0.407873153189818,0.0014297827146947384,0.0015554651618003845,0.0001256824762094766
113,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,114,0.678921568627451,0.7542213883677298,0.6182618538538615,0.48133987809220946,0.0014558041002601385,0.0017701861215755343,0.0003143819922115654
114,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,115,0.696078431372549,0.8149253731343283,0.5601902393733754,0.5462558339039484,0.0015408715698868036,0.0018846867606043816,0.000343815132509917
115,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,116,0.6838235294117647,0.8122270742358079,0.7160130486476655,0.3089079966147741,0.001143304631114006,0.0015464344760403037,0.0004031298740301281
116,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGD,1.0,SGD,0.001,117,0.6936274509803921,0.8148148148148148,0.5782292540751252,0.4237620217104753,0.0020088604651391506,0.0023152546491473913,0.00030639415490441024
