,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift
14,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,15,0.6838235294117647,0.8122270742358079,0.624199497349122,0.5145174071192742,0.00038380007026717067,0.00040832682861946523,2.4526754714315757e-05
15,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,16,0.6838235294117647,0.8122270742358079,0.6240912056436726,0.5404511667788029,0.0006428527412936091,0.0006498368456959724,6.984100764384493e-06
16,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,17,0.6838235294117647,0.8122270742358079,0.623695303996404,0.658727103844285,0.0005002334364689887,0.0005680487374775112,6.781530100852251e-05
17,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,18,0.6838235294117647,0.8122270742358079,0.6237498813984441,0.6967999145388604,0.0006397645338438451,0.0007506049005314708,0.00011084038123954087
18,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,19,0.6838235294117647,0.8122270742358079,0.6248094556378383,0.5921134546399116,0.0006234824541024864,0.000646727392449975,2.3244940166478045e-05
19,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,20,0.6838235294117647,0.8122270742358079,0.6284786936114816,0.6721786230802536,0.0005781346117146313,0.0006601056666113436,8.197104762075469e-05
20,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,21,0.6838235294117647,0.8122270742358079,0.6390673973981071,0.7332463644444942,0.0004920101491734385,0.0007456837920472026,0.00025367364287376404
21,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,22,0.6838235294117647,0.8122270742358079,0.6550342405543608,0.6530507229268551,0.00043483186163939536,0.0004454157897271216,1.058391990227392e-05
22,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,23,0.6838235294117647,0.8122270742358079,0.6791341667081795,0.6864493414759636,0.00035192634095437825,0.00040689590969122946,5.496957601280883e-05
23,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,24,0.3161764705882353,0.0,0.7006957601098454,0.6325108475983143,0.0005425603012554348,0.0005974091473035514,5.4848867875989527e-05
24,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,25,0.3161764705882353,0.0,0.7178766517078176,0.6388272538781166,0.0007109511643648148,0.0007491877768188715,3.823662700597197e-05
25,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,26,0.3161764705882353,0.0,0.71126400606305,0.6732968762516975,0.00023142999270930886,0.0008648933144286275,0.0006334633217193186
26,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,27,0.6764705882352942,0.7843137254901961,0.6909476775749057,0.6719425097107887,0.00025982383522205055,0.000577908125706017,0.00031808429048396647
27,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,28,0.6838235294117647,0.8122270742358079,0.6600502063246334,0.6250792734324933,0.00025816826382651925,0.0008100044215098023,0.0005518361576832831
28,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,29,0.6838235294117647,0.8122270742358079,0.6423814764209822,0.6724665582180023,0.00038845586823299527,0.00042580123408697546,3.734538040589541e-05
29,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,30,0.6838235294117647,0.8122270742358079,0.627196889297635,0.5528137445449829,9.628888801671565e-05,0.0003527864464558661,0.00025649755843915045
30,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,31,0.6838235294117647,0.8122270742358079,0.6221315340668547,0.5757607378065586,0.0005402467795647681,0.0005547651089727879,1.451832395105157e-05
31,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,32,0.6838235294117647,0.8122270742358079,0.6256326378560534,0.5997794855386018,0.0005017717485316098,0.0005168538773432374,1.5082101526786573e-05
32,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,33,0.6838235294117647,0.8122270742358079,0.63145857815649,0.7054669827222824,0.0005700616748072207,0.0007132901228033006,0.0001432284334441647
33,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,34,0.6838235294117647,0.8122270742358079,0.6336807713789099,0.725880453363061,0.000685542996507138,0.0009023859165608883,0.00021684290550183505
34,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,35,0.6838235294117647,0.8122270742358079,0.6352470347694322,0.5389423657208681,0.0005729019176214933,0.0005841880920343101,1.1286163498880342e-05
35,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,36,0.6838235294117647,0.8122270742358079,0.6347740339297875,0.592909887060523,0.0004438173200469464,0.0004771229578182101,3.330563413328491e-05
36,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,37,0.6838235294117647,0.8122270742358079,0.6337321663604063,0.5419323008507491,0.00046222677337937057,0.00047062450903467834,8.397742931265384e-06
37,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,38,0.6838235294117647,0.8122270742358079,0.6284743155918869,0.7104021139442921,0.0008164713508449495,0.0010189764434471726,0.00020250509260222316
38,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,39,0.6838235294117647,0.8122270742358079,0.6262135651766085,0.4505045097321272,0.00028422195464372635,0.0003318945236969739,4.76725836051628e-05
39,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,40,0.6838235294117647,0.8122270742358079,0.62406659710641,0.567243368178606,0.000525283336173743,0.0005345512181520462,9.267863788409159e-06
40,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,41,0.6838235294117647,0.8122270742358079,0.6222424045497296,0.5568304814398288,0.0006032018573023379,0.0006126256193965673,9.423759365745354e-06
41,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,42,0.6838235294117647,0.8122270742358079,0.6205263728020238,0.5695164371281862,0.0006789444596506655,0.0006922179600223899,1.3273487638798542e-05
42,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,43,0.6838235294117647,0.8122270742358079,0.6198191683666379,0.4883052956312895,0.00038788423989899457,0.0004412109265103936,5.332669024937786e-05
43,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,44,0.6838235294117647,0.8122270742358079,0.6185763010791704,0.622954697534442,0.0005219129379838705,0.0005570118082687259,3.50988884747494e-05
44,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,45,0.6838235294117647,0.8122270742358079,0.61749555199754,0.5595421612262725,0.0006526464130729437,0.0006733166519552469,2.0670253434218466e-05
45,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,46,0.6838235294117647,0.8122270742358079,0.6162131446249345,0.6042312614619731,0.0006294251652434468,0.0006595041486434639,3.0078990675974637e-05
46,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,47,0.6838235294117647,0.8122270742358079,0.6150204171152676,0.5136308506131172,0.0006459809374064207,0.0006958442972972989,4.9863367166835815e-05
47,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,48,0.6838235294117647,0.8122270742358079,0.6150203791319155,0.4704164545983076,0.000567555078305304,0.0006808593170717359,0.00011330426787026227
48,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,49,0.6838235294117647,0.8122270742358079,0.6135579715756809,0.6591445751488209,0.0009401050629094243,0.0011346410028636456,0.0001945359690580517
49,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,50,0.6838235294117647,0.8122270742358079,0.6111725165563471,0.5780000053346157,0.000921365455724299,0.000972192850895226,5.082740608486347e-05
50,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,51,0.6838235294117647,0.8122270742358079,0.6090423038192824,0.6354761026799679,0.0008102945284917951,0.0009233920136466622,0.00011309748515486717
51,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,52,0.6838235294117647,0.8122270742358079,0.6083321641473209,0.5251202505081892,0.0006391593487933278,0.0006956563447602093,5.649702507071197e-05
52,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,53,0.6838235294117647,0.8122270742358079,0.6158359611735624,0.646563770249486,0.0009244852117262781,0.0011442207032814622,0.0002197354770032689
53,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,54,0.6838235294117647,0.8122270742358079,0.6172126262795692,0.4921762116253376,0.0009767618030309677,0.0012471969239413738,0.00027043509180657566
54,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,55,0.6838235294117647,0.8122270742358079,0.6127031544844309,0.5616234589368105,0.0008387311245314777,0.0009229276329278946,8.419648656854406e-05
55,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,56,0.6838235294117647,0.8122270742358079,0.6048821012179056,0.5314830381423234,0.001002020202577114,0.0010801870375871658,7.816684228600934e-05
56,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,57,0.6838235294117647,0.8122270742358079,0.5998003249074898,0.5113263007253408,0.0012075160630047321,0.0012696468038484454,6.213076267158613e-05
57,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,58,0.6838235294117647,0.8122270742358079,0.60843758781751,0.425685266405344,0.0011015362106263638,0.0013655811781063676,0.0002640449092723429
58,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,59,0.6838235294117647,0.8122270742358079,0.6363899856805801,0.4963235229253769,0.001055216765962541,0.0011155437678098679,6.032700912328437e-05
59,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,60,0.6838235294117647,0.8122270742358079,0.657616181993017,0.5440932378172875,0.0009894623653963208,0.0011542030842974782,0.0001647407334530726
60,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,61,0.6838235294117647,0.8122270742358079,0.6286325340761858,0.5998208895325661,0.001439497689716518,0.0018582894699648023,0.0004187918093521148
61,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,62,0.6838235294117647,0.8122270742358079,0.5819672439612594,0.4735305175185204,0.0015663177473470569,0.0017152748769149184,0.00014895717322360724
62,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,63,0.6838235294117647,0.8122270742358079,0.5866983287474689,0.528863088414073,0.0014671118697151542,0.0017349430127069354,0.00026783114299178123
63,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,64,0.6862745098039216,0.7880794701986755,0.6531299679887062,0.5403692545369267,0.0023984091822057962,0.0026548379100859165,0.00025642875698395073
64,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,65,0.41421568627450983,0.2554517133956386,0.7013099602624482,0.5307325314730406,0.0018071900121867657,0.002007324481382966,0.00020013449830003083
65,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,66,0.5171568627450981,0.5012658227848101,0.6703263895184386,0.4666138457134366,0.0012396422680467367,0.002040866995230317,0.0008012246689759195
66,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,67,0.7181372549019608,0.8211508553654744,0.5742917855580648,0.4842099050059915,0.011996012181043625,0.014125384390354156,0.002129372674971819
67,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,68,0.6838235294117647,0.8122270742358079,0.648772849463949,0.45559016354382037,0.0073511251248419285,0.008167586289346218,0.0008164610480889678
68,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,69,0.6838235294117647,0.8122270742358079,0.7751644678852138,0.4123022299259901,0.009162739850580692,0.009954962879419327,0.0007922230288386345
69,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,70,0.6838235294117647,0.8122270742358079,0.875339848518956,0.34647679831832645,0.006739913951605558,0.00776969688013196,0.0010297829285264015
70,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,71,0.6838235294117647,0.8122270742358079,0.8798939319071817,0.5775709694251419,0.003305562073364854,0.004341223742812872,0.001035661669448018
71,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,72,0.6838235294117647,0.8122270742358079,0.7217591356705216,0.6059984660707414,0.002133757108822465,0.00343815004453063,0.0013043929357081652
72,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,73,0.7083333333333334,0.8188736681887366,0.5597942652655583,0.5013979690149426,0.015054763294756413,0.016672661527991295,0.0016178985824808478
73,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,74,0.5147058823529411,0.47619047619047616,0.6874094675568974,0.4230254888534546,0.0026381497737020254,0.0030262526124715805,0.0003881028387695551
74,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,75,0.45098039215686275,0.3488372093023256,0.7265197517825108,0.40899714194238185,0.0025435343850404024,0.0034594107419252396,0.0009158763568848372
75,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,76,0.6838235294117647,0.7764298093587522,0.5787258960452735,0.3707044877111912,0.0016222449485212564,0.00292771658860147,0.0013054716400802135
76,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,77,0.6862745098039216,0.8123167155425219,0.6100908535368302,0.2971174752339721,0.0012624904047697783,0.0019010001560673118,0.0006385097512975335
77,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,78,0.6838235294117647,0.8122270742358079,0.7495123928084093,0.48755575297400355,0.0020070786122232676,0.002348850481212139,0.0003417717816773802
78,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,79,0.6838235294117647,0.8122270742358079,0.8133783493848408,0.4196749021299183,0.004000618122518063,0.004786542151123285,0.000785923795774579
79,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,80,0.696078431372549,0.8165680473372781,0.6537103251207108,0.6003402585163713,0.0022072074934840202,0.0037891899701207876,0.0015819824766367674
80,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,81,0.7181372549019608,0.8099173553719008,0.53728600693684,0.566172718150275,0.001898253452964127,0.003121327143162489,0.0012230736901983619
81,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,82,0.6225490196078431,0.65,0.6416139970807468,0.4335112325847149,0.0011790426215156913,0.001515661831945181,0.00033661923953332007
82,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,83,0.6151960784313726,0.6407322654462243,0.6434730454987171,0.39560987034014294,0.001357418135739863,0.002194989239796996,0.0008375711040571332
83,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,84,0.7377450980392157,0.8195615514333895,0.5254726409912109,0.3601918981543609,0.0009339837124571204,0.0021230168640613556,0.0011890331516042352
84,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,85,0.7034313725490197,0.8202080237741456,0.6176926305188852,0.24529676628964286,0.0011067257728427649,0.0018911976367235184,0.0007844718638807535
85,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,86,0.6911764705882353,0.8157894736842105,0.8235107869202015,0.3580405548214912,0.003328395076096058,0.0038191680796444416,0.0004907730035483837
86,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,87,0.6838235294117647,0.8122270742358079,0.9588718535561188,0.37103722457374844,0.0013094402384012938,0.001463221269659698,0.0001537810603622347
87,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,88,0.6862745098039216,0.8134110787172012,0.9027294369012702,0.6706744633615017,0.0018773300107568502,0.0031821217853575945,0.0013047917746007442
88,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,89,0.696078431372549,0.8181818181818182,0.6906594511340646,0.6225037533257688,0.001625227159820497,0.0027558698784559965,0.0011306427186354995
89,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,90,0.7377450980392157,0.8351309707241911,0.5040567362425374,0.37009163041199955,0.0015236939070746303,0.0018113362602889538,0.000287642382318154
90,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,91,0.7279411764705882,0.7852998065764023,0.5470346189012715,0.48052426998813946,0.0012363166315481067,0.0014584092423319817,0.000222092610783875
91,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,92,0.5955882352941176,0.6004842615012107,0.6866402111801446,0.4910840215782324,0.0015010678907856345,0.0018502732273191214,0.00034920533653348684
92,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,93,0.7107843137254902,0.756198347107438,0.5853732952884599,0.3843766731520494,0.0013506290270015597,0.0029985173605382442,0.0016478883335366845
93,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,94,0.7524509803921569,0.8414442700156985,0.4846593579825233,0.31956588526566826,0.0003099176101386547,0.002846806775778532,0.0025368891656398773
94,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,95,0.696078431372549,0.8181818181818182,0.7502999899580198,0.30422269155581794,0.0008485489524900913,0.0013307060580700636,0.00048215710557997227
95,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,96,0.6838235294117647,0.8122270742358079,0.9583256660284949,0.3377367691447338,0.0017067055450752378,0.002215960528701544,0.0005092549836263061
96,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,97,0.6887254901960784,0.8145985401459854,0.9448998628147677,0.6336603996654351,0.0015415066154673696,0.003197246929630637,0.0016557403141632676
97,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,98,0.696078431372549,0.8181818181818182,0.8261164891369203,0.4121259881804387,0.0012508172076195478,0.0016377628780901432,0.00038694567047059536
98,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,99,0.7279411764705882,0.827906976744186,0.523312372758108,0.6220415818194549,0.0016665970906615257,0.003666011616587639,0.001999414525926113
99,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,100,0.6887254901960784,0.7465069860279441,0.5380067311081231,0.3035628002136946,0.0013470146805047989,0.001453327015042305,0.00010631231998559088
100,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,101,0.6176470588235294,0.6533333333333333,0.6134556993549946,0.2898064160098632,0.0013123555108904839,0.0019297576509416103,0.0006174020818434656
101,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,102,0.5637254901960784,0.555,0.6990057516331766,0.4575167303284009,0.0011871629394590855,0.001296512084081769,0.00010934912279481068
102,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,103,0.6372549019607843,0.6768558951965066,0.5890529459598017,0.4361995942890644,0.0012417834950610995,0.0023596531245857477,0.0011178696295246482
103,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,104,0.7671568627450981,0.8403361344537815,0.48238706734834935,0.39904357120394707,0.0013747765915468335,0.002032067161053419,0.0006572905695065856
104,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,105,0.7132352941176471,0.8229954614220878,0.5355306048603619,0.45591092916826403,0.0013204807182773948,0.0015699889045208693,0.0002495081862434745
105,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,106,0.7009803921568627,0.8195266272189349,0.6613021894705062,0.4057744370152553,0.0009389765909872949,0.0010713175870478153,0.00013234098150860518
106,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,107,0.6985294117647058,0.8183161004431314,0.6545934740673093,0.5270195780942838,0.0015041357837617397,0.0025332290679216385,0.0010290932841598988
107,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,108,0.7034313725490197,0.819672131147541,0.5748344731389308,0.3497283926854531,0.0015540493186563253,0.001908169942907989,0.00035412056604400277
108,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,109,0.7230392156862745,0.8295625942684767,0.5032310027117822,0.30999347269535066,0.0009008131455630064,0.0010243852157145739,0.0001235720847034827
109,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,110,0.8063725490196079,0.8681135225375626,0.43318988178290574,0.31341055979331334,0.0017246558563783765,0.0020440525840967894,0.0003193967277184129
110,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,111,0.8137254901960784,0.8642857142857143,0.42784788941635804,0.24631166458129883,0.0011956654489040375,0.0015796524239704013,0.0003839869168587029
111,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,112,0.8063725490196079,0.8550458715596331,0.43065891166528064,0.35194959727426367,0.0016804228071123362,0.0018607252277433872,0.0001803023915272206
